Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Emerson Palmieri,DF,Chelsea,2,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
Thomas Partey,MF,Arsenal,24,18,1534,17,0,0.12,0.12,0,0,0,0.29,0,0.08,0.08,0.06,0.14,1.94,7.12,1.06
Rui Patrício,GK,Wolves,37,37,3329,37,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Bailey Peacock-Farrell,GK,Burnley,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Peltier,DF,West Brom,4,3,229,2.5,0,0,0,0,0,0,0.4,0,0,0,0,0,0,2.4,1.6
Nicolas Pépé,FW,Arsenal,29,16,1616,18,0.56,0.06,0.61,0.5,0.06,0.06,0.06,0.06,0.32,0.28,0.06,0.33,3.11,2.5,11.1
Matheus Pereira,"MF,FW",West Brom,33,30,2577,28.6,0.38,0.21,0.59,0.24,0.14,0.14,0.07,0.03,0.26,0.15,0.22,0.37,2.76,4.02,4.65
Ricardo Pereira,"DF,FW",Leicester City,15,10,959,10.7,0,0.09,0.09,0,0,0,0.28,0,0.03,0.03,0.06,0.09,1.87,4.21,4.95
Ayoze Pérez,"MF,FW",Leicester City,25,15,1331,14.8,0.14,0.07,0.2,0.14,0,0,0.14,0,0.22,0.22,0.09,0.31,2.64,3.65,7.7
Kalvin Phillips,MF,Leeds United,29,28,2428,27,0.04,0.07,0.11,0.04,0,0,0.37,0,0.02,0.02,0.13,0.14,0.48,5.07,0.52
Matt Phillips,MF,West Brom,33,20,1828,20.3,0.1,0.05,0.15,0.1,0,0,0.05,0,0.14,0.14,0.17,0.31,2.32,2.51,4.88
Nathaniel Phillips,DF,Liverpool,17,15,1456,16.2,0.06,0.06,0.12,0.06,0,0,0.12,0,0.06,0.06,0.04,0.1,0.56,3.4,0.19
Jaden Philogene Bidace,FW,Aston Villa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Pickford,GK,Everton,31,31,2742,30.5,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Erik Pieters,"DF,MF",Burnley,20,13,1266,14.1,0,0.07,0.07,0,0,0,0.07,0,0.01,0.01,0.03,0.04,0.99,2.62,1.13
Daniel Podence,"MF,FW",Wolves,24,22,1661,18.5,0.16,0.11,0.27,0.16,0,0,0.16,0,0.14,0.14,0.09,0.23,2.54,3.89,6.32
Paul Pogba,"MF,FW",Manchester Utd,26,21,1897,21.1,0.14,0.14,0.28,0.14,0,0,0.14,0,0.13,0.13,0.11,0.25,2.18,6.59,4.79
Nick Pope,GK,Burnley,32,32,2880,32,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.03,0
Dennis Praet,MF,Leicester City,15,10,718,8,0.13,0.13,0.25,0.13,0,0,0,0,0.05,0.05,0.14,0.19,2.75,3.13,6.88
Davy Pröpper,MF,Brighton,7,2,213,2.4,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,1.67,5.83,3.33
Christian Pulisic,"FW,MF",Chelsea,27,18,1738,19.3,0.21,0.1,0.31,0.21,0,0,0.1,0,0.32,0.32,0.15,0.46,4.46,4.25,8.29
Aaron Ramsdale,GK,Sheffield Utd,38,38,3420,38,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Jacob Ramsey,MF,Aston Villa,22,6,626,7,0,0,0,0,0,0,0,0,0.07,0.07,0.04,0.11,1.14,3.29,3
Kayne Ramsey,DF,Southampton,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Darren Randolph,GK,West Ham,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raphinha,"MF,FW",Leeds United,30,26,2360,26.2,0.23,0.34,0.57,0.23,0,0,0.11,0,0.22,0.22,0.3,0.52,3.89,3.7,8.47
Marcus Rashford,FW,Manchester Utd,37,33,2920,32.4,0.34,0.28,0.62,0.34,0,0,0.12,0,0.27,0.27,0.12,0.4,4.14,3.61,10.2
Tim Ream,DF,Fulham,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4.43,0
Nathan Redmond,"MF,FW",Southampton,29,17,1738,19.3,0.1,0.16,0.26,0.1,0,0,0.05,0,0.16,0.16,0.17,0.32,3.63,3.89,7.72
Harrison Reed,MF,Fulham,31,26,2247,25,0,0.08,0.08,0,0,0,0.2,0,0.02,0.02,0.07,0.08,0.96,5.08,0.64
Sergio Reguilón,DF,Tottenham,27,26,2244,24.9,0,0.12,0.12,0,0,0,0.2,0,0.04,0.04,0.08,0.12,2.09,2.93,6.1
Bobby Reid,"MF,FW",Fulham,33,28,2372,26.4,0.19,0.08,0.27,0.19,0,0,0.27,0,0.14,0.14,0.04,0.19,1.67,2.54,5.23
Declan Rice,MF,West Ham,32,32,2879,32,0.06,0.03,0.09,0.03,0.03,0.06,0.06,0,0.1,0.05,0.06,0.11,2.31,5.28,1.16
Lewis Richardson,"FW,MF",Burnley,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Richarlison,FW,Everton,34,33,2861,31.8,0.22,0.09,0.31,0.19,0.03,0.03,0.13,0.03,0.31,0.28,0.1,0.38,3.55,1.82,6.13
Jaïro Riedewald,MF,Crystal Palace,33,19,1820,20.2,0.1,0,0.1,0.1,0,0,0.2,0,0.03,0.03,0.04,0.06,0.74,3.61,1.14
Matt Ritchie,"DF,MF",Newcastle Utd,18,15,1350,15,0,0.13,0.13,0,0,0,0.13,0,0.03,0.03,0.15,0.17,1.53,2.53,2.8
Tyler Roberts,"MF,FW",Leeds United,27,14,1340,14.9,0.07,0.13,0.2,0.07,0,0,0.2,0,0.12,0.12,0.15,0.28,2.21,3.56,5.97
Andrew Robertson,DF,Liverpool,38,38,3383,37.6,0.03,0.19,0.21,0.03,0,0,0.05,0,0.04,0.04,0.18,0.21,3.16,6.06,7.69
Antonee Robinson,DF,Fulham,28,24,2162,24,0,0,0,0,0,0,0.17,0.04,0.02,0.02,0.08,0.1,4.08,3.42,6.04
Callum Robinson,"FW,MF",West Brom,28,20,1560,17.3,0.29,0,0.29,0.29,0,0,0,0,0.18,0.18,0.06,0.24,2.08,1.56,6.88
Jack Robinson,DF,Sheffield Utd,11,9,877,9.7,0,0.1,0.1,0,0,0,0.31,0,0.07,0.07,0.06,0.13,0.31,2.27,0.62
Hal Robson-Kanu,FW,West Brom,19,2,561,6.2,0.32,0,0.32,0.32,0,0,0.32,0,0.19,0.19,0.03,0.24,1.29,1.77,5.32
Marek Rodák,GK,Fulham,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Rodon,DF,Tottenham,12,8,733,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.48,0
Rodri,MF,Manchester City,34,31,2748,30.5,0.07,0.07,0.13,0.03,0.03,0.03,0.2,0,0.08,0.05,0.05,0.1,1.38,7.44,1.02
Rodrigo,"MF,FW",Leeds United,26,14,1288,14.3,0.49,0.14,0.63,0.49,0,0,0.21,0,0.36,0.36,0.24,0.61,2.1,5.59,8.25
James Rodríguez,"FW,MF",Everton,23,21,1764,19.6,0.31,0.2,0.51,0.31,0,0,0.2,0,0.14,0.14,0.24,0.39,1.84,6.79,4.54
Jay Rodriguez,FW,Burnley,31,12,1265,14.1,0.07,0.14,0.21,0.07,0,0,0.21,0,0.21,0.21,0.08,0.29,1.13,1.63,5.6
Oriol Romeu,MF,Southampton,21,20,1763,19.6,0.05,0.05,0.1,0.05,0,0,0.31,0,0.03,0.03,0.07,0.09,1.28,4.64,0.77
John Ruddy,GK,Wolves,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Rüdiger,DF,Chelsea,19,19,1710,19,0.05,0,0.05,0.05,0,0,0,0,0.07,0.07,0.02,0.09,1.26,3.74,0.32
Mathew Ryan,GK,Arsenal,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0.33
Mathew Ryan,GK,Brighton,11,11,990,11,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0
Allan Saint-Maximin,"FW,MF",Newcastle Utd,25,19,1560,17.3,0.17,0.23,0.4,0.17,0,0,0,0,0.15,0.15,0.21,0.36,4.68,3.76,4.97
Romain Saïss,DF,Wolves,27,27,2407,26.7,0.11,0,0.11,0.11,0,0,0.07,0,0.11,0.11,0.01,0.12,0.45,3.75,0.9
Bukayo Saka,"FW,MF",Arsenal,32,30,2553,28.4,0.18,0.11,0.28,0.18,0,0,0.04,0,0.24,0.24,0.15,0.4,2.99,3.56,9.47
Mamadou Sakho,DF,Crystal Palace,4,3,276,3.1,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0,1.29,0.65
Mohamed Salah,FW,Liverpool,37,34,3078,34.2,0.64,0.15,0.79,0.47,0.18,0.18,0,0,0.56,0.43,0.18,0.61,3.25,3.98,11.6
Mohammed Salisu,DF,Southampton,12,8,844,9.4,0,0,0,0,0,0,0.11,0,0.03,0.03,0.04,0.07,0.85,1.38,0.85
Davinson Sánchez,DF,Tottenham,18,17,1486,16.5,0,0,0,0,0,0,0.06,0,0.05,0.05,0,0.05,0.12,2.18,0
Robert Sánchez,GK,Brighton,27,27,2430,27,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.04,0
Morgan Sanson,MF,Aston Villa,9,3,294,3.3,0,0,0,0,0,0,0.91,0,0,0,0.03,0.06,2.73,4.85,3.94
Romaine Sawyers,MF,West Brom,19,17,1487,16.5,0,0,0,0,0,0,0.12,0,0.01,0.01,0.04,0.04,0.67,4.06,0.55
Dane Scarlett,FW,Tottenham,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian Schär,DF,Newcastle Utd,18,13,1246,13.8,0.07,0,0.07,0,0.07,0.07,0.29,0.07,0.09,0.04,0,0.04,0.43,2.97,0
Jeffrey Schlupp,MF,Crystal Palace,27,15,1428,15.9,0.13,0.19,0.31,0.13,0,0,0.19,0,0.12,0.12,0.13,0.25,2.33,2.77,4.72
Kasper Schmeichel,GK,Leicester City,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nélson Semedo,"DF,MF",Wolves,34,34,2983,33.1,0.03,0.03,0.06,0.03,0,0,0.15,0,0.04,0.04,0.04,0.08,3.35,4.17,4.68
Femi Seriki,MF,Sheffield Utd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Shackleton,"MF,DF",Leeds United,13,3,461,5.1,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1.37,2.16,4.12
Xherdan Shaqiri,"MF,FW",Liverpool,14,5,556,6.2,0,0.32,0.32,0,0,0,0.32,0,0.08,0.08,0.4,0.48,0.81,8.71,5.16
Billy Sharp,FW,Sheffield Utd,16,7,735,8.2,0.37,0,0.37,0.12,0.24,0.24,0.12,0,0.37,0.18,0.06,0.24,1.1,1.34,7.93
Luke Shaw,DF,Manchester Utd,32,30,2654,29.5,0.03,0.17,0.2,0.03,0,0,0.27,0,0.02,0.02,0.22,0.24,3.73,4.98,7.08
Jonjo Shelvey,MF,Newcastle Utd,30,29,2617,29.1,0.03,0.1,0.14,0.03,0,0,0.24,0,0.09,0.09,0.1,0.19,0.69,4.54,0.82
Shola Shoretire,FW,Manchester Utd,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Gylfi Sigurðsson,"MF,FW",Everton,36,24,2253,25,0.24,0.2,0.44,0.12,0.12,0.16,0.08,0,0.26,0.14,0.15,0.29,0.96,3.24,3.12
Bernardo Silva,"MF,FW",Manchester City,26,24,2065,22.9,0.09,0.26,0.35,0.09,0,0,0.22,0,0.12,0.12,0.17,0.28,5.37,5.07,7.55
Fábio Silva,FW,Wolves,32,11,1369,15.2,0.26,0.2,0.46,0.2,0.07,0.07,0.13,0,0.35,0.3,0.07,0.36,0.92,1.12,4.87
Thiago Silva,DF,Chelsea,23,23,1935,21.5,0.09,0,0.09,0.09,0,0,0.23,0.05,0.08,0.08,0.01,0.09,0.28,3.81,0.05
Moussa Sissoko,MF,Tottenham,25,15,1585,17.6,0,0,0,0,0,0,0.17,0,0.01,0.01,0.01,0.02,1.82,3.24,1.93
Islam Slimani,FW,Leicester City,1,0,20,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,5,20
William Smallbone,MF,Southampton,3,2,172,1.9,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,2.63,3.68,5.26
Emile Smith Rowe,"MF,FW",Arsenal,20,18,1440,16,0.13,0.25,0.38,0.13,0,0,0,0,0.11,0.11,0.21,0.32,3.19,4.25,7.06
Robert Snodgrass,"MF,FW",West Brom,8,6,526,5.8,0,0,0,0,0,0,0.34,0,0.03,0.03,0.07,0.12,1.03,2.41,4.31
Robert Snodgrass,"FW,MF",West Ham,3,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
Cédric Soares,DF,Arsenal,10,8,746,8.3,0,0.12,0.12,0,0,0,0.12,0,0.04,0.04,0.11,0.14,2.53,5.54,4.82
Tomáš Souček,MF,West Ham,38,38,3419,38,0.26,0.03,0.29,0.26,0,0,0.18,0.03,0.22,0.22,0.05,0.27,0.71,4.34,1.24
Çağlar Söyüncü,DF,Leicester City,23,19,1819,20.2,0.05,0,0.05,0.05,0,0,0.1,0,0.03,0.03,0.02,0.06,1.34,4.46,0.1
Zack Steffen,GK,Manchester City,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale Stephens,MF,Burnley,7,3,261,2.9,0,0,0,0,0,0,0.34,0,0.07,0.07,0,0.07,0.69,3.79,0.34
Jack Stephens,DF,Southampton,18,17,1537,17.1,0,0,0,0,0,0,0.12,0,0.05,0.05,0.02,0.06,0.99,3.8,0.18
Raheem Sterling,FW,Manchester City,31,28,2536,28.2,0.35,0.25,0.6,0.35,0,0.04,0.14,0,0.39,0.36,0.2,0.56,4.57,2.38,12.4
Enda Stevens,DF,Sheffield Utd,30,30,2700,30,0,0.03,0.03,0,0,0,0.2,0,0.04,0.04,0.05,0.1,1.47,4.13,3.3
John Stones,DF,Manchester City,22,22,1933,21.5,0.19,0,0.19,0.19,0,0,0,0.05,0.08,0.08,0,0.08,1.77,4.7,0.14
Pascal Struijk,"DF,MF",Leeds United,27,22,2075,23.1,0.04,0,0.04,0.04,0,0,0.13,0,0.07,0.07,0,0.08,0.17,3.07,0.22
Japhet Tanganga,DF,Tottenham,6,6,487,5.4,0,0,0,0,0,0,0.37,0,0.07,0.07,0.11,0.2,1.48,2.59,2.04
Matt Targett,DF,Aston Villa,38,38,3404,37.8,0,0.05,0.05,0,0,0,0.19,0,0.01,0.01,0.07,0.07,0.69,6.11,4.13
James Tarkowski,DF,Burnley,36,36,3240,36,0.03,0,0.03,0.03,0,0,0.17,0,0.09,0.09,0.03,0.13,0.11,2.31,0.36
Percy Tau,FW,Brighton,3,1,103,1.1,0,0.91,0.91,0,0,0,0,0,0,0,0.36,0.36,3.64,0.91,10
Sidnei Tavares,MF,Leicester City,2,1,85,0.9,0,0,0,0,0,0,0,0,0.11,0.11,0,0.11,1.11,2.22,6.67
Charlie Taylor,DF,Burnley,29,28,2426,27,0,0.04,0.04,0,0,0,0.04,0,0,0,0.05,0.06,2.3,2.7,2.52
Neil Taylor,DF,Aston Villa,1,0,16,0.2,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0
Allan Tchaptchet,DF,Southampton,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Tella,"FW,MF",Southampton,18,7,745,8.3,0.12,0.12,0.24,0.12,0,0,0.24,0,0.19,0.19,0.1,0.29,2.29,1.08,4.34
Alex Telles,DF,Manchester Utd,9,8,690,7.7,0,0.26,0.26,0,0,0,0,0,0.03,0.03,0.12,0.13,3.51,6.23,5.19
Kenny Tete,"DF,MF",Fulham,22,18,1481,16.5,0,0.06,0.06,0,0,0,0.18,0,0.02,0.02,0.08,0.1,2.3,4.3,4.42
William Thomas Fish,FW,Manchester Utd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke Thomas,DF,Leicester City,14,12,969,10.8,0.09,0,0.09,0.09,0,0,0.19,0,0.03,0.03,0.06,0.09,1.39,2.5,4.17
Youri Tielemans,MF,Leicester City,38,37,3357,37.3,0.16,0.11,0.27,0.11,0.05,0.05,0.16,0,0.12,0.08,0.08,0.16,1.39,7.29,1.77
Kieran Tierney,DF,Arsenal,27,26,2299,25.5,0.04,0.12,0.16,0.04,0,0,0.16,0,0.02,0.02,0.14,0.16,3.22,3.73,7.61
James Tomkins,DF,Crystal Palace,8,6,553,6.1,0,0,0,0,0,0,0.16,0,0.03,0.03,0.05,0.08,0,0.82,0.16
Fikayo Tomori,DF,Chelsea,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferrán Torres,"FW,MF",Manchester City,24,15,1306,14.5,0.48,0.14,0.62,0.48,0,0,0.07,0,0.34,0.34,0.15,0.49,2.07,2.14,8.14
Cenk Tosun,FW,Everton,5,0,48,0.5,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0,0,8
Andros Townsend,"MF,FW",Crystal Palace,34,25,2258,25.1,0.04,0.2,0.24,0.04,0,0,0,0,0.09,0.09,0.16,0.25,2.87,2.99,4.46
Conor Townsend,DF,West Brom,25,25,2234,24.8,0,0.08,0.08,0,0,0,0,0,0.04,0.04,0.11,0.15,1.49,4.56,2.98
Adama Traoré,"FW,MF",Wolves,37,28,2649,29.4,0.07,0.07,0.14,0.07,0,0,0.14,0,0.07,0.07,0.16,0.23,7.45,2.38,7.48
Bertrand Traoré,FW,Aston Villa,36,29,2317,25.7,0.27,0.23,0.51,0.27,0,0,0.04,0,0.26,0.26,0.17,0.42,1.98,3,4.86
Trézéguet,FW,Aston Villa,21,12,1166,13,0.15,0.08,0.23,0.15,0,0,0,0,0.29,0.29,0.16,0.45,2.38,2.69,6.08
Leandro Trossard,"MF,FW",Brighton,35,30,2607,29,0.17,0.17,0.34,0.17,0,0,0.07,0,0.16,0.16,0.17,0.33,2.52,4.9,7.55
Kostas Tsimikas,"DF,FW",Liverpool,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30
Axel Tuanzebe,DF,Manchester Utd,9,4,404,4.5,0,0,0,0,0,0,0.44,0,0,0,0,0,0.67,2.89,0.67
Cengiz Ünder,"FW,MF",Leicester City,9,1,281,3.1,0,0.65,0.65,0,0,0,0,0,0.1,0.1,0.52,0.61,3.87,2.26,12.6
Yan Valery,"DF,MF",Southampton,3,1,103,1.1,0,0,0,0,0,0,0,0,0.18,0.18,0.09,0.18,5.45,2.73,8.18
Virgil van Dijk,DF,Liverpool,5,5,370,4.1,0.24,0,0.24,0.24,0,0,0.24,0,0.05,0.05,0,0.05,0,7.32,0.24
Jamie Vardy,FW,Leicester City,34,31,2840,31.6,0.47,0.28,0.76,0.22,0.25,0.28,0.03,0,0.63,0.41,0.15,0.55,1.8,0.98,6.39
Joël Veltman,DF,Brighton,28,25,2281,25.3,0.04,0.04,0.08,0.04,0,0,0.12,0,0.04,0.04,0.07,0.11,1.54,5.38,3.91
Jannik Vestergaard,DF,Southampton,30,29,2574,28.6,0.1,0,0.1,0.1,0,0,0.1,0.03,0.05,0.05,0.02,0.07,0.49,2.87,0.07
Rúben Vinagre,"MF,DF",Wolves,2,1,173,1.9,0,0,0,0,0,0,0,0,0,0,0.05,0.05,2.11,1.05,5.79
Carlos Vinícius,FW,Tottenham,9,3,308,3.4,0.29,0,0.29,0.29,0,0,0.59,0,0.35,0.35,0.03,0.38,0.29,0.59,3.53
João Virgínia,GK,Everton,1,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vitinha,MF,Wolves,19,5,520,5.8,0,0.17,0.17,0,0,0,0,0,0.09,0.09,0.1,0.21,1.9,3.45,3.1
Jake Vokins,DF,Southampton,1,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0.14,0.14,1.43,4.29,2.86
Matěj Vydra,FW,Burnley,28,15,1371,15.2,0.2,0.13,0.33,0.2,0,0,0,0,0.34,0.34,0.12,0.46,1.25,1.25,7.37
Theo Walcott,"MF,FW",Southampton,21,20,1618,18,0.17,0.17,0.33,0.17,0,0,0,0,0.13,0.13,0.06,0.18,2.06,2.06,5.83
Theo Walcott,FW,Everton,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Kyle Walker,DF,Manchester City,24,22,1946,21.6,0.05,0.05,0.09,0.05,0,0,0.05,0,0.01,0.01,0.03,0.04,3.7,6.02,3.29
Kyle Walker-Peters,DF,Southampton,30,30,2645,29.4,0,0.07,0.07,0,0,0,0.14,0,0.03,0.03,0.04,0.07,3.13,3.03,3.81
Aaron Wan-Bissaka,DF,Manchester Utd,34,34,3060,34,0.06,0.12,0.18,0.06,0,0,0.09,0,0.03,0.03,0.07,0.09,2.62,4.26,5.18
Joel Ward,DF,Crystal Palace,26,25,2256,25.1,0,0.04,0.04,0,0,0,0.2,0,0,0,0.02,0.02,0.8,3.31,1.39
James Ward-Prowse,MF,Southampton,38,38,3420,38,0.21,0.18,0.39,0.13,0.08,0.11,0.13,0,0.15,0.07,0.1,0.17,0.89,4.97,1.34
Ollie Watkins,FW,Aston Villa,37,37,3328,37,0.38,0.14,0.51,0.35,0.03,0.05,0.11,0.03,0.39,0.35,0.14,0.49,2.27,1.49,7.84
Caleb Watts,MF,Southampton,3,0,39,0.4,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,5
Adam Webster,DF,Brighton,29,29,2594,28.8,0.03,0,0.03,0.03,0,0,0.14,0,0.07,0.07,0.01,0.08,1.46,4.62,0.14
Danny Welbeck,FW,Brighton,24,17,1545,17.2,0.35,0.06,0.41,0.35,0,0.06,0,0,0.38,0.34,0.16,0.51,1.22,1.45,5.7
Timo Werner,"FW,MF",Chelsea,35,29,2602,28.9,0.21,0.28,0.48,0.21,0,0,0.07,0,0.39,0.39,0.19,0.59,3.56,2.39,8.24
Ashley Westwood,MF,Burnley,38,38,3410,37.9,0.08,0.08,0.16,0.08,0,0,0.18,0,0.03,0.03,0.18,0.21,0.55,6.09,1.03
Ben White,"DF,MF",Brighton,36,36,3191,35.5,0,0,0,0,0,0,0.14,0.03,0.01,0.01,0.03,0.04,1.41,4.2,1.07
Georginio Wijnaldum,MF,Liverpool,38,34,2941,32.7,0.06,0,0.06,0.06,0,0,0.03,0,0.08,0.08,0.04,0.12,1.9,4.07,1.8
Brandon Williams,DF,Manchester Utd,4,2,188,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.14,2.38,2.38,3.33
Neco Williams,DF,Liverpool,6,3,249,2.8,0,0,0,0,0,0,0.36,0,0.04,0.04,0.07,0.11,3.57,5,10.4
Rhys Williams,DF,Liverpool,9,7,661,7.3,0,0,0,0,0,0,0,0,0.07,0.07,0.03,0.1,0.27,3.15,0.14
Willian,FW,Arsenal,25,16,1406,15.6,0.06,0.32,0.38,0.06,0,0,0,0,0.12,0.12,0.19,0.32,3.27,5,7.63
Joe Willock,MF,Arsenal,7,2,238,2.6,0,0,0,0,0,0,0.38,0,0.12,0.12,0.04,0.12,3.08,4.23,5
Joe Willock,MF,Newcastle Utd,14,11,978,10.9,0.73,0,0.73,0.73,0,0.09,0,0,0.36,0.28,0.05,0.32,2.11,2.66,3.12
Callum Wilson,FW,Newcastle Utd,26,23,2084,23.2,0.52,0.22,0.73,0.34,0.17,0.17,0.09,0,0.53,0.4,0.12,0.52,1.81,1.38,5
Harry Winks,MF,Tottenham,15,9,861,9.6,0,0,0,0,0,0,0.52,0,0.01,0.01,0.02,0.02,0.94,6.46,0.1
Chris Wood,FW,Burnley,33,32,2741,30.5,0.39,0.1,0.49,0.33,0.07,0.07,0,0,0.43,0.37,0.06,0.44,0.56,0.66,7.11
Granit Xhaka,"MF,DF",Arsenal,31,29,2522,28,0.04,0.07,0.11,0.04,0,0,0.25,0.04,0.03,0.03,0.05,0.08,1.46,9.86,1.11
Andriy Yarmolenko,"FW,MF",West Ham,15,1,375,4.2,0,0.24,0.24,0,0,0,0.71,0,0.07,0.07,0.19,0.26,5.24,4.05,9.05
DeAndre Yedlin,DF,Newcastle Utd,6,5,436,4.8,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.04,1.25,2.5,3.13
Okay Yokuşlu,MF,West Brom,16,15,1317,14.6,0,0.07,0.07,0,0,0,0.27,0,0.06,0.06,0.05,0.1,0.34,3.7,0.34
Wilfried Zaha,FW,Crystal Palace,30,29,2612,29,0.38,0.07,0.45,0.31,0.07,0.07,0.21,0,0.28,0.22,0.11,0.33,3.55,2.48,8.93
Andre-Frank Zambo Anguissa,MF,Fulham,36,29,2587,28.7,0,0.1,0.1,0,0,0,0.21,0,0.06,0.06,0.09,0.14,2.82,5.44,2.37
Andi Zeqiri,"FW,DF",Brighton,9,0,171,1.9,0,0,0,0,0,0,0,0,0.37,0.37,0.05,0.42,1.05,1.05,7.37
Oleksandr Zinchenko,DF,Manchester City,20,15,1478,16.4,0,0,0,0,0,0,0,0,0.04,0.04,0.05,0.1,2.32,7.2,3.96
Hakim Ziyech,"MF,FW",Chelsea,23,15,1172,13,0.15,0.23,0.38,0.15,0,0,0.23,0,0.15,0.15,0.28,0.42,2.08,7,8.31
Kurt Zouma,DF,Chelsea,24,22,2029,22.5,0.22,0,0.22,0.22,0,0,0.13,0,0.09,0.09,0,0.09,0.62,3.29,0.36
Martin Ødegaard,MF,Arsenal,14,9,866,9.6,0.1,0.21,0.31,0.1,0,0,0,0,0.07,0.07,0.21,0.28,1.67,6.77,5.1
