Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Joe Rothwell,MF,Bournemouth,9,3,362,4,0,0,0,0,0,0,0,0,0.03,0.03,0.05,0.07,1.5,4.75,0.75
Pelly Ruddock Mpanzu,MF,Luton Town,11,5,510,5.7,0,0,0,0,0,0,0,0,0.09,0.09,0.07,0.14,1.05,4.04,1.4
José Sá,GK,Wolves,12,12,1080,12,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
Bukayo Saka,FW,Arsenal,11,11,944,10.5,0.38,0.38,0.76,0.19,0.19,0.19,0.1,0,0.4,0.25,0.26,0.51,4.67,3.24,13
Mohamed Salah,FW,Liverpool,12,12,1043,11.6,0.86,0.34,1.21,0.6,0.26,0.34,0.09,0,0.78,0.5,0.46,0.95,3.28,4.74,10.6
William Saliba,DF,Arsenal,12,12,1080,12,0.08,0.08,0.17,0.08,0,0,0,0,0.06,0.06,0.01,0.07,0.33,4.67,0.17
Albert Sambi Lokonga,MF,Luton Town,2,2,129,1.4,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0,2.86,1.43
Davinson Sánchez,DF,Tottenham,1,0,77,0.9,0,0,0,0,0,0,1.11,0,0.11,0.11,0,0.11,0,2.22,0
Robert Sánchez,GK,Chelsea,12,12,1080,12,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.08,0
Jadon Sancho,"FW,MF",Manchester Utd,3,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0.11,0.11,11.1,4.44,5.56
Ibrahim Sangaré,MF,Nott'ham Forest,8,8,642,7.1,0,0,0,0,0,0,0.56,0,0.08,0.08,0.03,0.11,0.56,3.66,0.7
Andrey Santos,MF,Nott'ham Forest,1,0,8,0.1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Pablo Sarabia,"FW,MF",Wolves,6,2,193,2.1,0.48,0.95,1.43,0.48,0,0,0.48,0,0.33,0.33,1,1.33,1.9,4.76,9.52
Kevin Schade,"FW,MF",Brentford,5,3,257,2.9,0.34,0,0.34,0.34,0,0,0,0,0.24,0.24,0.14,0.38,1.03,3.1,6.21
Fabian Schär,DF,Newcastle Utd,12,12,1080,12,0,0,0,0,0,0,0.17,0,0.05,0.05,0,0.06,0.42,3.08,0.42
Jeffrey Schlupp,"FW,MF",Crystal Palace,11,11,758,8.4,0.12,0,0.12,0.12,0,0,0,0,0.15,0.15,0.08,0.24,1.07,1.9,2.98
Alex Scott,MF,Bournemouth,3,3,189,2.1,0,0,0,0,0,0,0.48,0,0.05,0.05,0.05,0.1,2.38,3.33,0.95
Nélson Semedo,"DF,MF",Wolves,11,11,959,10.7,0,0,0,0,0,0,0.37,0,0.07,0.07,0.02,0.07,2.62,3.64,4.58
Antoine Semenyo,"FW,MF",Bournemouth,9,5,425,4.7,0.43,0,0.43,0.43,0,0,0.21,0,0.23,0.23,0.15,0.38,3.4,2.13,6.17
Marcos Senesi,DF,Bournemouth,10,6,578,6.4,0,0.16,0.16,0,0,0,0.31,0,0,0,0.03,0.03,1.88,4.38,0
Luke Shaw,DF,Manchester Utd,2,2,180,2,0,0,0,0,0,0,0.5,0,0,0,0.35,0.35,0.5,5.5,4
Bernardo Silva,"MF,FW",Manchester City,9,8,728,8.1,0.37,0.37,0.74,0.37,0,0,0.25,0,0.11,0.11,0.33,0.44,5.31,6.17,8.15
Fábio Silva,FW,Wolves,8,3,264,2.9,0,0,0,0,0,0,0.69,0,0.34,0.34,0.07,0.41,1.72,3.45,4.48
Thiago Silva,DF,Chelsea,12,12,1080,12,0.08,0,0.08,0.08,0,0,0.17,0,0.02,0.02,0.02,0.04,0.08,3.5,0.17
Luis Sinisterra,"MF,FW",Bournemouth,5,0,126,1.4,0.71,0,0.71,0.71,0,0,0,0,0.64,0.64,0.21,0.86,4.29,4.29,7.14
Oliver Skipp,MF,Tottenham,7,1,179,2,0,0,0,0,0,0,0.5,0,0,0,0.05,0.05,0,4,3.5
Adam Smith,DF,Bournemouth,4,1,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.71,7.14,1.43
Emile Smith Rowe,MF,Arsenal,4,1,107,1.2,0,0.83,0.83,0,0,0,0,0,0.67,0.67,0.08,0.75,0.83,4.17,4.17
Dominic Solanke,FW,Bournemouth,12,12,1068,11.9,0.5,0.08,0.59,0.5,0,0,0.08,0,0.45,0.45,0.08,0.54,1.43,1.43,4.79
Manor Solomon,FW,Tottenham,5,2,199,2.2,0,0.91,0.91,0,0,0,0.45,0,0.18,0.18,0.36,0.55,7.73,5,20
Tomáš Souček,MF,West Ham,11,10,806,9,0.33,0.11,0.44,0.33,0,0,0.22,0,0.36,0.36,0.07,0.43,0.33,2.67,1.33
Vinicius Souza,MF,Sheffield Utd,12,11,929,10.3,0,0,0,0,0,0,0.19,0,0.02,0.02,0,0.02,0.39,2.72,1.07
Jason Steele,GK,Brighton,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem Sterling,"FW,MF",Chelsea,12,11,989,11,0.36,0.09,0.45,0.36,0,0,0.27,0,0.28,0.28,0.21,0.49,6.64,3.09,12
John Stones,"DF,MF",Manchester City,4,3,257,2.9,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.69,2.41,1.72
Thomas Strakosha,GK,Brentford,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominik Szoboszlai,MF,Liverpool,12,12,1054,11.7,0.09,0.17,0.26,0.09,0,0,0.09,0,0.07,0.07,0.31,0.38,2.82,7.01,6.32
Matt Targett,DF,Newcastle Utd,3,1,78,0.9,0,0,0,0,0,0,1.11,0,0,0,0,0,1.11,2.22,0
James Tarkowski,DF,Everton,12,12,1079,12,0.08,0.08,0.17,0.08,0,0,0.17,0,0.07,0.07,0.03,0.12,0.17,3.08,0.42
Nuno Tavares,DF,Nott'ham Forest,3,1,95,1.1,0,0,0,0,0,0,1.82,0,0,0,0,0,2.73,0.91,0.91
Marcus Tavernier,"FW,MF",Bournemouth,9,8,617,6.9,0,0.14,0.14,0,0,0,0,0,0.12,0.12,0.19,0.3,3.19,2.17,4.64
Charlie Taylor,DF,Burnley,9,9,810,9,0.11,0,0.11,0.11,0,0,0.33,0,0.01,0.01,0.01,0.02,1.11,3.44,2.22
Kenny Tete,DF,Fulham,5,5,427,4.7,0,0,0,0,0,0,0.43,0,0.04,0.04,0.02,0.06,2.34,5.11,5.74
Luke Thomas,DF,Sheffield Utd,9,8,718,8,0,0,0,0,0,0,0.13,0,0.06,0.06,0.01,0.07,1,3.25,2.25
Youri Tielemans,"MF,FW",Aston Villa,12,1,290,3.2,0,0.31,0.31,0,0,0,0,0,0.06,0.06,0.25,0.31,3.13,10.6,3.75
Jurriën Timber,DF,Arsenal,1,1,49,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,14,6
Harry Toffolo,DF,Nott'ham Forest,6,4,393,4.4,0,0.68,0.68,0,0,0,0,0,0.09,0.09,0.11,0.18,0.45,2.95,3.41
Takehiro Tomiyasu,DF,Arsenal,10,3,421,4.7,0.21,0,0.21,0.21,0,0,0.43,0.21,0.09,0.09,0,0.09,1.49,6.6,2.55
James Tomkins,DF,Crystal Palace,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandro Tonali,MF,Newcastle Utd,8,5,438,4.9,0.2,0,0.2,0.2,0,0,0.41,0,0.14,0.14,0.12,0.27,2.24,3.88,4.29
Pau Torres,DF,Aston Villa,12,11,1050,11.7,0.09,0,0.09,0.09,0,0,0,0,0.04,0.04,0.02,0.06,1.54,5.73,0.6
Andros Townsend,MF,Luton Town,4,2,173,1.9,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.11,3.16,1.58,2.63
James Trafford,GK,Burnley,12,12,1080,12,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.25,0
Adama Traoré,"FW,DF",Fulham,4,0,44,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,4,4,4
Bertrand Traoré,"DF,FW",Aston Villa,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boubacar Traoré,"MF,FW",Wolves,8,2,260,2.9,0,0,0,0,0,0,0.34,0,0,0,0,0.03,1.03,2.41,1.72
Mike Trésor,FW,Burnley,6,2,225,2.5,0,0,0,0,0,0,0,0,0.16,0.16,0.12,0.28,3.2,2.4,5.6
Kieran Trippier,DF,Newcastle Utd,12,12,1037,11.5,0,0.52,0.52,0,0,0,0.26,0,0.01,0.01,0.35,0.35,1.57,6.7,5.39
Leandro Trossard,FW,Arsenal,8,3,304,3.4,0.88,0.29,1.18,0.88,0,0,0,0,0.24,0.24,0.44,0.68,3.24,5.88,8.82
Auston Trusty,DF,Sheffield Utd,7,5,467,5.2,0,0,0,0,0,0,0.19,0,0,0,0,0,0.19,0.77,0.38
Kostas Tsimikas,DF,Liverpool,5,3,270,3,0,0.67,0.67,0,0,0,0,0,0,0,0.17,0.2,5,6,12
Matt Turner,GK,Nott'ham Forest,10,10,900,10,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Destiny Udogie,DF,Tottenham,10,10,782,8.7,0,0.23,0.23,0,0,0,0.57,0.11,0.02,0.02,0.08,0.1,3.1,5.29,6.09
Lesley Ugochukwu,MF,Chelsea,8,1,147,1.6,0,0,0,0,0,0,0.63,0,0,0,0,0,3.13,8.13,0
Virgil van Dijk,DF,Liverpool,10,10,837,9.3,0,0.22,0.22,0,0,0,0.11,0.11,0.08,0.08,0.11,0.18,0.43,5.16,0.11
Raphaël Varane,DF,Manchester Utd,8,4,343,3.8,0.26,0,0.26,0.26,0,0,0,0,0.29,0.29,0.03,0.32,1.58,6.84,0.26
Alejo Véliz,"FW,MF",Tottenham,3,0,11,0.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Joël Veltman,DF,Brighton,12,6,690,7.7,0,0.13,0.13,0,0,0,0.13,0,0.01,0.01,0.05,0.06,1.17,3.64,2.86
Micky van de Ven,DF,Tottenham,11,11,943,10.5,0.1,0,0.1,0.1,0,0,0.1,0,0.03,0.03,0,0.03,0.86,3.24,0.1
Bart Verbruggen,GK,Brighton,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guglielmo Vicario,GK,Tottenham,12,12,1080,12,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0
Fabio Vieira,MF,Arsenal,8,2,241,2.7,0.37,0.74,1.11,0,0.37,0.37,0,0.37,0.44,0.15,0.41,0.56,3.33,4.44,8.89
Carlos Vinícius,FW,Fulham,7,2,233,2.6,0.38,0,0.38,0.38,0,0,0.38,0,0.27,0.27,0.19,0.46,0.77,0.77,3.08
Vitinho,DF,Burnley,6,5,420,4.7,0,0,0,0,0,0,0,0,0,0,0.02,0.02,2.77,2.98,1.91
Odisseas Vlachodimos,GK,Nott'ham Forest,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Walker,DF,Manchester City,12,12,1079,12,0,0.08,0.08,0,0,0,0.08,0,0.02,0.02,0.1,0.12,2.5,5,6.75
Aaron Wan-Bissaka,DF,Manchester Utd,6,5,431,4.8,0,0.21,0.21,0,0,0,0.42,0,0,0,0.23,0.23,2.29,4.79,2.08
Joel Ward,DF,Crystal Palace,11,11,961,10.7,0,0,0,0,0,0,0.28,0,0.07,0.07,0.02,0.08,1.03,3.36,0.93
James Ward-Prowse,MF,West Ham,11,11,962,10.7,0.19,0.47,0.65,0.19,0,0,0.09,0,0.17,0.17,0.29,0.47,0.84,4.02,1.96
Deivid Washington,DF,Chelsea,1,0,10,0.1,0,0,0,0,0,0,0,0,5,5,0,5,0,0,10
Ollie Watkins,FW,Aston Villa,12,12,1038,11.5,0.52,0.43,0.96,0.52,0,0,0.09,0,0.62,0.62,0.23,0.84,1.91,1.39,5.91
Adam Webster,DF,Brighton,6,6,540,6,0,0,0,0,0,0,0.17,0,0.03,0.03,0,0.03,1.17,5.67,0
Danny Welbeck,"FW,MF",Brighton,8,7,408,4.5,0.22,0,0.22,0.22,0,0,0.22,0,0.24,0.24,0.07,0.31,1.78,2.44,4.67
Ben White,DF,Arsenal,11,11,947,10.5,0.1,0,0.1,0.1,0,0,0.19,0,0.05,0.05,0.09,0.13,1.43,5.14,4.48
Neco Williams,"MF,DF",Nott'ham Forest,5,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.71,2.14,3.57
Willian,FW,Fulham,11,9,776,8.6,0.12,0,0.12,0.12,0,0,0.12,0,0.16,0.16,0.09,0.26,4.42,4.77,7.67
Joe Willock,"MF,FW",Newcastle Utd,3,1,137,1.5,0,0,0,0,0,0,0,0,0.07,0.07,0.2,0.27,4,2,6
Callum Wilson,FW,Newcastle Utd,10,5,484,5.4,1.3,0,1.3,0.93,0.37,0.37,0.19,0,1.09,0.81,0,0.81,1.11,0.74,6.67
Harry Wilson,FW,Fulham,12,7,684,7.6,0,0.13,0.13,0,0,0,0.26,0,0.12,0.12,0.14,0.26,1.71,3.42,7.5
Yoane Wissa,FW,Brentford,12,12,992,11,0.27,0.09,0.36,0.27,0,0,0.09,0,0.43,0.43,0.09,0.52,1.82,1.18,5
Chris Wood,FW,Nott'ham Forest,10,2,253,2.8,1.07,0,1.07,1.07,0,0,0,0,0.75,0.75,0.11,0.86,1.07,1.07,3.57
Cauley Woodrow,"FW,MF",Luton Town,7,0,81,0.9,0,0,0,0,0,0,0,0,0.67,0.67,0.33,1.11,3.33,1.11,6.67
Joe Worrall,DF,Nott'ham Forest,6,5,438,4.9,0,0,0,0,0,0,0,0.2,0.02,0.02,0.04,0.06,0,1.63,0.2
Yehor Yarmoliuk,MF,Brentford,4,0,61,0.7,0,0,0,0,0,0,0,0,,,,,,,
Ryan Yates,MF,Nott'ham Forest,9,3,366,4.1,0,0,0,0,0,0,0.49,0,0.02,0.02,0.02,0.05,0.98,1.95,1.95
Ashley Young,DF,Everton,11,11,917,10.2,0,0,0,0,0,0,0.49,0.1,0.01,0.01,0.05,0.06,1.67,3.82,1.08
Illia Zabarnyi,DF,Bournemouth,12,12,1080,12,0,0,0,0,0,0,0.17,0,0.02,0.02,0,0.02,0.58,2.67,0
Nicolò Zaniolo,"FW,MF",Aston Villa,9,6,424,4.7,0,0,0,0,0,0,0.43,0,0.32,0.32,0.15,0.47,4.47,3.62,6.81
Anass Zaroury,FW,Burnley,4,1,127,1.4,0,0,0,0,0,0,0,0.71,0.14,0.14,0,0.14,0.71,1.43,8.57
Oleksandr Zinchenko,DF,Arsenal,11,8,666,7.4,0.14,0,0.14,0.14,0,0,0.14,0,0.04,0.04,0.08,0.12,2.03,11.4,2.84
Kurt Zouma,DF,West Ham,11,11,990,11,0.09,0,0.09,0.09,0,0,0.09,0,0.05,0.05,0,0.05,0.18,1.82,0
Martin Ødegaard,MF,Arsenal,9,9,787,8.7,0.34,0.11,0.46,0.11,0.23,0.23,0.11,0,0.3,0.11,0.08,0.2,2.53,5.29,5.86
