Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Pedro,FW,Chelsea,31,21,1778,19.8,0.4,0.1,0.51,0.4,0,0,0.1,0,0.27,0.27,0.18,0.44,3.18,4.75,10.2
Lee Peltier,DF,Cardiff City,20,17,1544,17.2,0,0,0,0,0,0,0.23,0,0,0,0.01,0.01,0.06,1.92,0.64
Andreas Pereira,MF,Manchester Utd,15,6,599,6.7,0.15,0.15,0.3,0.15,0,0,0.75,0,0.04,0.04,0.13,0.16,1.49,4.93,2.84
Ricardo Pereira,"DF,FW",Leicester City,35,35,3123,34.7,0.06,0.17,0.23,0.06,0,0,0.2,0,0.03,0.03,0.15,0.18,3.29,4.9,4.32
Roberto Pereyra,MF,Watford,33,33,2815,31.3,0.19,0.03,0.22,0.19,0,0,0.1,0,0.17,0.17,0.1,0.27,3.23,3.74,6.01
Ayoze Pérez,"MF,FW",Newcastle Utd,37,34,2917,32.4,0.37,0.06,0.43,0.37,0,0,0.06,0,0.23,0.23,0.11,0.34,2.22,2.53,4.91
Lucas Pérez,"FW,MF",West Ham,15,4,475,5.3,0.57,0,0.57,0.57,0,0,0,0,0.25,0.25,0.15,0.4,0.38,1.32,6.42
Jordan Pickford,GK,Everton,38,38,3420,38,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Paul Pogba,MF,Manchester Utd,35,34,3006,33.4,0.39,0.27,0.66,0.18,0.21,0.3,0.18,0,0.45,0.21,0.14,0.35,2.99,8.83,6.14
Alex Pritchard,"MF,FW",Huddersfield,30,26,2081,23.1,0.09,0,0.09,0.09,0,0,0.09,0,0.12,0.12,0.08,0.19,3.12,3.94,7.1
Sebastian Prödl,DF,Watford,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davy Pröpper,MF,Brighton,30,30,2546,28.3,0.04,0.04,0.07,0.04,0,0,0.07,0,0.03,0.03,0.05,0.07,0.99,5.83,2.05
Jason Puncheon,MF,Crystal Palace,5,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Jason Puncheon,MF,Huddersfield,6,5,382,4.2,0,0,0,0,0,0,0.24,0,0.07,0.07,0.12,0.19,1.43,6.19,4.05
Collin Quaner,FW,Huddersfield,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,10,5
Domingos Quina,MF,Watford,8,3,338,3.8,0.26,0,0.26,0.26,0,0,0,0,0.05,0.05,0.03,0.05,2.11,5.26,1.58
Joe Ralls,MF,Cardiff City,28,22,1959,21.8,0,0,0,0,0,0.05,0.18,0.05,0.07,0.04,0.15,0.19,0.92,5.09,0.83
Aaron Ramsey,MF,Arsenal,28,14,1331,14.8,0.27,0.41,0.68,0.27,0,0,0,0,0.23,0.23,0.14,0.36,3.18,5.95,8.99
Kayne Ramsey,DF,Southampton,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Rashford,FW,Manchester Utd,33,26,2334,25.9,0.39,0.23,0.62,0.39,0,0,0.12,0.04,0.41,0.41,0.19,0.61,2.86,2.51,8.69
Tim Ream,DF,Fulham,26,25,2047,22.7,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0.57,3,0.04
Nathan Redmond,"MF,FW",Southampton,38,36,3270,36.3,0.17,0.11,0.28,0.17,0,0,0.08,0,0.21,0.21,0.13,0.34,4.79,3.55,8.29
Bobby Reid,"FW,MF",Cardiff City,27,16,1424,15.8,0.32,0.13,0.44,0.25,0.06,0.06,0,0,0.24,0.19,0.08,0.27,0.95,1.46,4.81
Declan Rice,MF,West Ham,34,34,3003,33.4,0.06,0,0.06,0.06,0,0,0.12,0,0.04,0.04,0.01,0.05,0.81,3.8,0.33
Jazz Richards,"DF,MF",Cardiff City,4,0,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.33
Richarlison,"FW,MF",Everton,35,32,2665,29.6,0.44,0.03,0.47,0.44,0,0,0.17,0.03,0.32,0.31,0.07,0.38,3.21,2.5,7.43
Diego Rico,"DF,MF",Bournemouth,12,5,612,6.8,0,0,0,0,0,0,0.15,0,0.03,0.03,0.16,0.19,1.62,5.74,5
Sergio Rico,GK,Fulham,29,29,2610,29,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
Matt Ritchie,"DF,MF",Newcastle Utd,36,35,2928,32.5,0.06,0.25,0.31,0.03,0.03,0.06,0.28,0,0.16,0.11,0.16,0.27,1.72,2.55,4.03
Andrew Robertson,DF,Liverpool,36,36,3216,35.7,0,0.31,0.31,0,0,0,0.11,0,0.02,0.02,0.2,0.22,3.47,6.83,7.37
Marcos Rojo,DF,Manchester Utd,5,2,212,2.4,0,0,0,0,0,0,0.83,0,0.08,0.08,0,0.08,0.42,3.33,1.25
Oriol Romeu,MF,Southampton,31,25,2136,23.7,0.04,0,0.04,0.04,0,0,0.46,0,0.04,0.04,0.04,0.08,0.8,6.2,0.42
Salomón Rondón,FW,Newcastle Utd,32,30,2603,28.9,0.38,0.24,0.62,0.38,0,0,0.03,0,0.36,0.36,0.1,0.46,1.31,1.59,5.33
Danny Rose,DF,Tottenham,26,20,1798,20,0,0.15,0.15,0,0,0,0.25,0,0.03,0.03,0.11,0.14,4.15,4.95,7.05
Aaron Rowe,FW,Huddersfield,2,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,7.5
John Ruddy,GK,Wolves,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Rüdiger,DF,Chelsea,33,33,2871,31.9,0.03,0,0.03,0.03,0,0,0.22,0,0.08,0.08,0.02,0.1,0.66,5.45,0.03
Mathew Ryan,GK,Brighton,34,34,3060,34,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0
Abdelhamid Sabiri,FW,Huddersfield,2,1,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Romain Saïss,"MF,DF",Wolves,19,12,1149,12.8,0.16,0,0.16,0.16,0,0,0.55,0,0.11,0.11,0.05,0.16,0.7,5.16,0.63
Bukayo Saka,FW,Arsenal,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou Sakho,DF,Crystal Palace,27,27,2416,26.8,0,0,0,0,0,0,0.07,0,0.01,0.01,0.01,0.02,0.3,3.4,0.11
Bakary Sako,FW,Crystal Palace,4,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67
Mohamed Salah,FW,Liverpool,38,37,3250,36.1,0.61,0.22,0.83,0.53,0.08,0.08,0.03,0,0.56,0.5,0.26,0.75,3.63,3.52,11.9
Alexis Sánchez,"FW,MF",Manchester Utd,20,9,880,9.8,0.1,0.31,0.41,0.1,0,0,0.31,0,0.15,0.15,0.31,0.46,3.78,5.1,9.08
Carlos Sánchez,MF,West Ham,7,2,245,2.7,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.37,5.19,0.37
Davinson Sánchez,DF,Tottenham,23,22,1942,21.6,0.05,0.05,0.09,0.05,0,0,0.09,0,0.06,0.06,0.02,0.08,0.23,2.73,0.09
Leroy Sané,FW,Manchester City,31,21,1867,20.7,0.48,0.48,0.97,0.48,0,0,0.05,0,0.32,0.32,0.36,0.68,4.06,3.24,16.5
Fabian Schär,DF,Newcastle Utd,24,22,1999,22.2,0.18,0.05,0.23,0.18,0,0,0.54,0,0.09,0.09,0.03,0.12,1.17,3.24,0.36
Christopher Schindler,DF,Huddersfield,37,37,3260,36.2,0.03,0,0.03,0.03,0,0,0.14,0.03,0.03,0.03,0.01,0.04,0.41,1.99,0.14
Jeffrey Schlupp,"MF,FW",Crystal Palace,30,18,1670,18.6,0.22,0.05,0.27,0.22,0,0,0.05,0,0.17,0.17,0.06,0.24,1.88,4.14,5.11
Kasper Schmeichel,GK,Leicester City,38,38,3420,38,0,0,0,0,0,0,0.08,0,0,0,0.01,0.01,0,0.05,0
Morgan Schneiderlin,MF,Everton,14,10,834,9.3,0,0.11,0.11,0,0,0,0.22,0,0.01,0.01,0.04,0.06,0.65,5.05,0.54
André Schürrle,"FW,MF",Fulham,24,21,1641,18.2,0.33,0,0.33,0.33,0,0,0.11,0,0.2,0.2,0.1,0.31,2.53,3.13,7.47
Ken Sema,"MF,FW",Watford,17,9,754,8.4,0.12,0.24,0.36,0.12,0,0,0.12,0,0.1,0.1,0.07,0.17,3.57,2.02,7.14
Jean Seri,MF,Fulham,32,27,2244,24.9,0.04,0.08,0.12,0.04,0,0,0.24,0,0.04,0.04,0.19,0.22,1.04,6.59,1.61
Ryan Sessegnon,"FW,DF",Fulham,35,26,2300,25.6,0.08,0.23,0.31,0.08,0,0,0,0,0.16,0.16,0.15,0.3,2.23,2.23,7.54
Xherdan Shaqiri,"FW,MF",Liverpool,24,11,1064,11.8,0.51,0.25,0.76,0.51,0,0,0.17,0,0.33,0.33,0.14,0.47,2.37,7.2,6.36
Luke Shaw,DF,Manchester Utd,29,29,2591,28.8,0.03,0.14,0.17,0.03,0,0,0.38,0,0.05,0.05,0.14,0.18,3.13,5.49,4.2
Jonjo Shelvey,MF,Newcastle Utd,16,10,948,10.5,0.1,0.1,0.19,0.1,0,0,0.1,0,0.09,0.09,0.16,0.25,1.24,7.05,1.43
Gylfi Sigurðsson,MF,Everton,38,36,3117,34.6,0.38,0.17,0.55,0.32,0.06,0.14,0.09,0,0.31,0.19,0.2,0.39,1.47,4.97,4.16
Adrien Silva,MF,Leicester City,2,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
Bernardo Silva,"MF,FW",Manchester City,36,31,2854,31.7,0.22,0.22,0.44,0.22,0,0,0.09,0,0.23,0.23,0.25,0.48,4.79,4.92,8.74
David Silva,MF,Manchester City,33,28,2401,26.7,0.22,0.3,0.52,0.22,0,0,0.07,0,0.29,0.29,0.32,0.61,4.42,10.1,8.31
Xande Silva,FW,West Ham,1,0,18,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,10
Danny Simpson,DF,Leicester City,6,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1.25
Jack Simpson,DF,Bournemouth,6,4,403,4.5,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,1.11,3.56,0
Josh Sims,MF,Southampton,7,2,212,2.4,0,0.42,0.42,0,0,0,0,0,0.25,0.25,0.29,0.54,1.25,0,5
Moussa Sissoko,"MF,FW",Tottenham,29,27,2330,25.9,0,0.12,0.12,0,0,0,0.08,0,0.03,0.03,0.1,0.13,3.05,3.75,3.71
Oliver Skipp,MF,Tottenham,8,2,220,2.4,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.83,3.33,1.25
Callum Slattery,MF,Southampton,3,1,112,1.2,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0,2.5,1.67
Chris Smalling,DF,Manchester Utd,24,24,2127,23.6,0.04,0,0.04,0.04,0,0,0.04,0,0.05,0.05,0.01,0.06,0.13,1.48,0.25
Adam Smith,"DF,MF",Bournemouth,25,25,2066,23,0.04,0.04,0.09,0.04,0,0,0.22,0.04,0.02,0.02,0.03,0.05,3.78,4.26,3.48
Tommy Smith,DF,Huddersfield,15,13,1141,12.7,0,0,0,0,0,0,0.16,0.08,0.01,0.01,0.03,0.04,1.5,2.76,2.99
Robert Snodgrass,MF,West Ham,33,25,2220,24.7,0.08,0.2,0.28,0.08,0,0,0.4,0,0.09,0.09,0.23,0.32,2.91,4.74,5.99
Cédric Soares,DF,Southampton,18,16,1495,16.6,0.06,0.12,0.18,0.06,0,0,0.24,0,0.02,0.02,0.06,0.08,1.87,3.25,3.98
Ramadan Sobhi,"FW,MF",Huddersfield,4,0,79,0.9,0,0,0,0,0,0,0,0,0,0,0.22,0.22,3.33,6.67,15.6
Dominic Solanke,"FW,MF",Bournemouth,10,2,347,3.9,0,0.26,0.26,0,0,0,0,0,0.26,0.26,0.1,0.33,2.56,1.54,6.15
Pape Souaré,DF,Crystal Palace,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çağlar Söyüncü,DF,Leicester City,6,4,372,4.1,0,0,0,0,0,0,0.24,0,0.02,0.02,0,0.02,0.49,2.44,0
Julián Speroni,GK,Crystal Palace,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Stanislas,"MF,FW",Bournemouth,23,11,1031,11.5,0.17,0.26,0.43,0.09,0.09,0.09,0.09,0,0.27,0.2,0.17,0.37,3.04,5.04,7.04
Dale Stephens,MF,Brighton,30,29,2485,27.6,0.04,0.04,0.07,0.04,0,0,0.22,0.04,0.01,0.01,0.03,0.04,0.58,5.47,0.29
Jack Stephens,DF,Southampton,24,19,1700,18.9,0.05,0,0.05,0.05,0,0,0.21,0,0.05,0.05,0.01,0.06,0.58,2.86,0.32
Raheem Sterling,FW,Manchester City,34,31,2771,30.8,0.55,0.29,0.84,0.55,0,0,0.1,0,0.44,0.44,0.31,0.76,5.03,2.82,14.2
John Stones,DF,Manchester City,24,20,1764,19.6,0,0,0,0,0,0,0.05,0,0.02,0.02,0.01,0.03,2.24,6.02,0.26
Daniel Sturridge,"FW,MF",Liverpool,18,4,509,5.7,0.35,0.18,0.53,0.35,0,0,0.18,0,0.21,0.21,0.14,0.37,1.58,5.44,6.49
Denis Suárez,"MF,FW",Arsenal,4,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3.75,1.25,6.25
Isaac Success,"FW,MF",Watford,30,9,1052,11.7,0.09,0.09,0.17,0.09,0,0,0.34,0,0.3,0.3,0.24,0.53,2.99,3.33,9.15
Ki Sung-yueng,MF,Newcastle Utd,18,14,1302,14.5,0,0.07,0.07,0,0,0,0.14,0,0.02,0.02,0.07,0.08,0.83,4.55,0.83
Andrew Surman,MF,Bournemouth,18,16,1439,16,0,0,0,0,0,0,0.13,0,0.02,0.02,0.03,0.04,0.19,5.56,0.63
Sam Surridge,"MF,FW",Bournemouth,2,0,13,0.1,0,0,0,0,0,0,0,0,3,3,0,4,0,0,30
Alexander Sørloth,FW,Crystal Palace,12,0,185,2.1,0,0,0,0,0,0,0,0,0.24,0.24,0.43,0.67,1.9,4.29,6.19
Matt Targett,DF,Southampton,16,13,1186,13.2,0.08,0.23,0.3,0.08,0,0,0.15,0,0.04,0.04,0.17,0.21,1.82,4.02,6.74
James Tarkowski,DF,Burnley,35,35,3086,34.3,0.09,0.03,0.12,0.09,0,0,0.23,0,0.1,0.1,0.01,0.1,0.12,3.06,0.17
Charlie Taylor,DF,Burnley,38,35,3243,36,0,0.03,0.03,0,0,0,0.06,0,0.01,0.01,0.04,0.05,2.58,2.69,2.61
Youri Tielemans,MF,Leicester City,13,13,1086,12.1,0.25,0.33,0.58,0.25,0,0,0.17,0,0.15,0.15,0.21,0.36,1.98,7.02,4.38
James Tomkins,DF,Crystal Palace,29,29,2560,28.4,0.04,0.04,0.07,0.04,0,0,0.18,0,0.05,0.05,0.03,0.08,0.14,1.76,0.14
Lucas Torreira,MF,Arsenal,34,24,2382,26.5,0.08,0.08,0.15,0.08,0,0,0.26,0.04,0.06,0.06,0.05,0.1,1.06,5.28,1.32
Cenk Tosun,FW,Everton,25,10,1059,11.8,0.25,0.25,0.51,0.25,0,0,0.25,0,0.42,0.42,0.08,0.5,0.93,1.36,7.63
Andros Townsend,"FW,MF",Crystal Palace,38,34,3009,33.4,0.18,0.12,0.3,0.18,0,0,0.03,0,0.14,0.14,0.11,0.25,4.31,3.17,8.38
Adama Traoré,"FW,MF",Wolves,29,8,902,10,0.1,0.1,0.2,0.1,0,0,0.1,0,0.13,0.13,0.22,0.35,8.2,3.1,6.1
Mark Travers,GK,Bournemouth,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
Kieran Trippier,DF,Tottenham,27,26,2276,25.3,0.04,0.12,0.16,0.04,0,0,0.08,0,0.02,0.02,0.16,0.18,1.58,7.08,7.91
Antonio Valencia,DF,Manchester Utd,6,5,466,5.2,0,0,0,0,0,0,0.38,0,0.02,0.02,0.1,0.1,3.46,4.81,4.04
Yan Valery,DF,Southampton,23,20,1712,19,0.11,0.05,0.16,0.11,0,0,0.21,0.05,0.04,0.04,0.01,0.05,2.84,1.74,4.05
Virgil van Dijk,DF,Liverpool,38,38,3384,37.6,0.11,0.05,0.16,0.11,0,0,0.03,0,0.08,0.08,0.04,0.12,0.53,4.63,0.53
Jamie Vardy,FW,Leicester City,34,30,2726,30.3,0.59,0.13,0.73,0.46,0.13,0.17,0.1,0.03,0.6,0.48,0.17,0.64,1.49,1.29,6.14
Jan Vertonghen,DF,Tottenham,22,22,1911,21.2,0.05,0,0.05,0.05,0,0,0.19,0.05,0.05,0.05,0.01,0.06,1.27,5.71,1.13
Jannik Vestergaard,DF,Southampton,23,23,2027,22.5,0,0,0,0,0,0,0.09,0,0.03,0.03,0.03,0.06,0.62,2.76,0.18
Luciano Vietto,"FW,MF",Fulham,20,10,986,11,0.09,0.36,0.45,0.09,0,0,0.09,0,0.26,0.26,0.19,0.45,3,3.18,9.73
Rúben Vinagre,"DF,MF",Wolves,17,7,710,7.9,0,0,0,0,0,0,0.13,0,0.06,0.06,0.1,0.15,5.7,2.78,7.97
Sam Vokes,FW,Burnley,20,10,915,10.2,0.29,0,0.29,0.29,0,0,0,0,0.24,0.24,0.13,0.35,0.29,1.47,5.39
Michel Vorm,GK,Tottenham,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matěj Vydra,FW,Burnley,13,3,318,3.5,0.29,0.29,0.57,0.29,0,0,0.29,0,0.51,0.51,0.14,0.66,0.86,0.86,4.29
Theo Walcott,"FW,MF",Everton,37,24,2119,23.5,0.21,0.09,0.3,0.21,0,0,0.04,0,0.24,0.24,0.11,0.36,2.13,2.21,7.11
Kyle Walker,DF,Manchester City,33,30,2779,30.9,0.03,0.03,0.06,0.03,0,0,0.1,0,0.03,0.03,0.06,0.09,2.69,7.12,2.98
Kyle Walker-Peters,DF,Tottenham,6,4,376,4.2,0,0.71,0.71,0,0,0,0.24,0,0.07,0.07,0.12,0.19,3.57,3.1,4.05
Aaron Wan-Bissaka,DF,Crystal Palace,35,35,3134,34.8,0,0.09,0.09,0,0,0,0.11,0.03,0.01,0.01,0.06,0.07,2.87,4.57,3.42
Victor Wanyama,MF,Tottenham,13,4,516,5.7,0.18,0,0.18,0.18,0,0,0.35,0,0.18,0.18,0.02,0.18,2.28,4.91,1.05
Danny Ward,FW,Cardiff City,14,4,445,4.9,0.2,0,0.2,0.2,0,0,0,0,0.12,0.12,0.06,0.18,1.43,1.84,5.51
Joel Ward,DF,Crystal Palace,7,6,552,6.1,0.16,0,0.16,0.16,0,0,0.16,0,0.1,0.1,0.02,0.11,0.98,2.95,2.95
Stephen Ward,DF,Burnley,3,3,228,2.5,0,0,0,0,0,0,0.4,0,0.04,0.04,0,0.04,3.2,4,2
James Ward-Prowse,"MF,DF",Southampton,26,21,1945,21.6,0.32,0,0.32,0.28,0.05,0.05,0.19,0,0.16,0.13,0.15,0.27,0.69,2.82,3.98
Danny Welbeck,"FW,MF",Arsenal,8,1,153,1.7,0.59,0.59,1.18,0.59,0,0,0,0,0.47,0.47,0.18,0.65,3.53,5.88,6.47
Ashley Westwood,MF,Burnley,34,31,2824,31.4,0.06,0.22,0.29,0.06,0,0,0.16,0,0.06,0.06,0.15,0.21,0.51,5.57,1.27
Connor Wickham,"FW,MF",Crystal Palace,6,0,67,0.7,0,1.43,1.43,0,0,0,0,0,0.57,0.57,0.43,1,0,0,1.43
Georginio Wijnaldum,MF,Liverpool,35,32,2725,30.3,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0.1,0.06,0.16,1.55,5.54,2.21
Danny Williams,MF,Huddersfield,5,1,96,1.1,0,0,0,0,0,0,0.91,0,0,0,0,0.09,0.91,2.73,0.91
Willian,FW,Chelsea,32,26,2097,23.3,0.13,0.26,0.39,0.13,0,0,0.09,0,0.18,0.18,0.23,0.41,6.14,6.05,12.1
Joe Willock,"MF,FW",Arsenal,2,1,64,0.7,0,0,0,0,0,0,0,0,0.14,0.14,0,0.14,0,1.43,10
Ben Wilmot,"MF,DF",Watford,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0
Jack Wilshere,MF,West Ham,8,4,392,4.4,0,0.23,0.23,0,0,0,0.45,0,0.05,0.05,0.14,0.18,1.82,4.55,2.27
Callum Wilson,FW,Bournemouth,30,29,2528,28.1,0.5,0.32,0.82,0.46,0.04,0.07,0.11,0,0.48,0.42,0.19,0.61,1.74,1.57,7.01
Harry Winks,MF,Tottenham,26,17,1597,17.7,0.06,0,0.06,0.06,0,0,0.23,0,0.06,0.06,0.02,0.07,3.16,7.01,1.07
Chris Wood,FW,Burnley,38,29,2588,28.8,0.35,0.07,0.42,0.35,0,0,0.07,0,0.31,0.31,0.13,0.44,0.45,0.87,6.91
Granit Xhaka,"MF,DF",Arsenal,29,29,2498,27.8,0.14,0.07,0.22,0.14,0,0,0.36,0,0.07,0.07,0.12,0.19,1.33,9.28,1.22
Andriy Yarmolenko,"MF,FW",West Ham,9,5,459,5.1,0.39,0,0.39,0.39,0,0,0.39,0,0.22,0.22,0.16,0.35,3.53,4.31,5.49
DeAndre Yedlin,DF,Newcastle Utd,29,28,2473,27.5,0.04,0.07,0.11,0.04,0,0,0.22,0.04,0.04,0.04,0.07,0.11,1.38,2.4,3.78
Maya Yoshida,DF,Southampton,17,17,1518,16.9,0,0.06,0.06,0,0,0,0,0,0.11,0.11,0.03,0.14,0.06,2.01,0.24
Ashley Young,DF,Manchester Utd,30,28,2569,28.5,0.07,0.07,0.14,0.07,0,0,0.32,0.04,0.02,0.02,0.11,0.13,2.49,5.44,4.35
Pablo Zabaleta,DF,West Ham,26,23,2092,23.2,0,0.04,0.04,0,0,0,0.17,0,0.01,0.01,0.04,0.05,1.34,4.44,4.61
Wilfried Zaha,FW,Crystal Palace,34,34,3036,33.7,0.3,0.15,0.45,0.3,0,0,0.27,0.03,0.17,0.17,0.14,0.31,5.4,4.18,10.5
Andre-Frank Zambo Anguissa,MF,Fulham,22,16,1517,16.9,0,0,0,0,0,0,0.12,0.06,0.05,0.05,0.01,0.06,2.01,6.63,1.18
Davide Zappacosta,DF,Chelsea,4,1,128,1.4,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.14,3.57,2.14,4.29
Oleksandr Zinchenko,DF,Manchester City,14,14,1151,12.8,0,0.23,0.23,0,0,0,0.08,0,0.02,0.02,0.12,0.13,3.67,7.42,7.34
Kenneth Zohore,FW,Cardiff City,19,7,753,8.4,0.12,0.12,0.24,0.12,0,0,0.12,0,0.2,0.2,0.13,0.33,1.19,0.6,6.79
Kurt Zouma,DF,Everton,32,29,2612,29,0.07,0.07,0.14,0.07,0,0,0.14,0.03,0.05,0.05,0.01,0.06,0.79,3.62,0.14
