Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Aiden O'Neill,MF,Burnley,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
Michael Obafemi,FW,Southampton,1,0,9,0.1,0,0,0,0,0,0,0,0,4,4,0,4,0,0,10
Pedro Obiang,MF,West Ham,21,18,1563,17.4,0.11,0,0.11,0.11,0,0,0.17,0,0.02,0.02,0.02,0.05,0.57,4.43,0.57
Angelo Ogbonna,DF,West Ham,32,32,2880,32,0.03,0,0.03,0.03,0,0,0.09,0,0.02,0.02,0.02,0.03,0.13,1.38,0.13
Stefano Okaka,FW,Watford,15,3,453,5,0.2,0.2,0.4,0.2,0,0,0.4,0,0.36,0.36,0.08,0.44,1.6,2,9.6
Shinji Okazaki,"FW,MF",Leicester City,27,17,1324,14.7,0.41,0.14,0.54,0.41,0,0,0.14,0,0.46,0.46,0.14,0.59,1.29,1.63,4.15
Martin Olsson,DF,Swansea City,36,36,3149,35,0,0.03,0.03,0,0,0,0.2,0,0.03,0.03,0.02,0.05,3.2,2.49,4.09
Divock Origi,FW,Liverpool,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Ospina,GK,Arsenal,5,4,381,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolás Otamendi,DF,Manchester City,34,33,2967,33,0.12,0,0.12,0.12,0,0,0.27,0,0.08,0.08,0.03,0.11,2.79,6.42,0.24
Reece Oxford,MF,West Ham,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Oxlade-Chamberlain,DF,Arsenal,3,3,241,2.7,0,0,0,0,0,0,0,0,0.11,0.11,0.19,0.3,7.04,5.93,7.78
Alex Oxlade-Chamberlain,"MF,FW",Liverpool,32,14,1493,16.6,0.18,0.42,0.6,0.18,0,0,0.18,0,0.13,0.13,0.23,0.36,4.58,7.23,7.35
Mesut Özil,"MF,FW",Arsenal,26,24,2163,24,0.17,0.33,0.5,0.17,0,0,0.17,0,0.18,0.18,0.36,0.55,5.67,11.5,11.1
Kasey Palmer,"MF,FW",Huddersfield,4,1,170,1.9,0,0,0,0,0,0,1.05,0,0.05,0.05,0.05,0.11,2.11,3.16,2.63
Emerson Palmieri,DF,Chelsea,5,3,280,3.1,0,0.32,0.32,0,0,0,0,0,0.03,0.03,0,0.06,4.19,1.61,7.42
Pedro,"MF,FW",Chelsea,31,17,1523,16.9,0.24,0.12,0.36,0.24,0,0,0.06,0,0.18,0.18,0.08,0.25,3.91,3.31,7.99
Roberto Pereyra,"MF,FW",Watford,32,18,1624,18,0.28,0.11,0.39,0.28,0,0,0.17,0,0.18,0.18,0.17,0.35,3.39,4.39,6.22
Ayoze Pérez,"MF,FW",Newcastle Utd,36,28,2492,27.7,0.29,0.18,0.47,0.29,0,0,0.11,0,0.22,0.22,0.17,0.39,2.45,2.71,6.43
Matt Phillips,"MF,DF",West Brom,30,23,2093,23.3,0.09,0.09,0.17,0.09,0,0,0.13,0,0.1,0.1,0.18,0.28,3.65,1.33,6.27
Jordan Pickford,GK,Everton,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jérémy Pied,DF,Southampton,2,2,180,2,0,0.5,0.5,0,0,0,0,0,0,0,0.1,0.1,3.5,6.5,2.5
Erik Pieters,DF,Stoke City,31,30,2718,30.2,0,0.03,0.03,0,0,0,0.17,0,0,0,0.05,0.05,1.16,3.74,2.35
Paul Pogba,MF,Manchester Utd,27,25,2148,23.9,0.25,0.42,0.67,0.25,0,0,0.21,0.04,0.32,0.32,0.19,0.51,3.97,10.5,3.85
Nick Pope,GK,Burnley,35,34,3115,34.6,0,0,0,0,0,0,0.09,0,0,0,0.01,0.01,0,0,0
Alex Pritchard,"MF,FW",Huddersfield,14,12,998,11.1,0.09,0.09,0.18,0.09,0,0,0.09,0,0.11,0.11,0.17,0.28,2.16,3.96,6.31
Sebastian Prödl,DF,Watford,21,17,1570,17.4,0,0,0,0,0,0,0.29,0,0.03,0.03,0.01,0.05,0.23,2.3,0.11
Davy Pröpper,MF,Brighton,35,35,3119,34.7,0,0.12,0.12,0,0,0,0.06,0.03,0.05,0.05,0.04,0.1,0.58,5.42,1.35
Marc Pugh,"MF,FW",Bournemouth,20,11,985,10.9,0,0,0,0,0,0,0.18,0,0.12,0.12,0.05,0.17,3.67,4.77,9.45
Jason Puncheon,MF,Crystal Palace,10,6,645,7.2,0,0,0,0,0,0,0.69,0,0.17,0.17,0.07,0.24,1.11,4.31,2.64
Collin Quaner,"FW,MF",Huddersfield,26,13,1280,14.2,0,0.28,0.28,0,0,0,0.28,0,0.1,0.1,0.18,0.27,3.94,3.1,5.99
Sandro Ramírez,"FW,MF",Everton,8,3,278,3.1,0,0,0,0,0,0,0,0,0.16,0.16,0,0.16,0.32,2.58,6.77
Aaron Ramsey,MF,Arsenal,24,21,1846,20.5,0.34,0.39,0.73,0.34,0,0,0,0,0.3,0.3,0.26,0.56,2.98,6.54,7.85
Àngel Rangel,DF,Swansea City,4,2,156,1.7,0,0,0,0,0,0,0,0,0,0,0.06,0.06,3.53,6.47,6.47
Marcus Rashford,"FW,MF",Manchester Utd,35,17,1813,20.1,0.35,0.25,0.6,0.35,0,0,0.15,0,0.26,0.26,0.19,0.45,4.08,2.29,7.96
Nathan Redmond,"FW,MF",Southampton,31,22,1945,21.6,0.05,0.14,0.19,0.05,0,0,0.14,0,0.1,0.1,0.17,0.27,3.89,4.35,8.43
Winston Reid,DF,West Ham,17,17,1452,16.1,0,0,0,0,0,0,0.31,0,0.02,0.02,0.02,0.03,0.19,2.42,0.37
Declan Rice,"DF,MF",West Ham,26,15,1430,15.9,0,0,0,0,0,0,0.06,0,0.01,0.01,0.01,0.02,1.13,2.26,0.38
Richarlison,"FW,MF",Watford,38,32,2823,31.4,0.16,0.13,0.29,0.16,0,0,0.13,0,0.33,0.33,0.11,0.44,4.01,2.32,9.75
Jaïro Riedewald,"MF,DF",Crystal Palace,12,4,442,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0.41,3.27,1.43
Matt Ritchie,"MF,FW",Newcastle Utd,35,32,2804,31.2,0.1,0.16,0.26,0.1,0,0,0.19,0,0.1,0.1,0.19,0.29,1.7,2.98,4.46
Connor Roberts,DF,Swansea City,4,3,268,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.67,3.33
Andrew Robertson,DF,Liverpool,22,22,1940,21.6,0.05,0.23,0.28,0.05,0,0,0.09,0,0.02,0.02,0.19,0.22,3.52,6.94,9.91
Hal Robson-Kanu,"FW,MF",West Brom,21,8,827,9.2,0.22,0,0.22,0.22,0,0,0.22,0.11,0.26,0.26,0.04,0.3,1.85,2.61,6.85
Jay Rodriguez,"FW,MF",West Brom,37,31,2812,31.2,0.22,0.03,0.26,0.19,0.03,0.03,0.06,0,0.27,0.24,0.05,0.29,1.51,1.67,5.32
Marcos Rojo,DF,Manchester Utd,9,8,640,7.1,0,0,0,0,0,0,0.85,0,0.03,0.03,0.01,0.03,0.42,1.83,0.14
Sergio Romero,GK,Manchester Utd,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oriol Romeu,MF,Southampton,34,34,2897,32.2,0.03,0,0.03,0.03,0,0,0.34,0,0.08,0.08,0.04,0.12,1.37,6.24,0.5
Salomón Rondón,FW,West Brom,36,32,2767,30.7,0.23,0.1,0.33,0.23,0,0,0.13,0,0.23,0.23,0.09,0.32,1.47,2.15,6.55
Wayne Rooney,"MF,FW",Everton,31,27,2268,25.2,0.4,0.08,0.48,0.28,0.12,0.24,0.2,0,0.34,0.15,0.09,0.24,1.03,4.84,3.61
Danny Rose,DF,Tottenham,10,9,800,8.9,0,0.11,0.11,0,0,0,0.45,0,0.07,0.07,0.07,0.13,4.04,6.29,8.65
Liam Rosenior,DF,Brighton,3,1,164,1.8,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,0.56,2.78,1.11
Wayne Routledge,"MF,FW",Swansea City,15,4,429,4.8,0,0,0,0,0,0,0.21,0,0.08,0.08,0.08,0.17,1.88,3.54,7.5
Antonio Rüdiger,DF,Chelsea,27,25,2338,26,0.08,0.04,0.12,0.08,0,0,0.15,0,0.07,0.07,0.02,0.08,1.27,4.65,0.27
Mathew Ryan,GK,Brighton,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdelhamid Sabiri,MF,Huddersfield,5,2,220,2.4,0,0.42,0.42,0,0,0,0.42,0,0.13,0.13,0.04,0.17,0.83,5.42,3.33
Henri Saivet,MF,Newcastle Utd,1,1,83,0.9,1.11,0,1.11,1.11,0,0,0,0,0.11,0.11,0,0.11,0,1.11,0
Diafra Sakho,FW,West Ham,14,0,306,3.4,0.59,0,0.59,0.59,0,0,0.59,0,0.41,0.41,0.03,0.44,1.18,1.76,6.47
Mamadou Sakho,DF,Crystal Palace,19,18,1600,17.8,0.06,0.11,0.17,0.06,0,0,0.06,0,0.07,0.07,0.06,0.13,0.22,2.42,0.17
Bakary Sako,"FW,MF",Crystal Palace,16,4,478,5.3,0.57,0,0.57,0.57,0,0,0,0,0.36,0.36,0.21,0.57,3.77,1.51,8.11
Mohamed Salah,FW,Liverpool,36,34,2907,32.3,0.99,0.31,1.3,0.96,0.03,0.06,0.03,0,0.75,0.7,0.23,0.93,2.94,3,12.2
Renato Sanches,MF,Swansea City,12,9,702,7.8,0,0,0,0,0,0,0.13,0,0.06,0.06,0.04,0.1,4.1,5.77,4.23
Alexis Sánchez,"MF,FW",Arsenal,19,17,1503,16.7,0.42,0.18,0.6,0.36,0.06,0.06,0.24,0,0.49,0.44,0.29,0.73,2.99,8.92,13.1
Alexis Sánchez,"FW,MF",Manchester Utd,12,12,1043,11.6,0.17,0.26,0.43,0.17,0,0.09,0.09,0,0.23,0.16,0.21,0.37,2.5,6.03,8.79
Davinson Sánchez,DF,Tottenham,31,29,2534,28.2,0,0,0,0,0,0,0.04,0.04,0.02,0.02,0,0.02,0.28,2.91,0.07
Leroy Sané,FW,Manchester City,32,27,2419,26.9,0.37,0.56,0.93,0.37,0,0,0.15,0,0.22,0.22,0.25,0.46,3.79,2.53,15.5
Ezequiel Schelotto,DF,Brighton,20,15,1318,14.6,0,0,0,0,0,0,0.21,0,0.01,0.01,0.04,0.05,2.53,3.29,3.63
Christopher Schindler,DF,Huddersfield,37,37,3265,36.3,0,0.03,0.03,0,0,0,0.19,0.06,0.03,0.03,0.06,0.09,0.3,2.2,0.17
Jeffrey Schlupp,"DF,MF",Crystal Palace,24,21,1745,19.4,0,0.05,0.05,0,0,0,0.15,0,0.06,0.06,0.05,0.11,1.65,3.81,2.63
Kasper Schmeichel,GK,Leicester City,33,33,2965,32.9,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.18,0
Morgan Schneiderlin,MF,Everton,30,24,2130,23.7,0,0,0,0,0,0,0.21,0.08,0.02,0.02,0.01,0.03,0.63,4.47,0.34
Xherdan Shaqiri,"MF,FW",Stoke City,36,36,3039,33.8,0.24,0.21,0.44,0.24,0,0.03,0.15,0,0.15,0.12,0.21,0.33,2.4,4.76,5.41
Luke Shaw,DF,Manchester Utd,11,8,790,8.8,0,0,0,0,0,0,0.23,0,0.05,0.05,0.05,0.09,3.86,5.45,3.98
Ryan Shawcross,DF,Stoke City,27,27,2371,26.3,0.04,0.04,0.08,0.04,0,0,0.08,0,0.1,0.1,0.01,0.11,0.19,1.75,0.34
Jonjo Shelvey,MF,Newcastle Utd,30,25,2270,25.2,0.04,0.12,0.16,0.04,0,0,0.12,0.12,0.1,0.1,0.1,0.19,1.23,7.26,0.91
Gylfi Sigurðsson,"MF,FW",Everton,27,25,2259,25.1,0.16,0.12,0.28,0.16,0,0,0.08,0,0.12,0.12,0.16,0.27,1.16,3.07,4.38
Adrien Silva,MF,Leicester City,12,9,761,8.5,0,0.12,0.12,0,0,0,0.35,0,0.04,0.04,0.09,0.13,1.41,6.47,1.76
Bernardo Silva,"FW,MF",Manchester City,35,15,1533,17,0.35,0.24,0.59,0.35,0,0,0,0,0.22,0.21,0.16,0.37,4.71,4.71,12.8
David Silva,MF,Manchester City,29,28,2430,27,0.33,0.41,0.74,0.33,0,0,0.19,0,0.27,0.27,0.31,0.58,5.85,12.5,9.15
Danny Simpson,DF,Leicester City,28,27,2306,25.6,0,0,0,0,0,0,0.16,0,0.01,0.01,0,0.01,0.43,2.11,1.84
Jack Simpson,DF,Bournemouth,1,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Sims,"FW,MF",Southampton,6,1,163,1.8,0,0,0,0,0,0,0,0,0.33,0.33,0.06,0.39,5.56,2.22,9.44
Jerome Sinclair,"MF,FW",Watford,4,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.33,6.67,3.33
Moussa Sissoko,"MF,FW",Tottenham,32,15,1386,15.4,0.06,0.06,0.13,0.06,0,0,0.19,0,0.14,0.14,0.14,0.29,3.25,5.52,6.62
Islam Slimani,FW,Leicester City,12,2,249,2.8,0.36,0.36,0.71,0.36,0,0,0,0,0.54,0.54,0.07,0.61,1.79,2.5,8.93
Islam Slimani,FW,Newcastle Utd,4,1,132,1.5,0,0,0,0,0,0,0.67,0,0,0,0.27,0.27,2,1.33,12.7
Chris Smalling,DF,Manchester Utd,29,28,2536,28.2,0.14,0,0.14,0.14,0,0,0.14,0,0.06,0.06,0.01,0.07,0.18,1.31,0.28
Adam Smith,"DF,MF",Bournemouth,27,22,2071,23,0.04,0.13,0.17,0.04,0,0,0.26,0,0.02,0.02,0.07,0.09,2.43,3.91,4.3
Tommy Smith,DF,Huddersfield,24,21,1904,21.2,0,0.05,0.05,0,0,0,0.33,0,0.01,0.01,0.08,0.09,1.7,2.64,4.06
Cédric Soares,DF,Southampton,32,32,2794,31,0,0.1,0.1,0,0,0,0.1,0,0.02,0.02,0.1,0.13,1.68,4.48,4.87
Ramadan Sobhi,"MF,FW",Stoke City,24,12,1238,13.8,0.14,0,0.14,0.14,0,0,0.14,0,0.09,0.09,0.07,0.16,4.2,2.75,7.39
Dominic Solanke,FW,Liverpool,21,5,596,6.6,0.15,0.15,0.3,0.15,0,0,0,0,0.53,0.53,0.39,0.92,2.27,2.27,7.27
Pape Souaré,DF,Crystal Palace,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julián Speroni,GK,Crystal Palace,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kostas Stafylidis,"DF,MF",Stoke City,5,4,335,3.7,0,0,0,0,0,0,0,0,0.03,0.03,0,0.05,0.81,2.16,0.81
Junior Stanislas,"MF,FW",Bournemouth,19,17,1286,14.3,0.35,0.14,0.49,0.28,0.07,0.07,0.07,0,0.27,0.22,0.13,0.35,2.52,4.41,6.99
Dale Stephens,MF,Brighton,36,36,3240,36,0,0.08,0.08,0,0,0,0.17,0,0.03,0.03,0.06,0.1,0.86,5.31,0.36
Jack Stephens,DF,Southampton,22,22,1980,22,0.09,0,0.09,0.09,0,0,0.27,0.05,0.06,0.06,0.01,0.07,1.09,2.05,0.64
Raheem Sterling,FW,Manchester City,33,29,2587,28.7,0.63,0.38,1.01,0.59,0.03,0.03,0.14,0.07,0.56,0.53,0.25,0.79,4.04,3.28,14.3
John Stones,DF,Manchester City,18,16,1302,14.5,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,0.76,4.9,0.48
Daniel Sturridge,FW,West Brom,6,2,118,1.3,0,0,0,0,0,0,0,0,0.08,0.08,0.15,0.31,2.31,4.62,6.15
Daniel Sturridge,FW,Liverpool,9,5,431,4.8,0.42,0.21,0.63,0.42,0,0,0,0,0.48,0.48,0.17,0.67,2.29,3.33,11
Ki Sung-yueng,MF,Swansea City,25,21,1868,20.8,0.1,0.1,0.19,0.1,0,0,0.1,0,0.04,0.04,0.07,0.12,0.82,3.08,1.44
Andrew Surman,MF,Bournemouth,25,20,1856,20.6,0.1,0.24,0.34,0.1,0,0,0.1,0,0.06,0.06,0.05,0.11,0.49,6.5,0.68
Markus Suttner,DF,Brighton,14,13,1179,13.1,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,1.3,4.27,2.44
Lasse Sørensen,MF,Stoke City,1,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,2.5,0
Alexander Sørloth,FW,Crystal Palace,4,4,360,4,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0.25,3.25,1.75,6
Dušan Tadić,"MF,FW",Southampton,36,34,2791,31,0.19,0.1,0.29,0.16,0.03,0.03,0.13,0,0.19,0.16,0.18,0.35,3.65,5.39,10.1
Matt Targett,DF,Southampton,2,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0.06,0.06,1.11,2.78,3.33
James Tarkowski,DF,Burnley,31,31,2790,31,0,0,0,0,0,0,0.16,0,0.05,0.05,0.03,0.07,0.16,1.9,0.26
Charlie Taylor,DF,Burnley,11,10,950,10.6,0,0,0,0,0,0,0.28,0,0,0,0.02,0.02,1.79,2.17,1.98
James Tomkins,DF,Crystal Palace,28,27,2387,26.5,0.11,0,0.11,0.11,0,0,0.3,0,0.08,0.08,0,0.09,0.23,1.7,0.11
Cenk Tosun,FW,Everton,14,12,986,11,0.45,0,0.45,0.45,0,0,0,0,0.25,0.25,0.13,0.38,0.82,0.82,6.27
Yaya Touré,MF,Manchester City,10,1,236,2.6,0,0.77,0.77,0,0,0,0.38,0,0.15,0.15,0.35,0.5,7.69,19.2,1.54
Andros Townsend,"FW,MF",Crystal Palace,36,35,3120,34.7,0.06,0.2,0.26,0.06,0,0,0.09,0,0.09,0.09,0.21,0.29,4.64,3,7.18
Kieran Trippier,DF,Tottenham,24,21,1914,21.3,0,0.23,0.23,0,0,0,0.05,0,0.02,0.02,0.2,0.22,1.74,5.35,9.15
Axel Tuanzebe,FW,Manchester Utd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Tymon,DF,Stoke City,3,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1.67,3.33,1.11
Leonardo Ulloa,FW,Leicester City,4,0,22,0.2,0,0,0,0,0,0,0,0,0.5,0.5,1.5,2,5,10,10
Leonardo Ulloa,FW,Brighton,10,2,267,3,0.33,0,0.33,0.33,0,0,0,0,0.23,0.23,0.07,0.33,0.33,5,5.33
Antonio Valencia,DF,Manchester Utd,31,31,2740,30.4,0.1,0.03,0.13,0.1,0,0,0.23,0,0.02,0.02,0.04,0.06,3.39,2.76,5
Virgil van Dijk,DF,Southampton,12,11,994,11,0,0,0,0,0,0,0,0,0.08,0.08,0.09,0.18,1.55,3.82,0.73
Virgil van Dijk,DF,Liverpool,14,14,1260,14,0,0,0,0,0,0,0.07,0,0.09,0.09,0.09,0.16,0.79,5.86,0.43
Jamie Vardy,FW,Leicester City,37,37,3247,36.1,0.55,0.03,0.58,0.42,0.14,0.17,0.08,0,0.45,0.31,0.08,0.4,1.41,0.86,5.84
Jan Vertonghen,DF,Tottenham,36,36,3203,35.6,0,0,0,0,0,0,0.11,0,0.03,0.03,0.02,0.05,1.91,6.83,0.81
Nikola Vlašić,"MF,FW",Everton,12,7,576,6.4,0,0,0,0,0,0,0,0,0.05,0.05,0.13,0.17,3.44,2.5,7.66
Sam Vokes,FW,Burnley,30,7,998,11.1,0.36,0.09,0.45,0.36,0,0,0.27,0,0.25,0.25,0.12,0.38,0.27,1.53,5.59
Michel Vorm,GK,Tottenham,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molla Wagué,DF,Watford,6,5,438,4.9,0.2,0,0.2,0.2,0,0,0,0,0.08,0.08,0,0.08,0,1.22,0
Theo Walcott,"FW,MF",Arsenal,6,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,3.75,2.5,11.3
Theo Walcott,FW,Everton,14,13,1152,12.8,0.23,0.23,0.47,0.23,0,0,0.16,0,0.2,0.2,0.19,0.37,2.73,2.58,7.73
Kyle Walker,DF,Manchester City,32,32,2785,30.9,0,0.19,0.19,0,0,0,0.1,0.06,0.02,0.02,0.15,0.17,3.4,7.15,6.15
Kyle Walker-Peters,DF,Tottenham,3,2,189,2.1,0,0.95,0.95,0,0,0,0,0,0,0,0.57,0.57,3.81,3.81,10
Jonathan Walters,FW,Burnley,3,0,39,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,2.5,15
Aaron Wan-Bissaka,DF,Crystal Palace,7,7,627,7,0,0,0,0,0,0,0.14,0,0,0,0.03,0.03,3.14,3.29,2
Victor Wanyama,MF,Tottenham,18,8,846,9.4,0.11,0,0.11,0.11,0,0,0.21,0,0.05,0.05,0.02,0.07,2.45,6.91,1.49
Joel Ward,DF,Crystal Palace,19,19,1613,17.9,0,0.06,0.06,0,0,0,0.22,0,0.01,0.01,0.05,0.06,0.84,4.41,2.79
Stephen Ward,DF,Burnley,28,28,2460,27.3,0.04,0.04,0.07,0.04,0,0,0.04,0,0.01,0.01,0.05,0.07,1.72,3.19,3.33
James Ward-Prowse,"FW,MF",Southampton,30,20,1716,19.1,0.16,0.16,0.31,0.16,0,0,0.16,0,0.12,0.12,0.15,0.26,0.47,3.46,5.34
Ben Watson,MF,Watford,8,6,456,5.1,0,0,0,0,0,0,0.2,0,0.02,0.02,0.04,0.04,0.2,4.71,0.98
Danny Welbeck,"FW,MF",Arsenal,28,12,1194,13.3,0.38,0.15,0.53,0.38,0,0,0.08,0,0.41,0.41,0.11,0.53,2.26,1.73,8.8
Nahki Wells,"FW,MF",Burnley,9,0,55,0.6,0,0,0,0,0,0,0,0,1,1,0,1,3.33,1.67,8.33
Ashley Westwood,MF,Burnley,19,12,1111,12.3,0,0.08,0.08,0,0,0,0.16,0,0.05,0.05,0.08,0.13,0.65,5.61,0.49
Dean Whitehead,MF,Huddersfield,4,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
Georginio Wijnaldum,MF,Liverpool,33,27,2387,26.5,0.04,0.08,0.11,0.04,0,0,0.04,0,0.11,0.11,0.05,0.15,1.85,4.38,3.17
Ashley Williams,DF,Everton,24,20,1834,20.4,0.05,0,0.05,0.05,0,0,0.15,0.05,0.04,0.04,0.01,0.06,0.1,1.91,0.05
Danny Williams,MF,Huddersfield,20,11,1124,12.5,0,0,0,0,0,0,0.16,0,0.03,0.03,0.02,0.05,1.36,2.16,1.28
Willian,"MF,FW",Chelsea,36,20,1890,21,0.29,0.33,0.62,0.24,0.05,0.05,0.05,0,0.26,0.22,0.25,0.48,5.14,6.24,10
Joe Willock,MF,Arsenal,2,1,82,0.9,0,0,0,0,0,0,0,0,0.11,0.11,0,0.11,1.11,1.11,3.33
Jack Wilshere,MF,Arsenal,20,12,1193,13.3,0.08,0.23,0.3,0.08,0,0,0.45,0,0.08,0.08,0.2,0.28,4.66,8.12,2.93
Callum Wilson,FW,Bournemouth,28,23,1981,22,0.36,0.09,0.45,0.36,0,0,0,0,0.35,0.35,0.07,0.41,1.55,1.77,7.73
Kevin Wimmer,DF,Stoke City,17,14,1323,14.7,0,0,0,0,0,0,0.34,0,0.01,0.01,0.01,0.02,0.2,2.72,0.07
Harry Winks,MF,Tottenham,16,9,774,8.6,0,0.12,0.12,0,0,0,0,0,0.01,0.01,0.06,0.07,1.63,8.02,1.98
Chris Wood,FW,Burnley,24,20,1624,18,0.56,0.06,0.61,0.56,0,0,0.06,0,0.39,0.39,0.03,0.42,0.83,0.89,6.5
Ben Woodburn,FW,Liverpool,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Granit Xhaka,MF,Arsenal,38,37,3260,36.2,0.03,0.19,0.22,0.03,0,0,0.28,0,0.07,0.07,0.09,0.16,1.85,11.7,1.77
Claudio Yacob,MF,West Brom,16,9,903,10,0,0,0,0,0,0,0.5,0,0.05,0.05,0,0.05,0.2,2.8,0.3
DeAndre Yedlin,DF,Newcastle Utd,34,31,2845,31.6,0,0.06,0.06,0,0,0,0.16,0,0.01,0.01,0.06,0.07,1.39,2.34,4.05
Maya Yoshida,DF,Southampton,24,23,2051,22.8,0.09,0,0.09,0.09,0,0,0.13,0.09,0.09,0.09,0.02,0.11,0.31,2.54,0.26
Ashley Young,DF,Manchester Utd,30,28,2442,27.1,0.07,0.15,0.22,0.07,0,0,0.26,0,0.03,0.03,0.13,0.16,3.32,3.8,4.17
Pablo Zabaleta,"DF,MF",West Ham,37,37,3289,36.5,0,0.03,0.03,0,0,0,0.25,0,0.01,0.01,0.02,0.04,0.71,3.97,2.6
Wilfried Zaha,"FW,MF",Crystal Palace,29,28,2549,28.3,0.32,0.11,0.42,0.32,0,0,0.18,0,0.33,0.33,0.17,0.49,6.11,3.39,10
Davide Zappacosta,"DF,MF",Chelsea,22,12,1098,12.2,0.08,0.08,0.16,0.08,0,0,0,0,0.11,0.11,0.11,0.22,5.25,1.8,10.2
Marvin Zeegelaar,DF,Watford,12,12,994,11,0,0.09,0.09,0,0,0,0.36,0.09,0,0,0.09,0.09,2.73,4.91,4
Oleksandr Zinchenko,DF,Manchester City,8,6,532,5.9,0,0,0,0,0,0,0.17,0,0.02,0.02,0.07,0.08,1.53,9.66,8.31
Kurt Zouma,DF,Stoke City,34,32,2888,32.1,0.03,0,0.03,0.03,0,0,0.03,0,0.04,0.04,0.01,0.05,0.72,2.68,0.34
