Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
João Moutinho,MF,Wolves,31,20,1780,19.8,0,0.1,0.1,0,0,0,0.15,0,0.07,0.07,0.13,0.2,1.16,6.67,1.62
Divin Mubama,FW,West Ham,3,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Mykhailo Mudryk,"FW,MF",Chelsea,15,7,657,7.3,0,0.27,0.27,0,0,0,0.14,0,0.26,0.26,0.12,0.38,3.42,2.74,5.89
Jacob Murphy,FW,Newcastle Utd,36,14,1251,13.9,0.29,0.14,0.43,0.29,0,0,0,0,0.24,0.24,0.2,0.44,4.75,4.1,10.1
Enock Mwepu,"FW,MF",Brighton,6,2,213,2.4,0,0.42,0.42,0,0,0,0,0,0.08,0.08,0.21,0.29,2.08,2.5,7.08
Vitaliy Mykolenko,DF,Everton,34,30,2655,29.5,0,0,0,0,0,0,0.14,0,0.02,0.02,0.04,0.06,1.05,3.39,2.44
Keylor Navas,GK,Nott'ham Forest,17,17,1529,17,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.06,0
Wilfred Ndidi,MF,Leicester City,27,19,1679,18.7,0,0,0,0,0,0,0.21,0,0.01,0.01,0.01,0.02,0.59,2.73,0.37
Reiss Nelson,FW,Arsenal,11,0,212,2.4,1.25,0.83,2.08,1.25,0,0,0,0,0.46,0.46,0.58,1.04,7.92,2.5,14.2
Neto,GK,Bournemouth,27,27,2385,26.5,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0
Pedro Neto,"FW,MF",Wolves,18,13,964,10.7,0,0,0,0,0,0,0.09,0,0.1,0.1,0.2,0.3,3.46,2.24,10.4
Rúben Neves,MF,Wolves,35,33,3019,33.5,0.18,0.03,0.21,0.09,0.09,0.09,0.36,0,0.16,0.08,0.05,0.13,0.84,6.51,0.54
Moussa Niakhate,DF,Nott'ham Forest,14,14,1163,12.9,0,0,0,0,0,0,0.08,0,0.05,0.05,0.01,0.05,0.16,1.16,0.23
Rasmus Nissen,DF,Leeds United,26,21,1960,21.8,0.14,0.05,0.18,0.14,0,0,0.18,0,0.04,0.04,0.05,0.09,0.69,4.08,3.21
Eddie Nketiah,FW,Arsenal,30,9,1089,12.1,0.33,0.08,0.41,0.33,0,0,0.25,0,0.68,0.68,0.11,0.79,2.64,1.24,6.78
Matheus Nunes,MF,Wolves,34,30,2467,27.4,0.04,0.04,0.07,0.04,0,0,0.07,0.04,0.09,0.09,0.08,0.17,2.15,3.07,4.71
Darwin Núñez,FW,Liverpool,29,19,1695,18.8,0.48,0.16,0.64,0.48,0,0,0.05,0.05,0.64,0.64,0.29,0.93,3.24,1.54,9.63
Ethan Nwaneri,FW,Arsenal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Nørgaard,MF,Brentford,22,21,1763,19.6,0.05,0.15,0.2,0.05,0,0,0.31,0,0.08,0.08,0.16,0.24,0.2,3.72,0.41
Lewis O'Brien,MF,Nott'ham Forest,13,6,584,6.5,0.15,0,0.15,0.15,0,0,0.31,0,0.05,0.05,0.03,0.08,2,3.23,0.46
Odeluga Offiah,DF,Brighton,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33
Angelo Ogbonna,DF,West Ham,16,13,1237,13.7,0,0,0,0,0,0,0,0,0.02,0.02,0.01,0.04,0,0.8,0.15
Michael Olise,"FW,MF",Crystal Palace,37,31,2749,30.5,0.07,0.36,0.43,0.07,0,0,0.07,0,0.1,0.1,0.29,0.38,3.64,4.36,7.97
Robin Olsen,GK,Aston Villa,4,2,281,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amadou Onana,MF,Everton,33,29,2488,27.6,0.04,0.07,0.11,0.04,0,0,0.33,0,0.11,0.11,0.09,0.2,0.98,2.86,1.78
Josh Onomah,MF,Fulham,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Paul Onuachu,FW,Southampton,11,4,407,4.5,0,0,0,0,0,0,0,0,0.29,0.29,0.02,0.31,0.22,1.56,4.89
Frank Onyeka,MF,Brentford,21,8,848,9.4,0,0.21,0.21,0,0,0,0,0,0.11,0.11,0.06,0.18,0.96,2.98,2.23
Mislav Oršić,MF,Southampton,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Ortega,GK,Manchester City,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dango Ouattara,"MF,FW",Bournemouth,19,15,1241,13.8,0.07,0.22,0.29,0.07,0,0,0.07,0,0.26,0.26,0.18,0.44,2.83,1.67,6.3
Alex Oxlade-Chamberlain,"FW,MF",Liverpool,9,4,335,3.7,0.27,0,0.27,0.27,0,0,0,0,0.35,0.35,0.24,0.59,2.97,3.78,7.57
David Ozoh,FW,Crystal Palace,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Palhinha,MF,Fulham,35,35,3108,34.5,0.09,0,0.09,0.09,0,0,0.41,0,0.08,0.08,0.01,0.1,0.23,2.93,0.52
Cole Palmer,"MF,FW",Manchester City,14,2,370,4.1,0,0.24,0.24,0,0,0,0.24,0,0.29,0.29,0.15,0.44,7.07,3.17,9.76
Emerson Palmieri,DF,West Ham,22,16,1320,14.7,0.07,0,0.07,0.07,0,0,0.14,0,0.05,0.05,0.06,0.12,2.59,3.06,3.88
Lucas Paquetá,MF,West Ham,28,27,2151,23.9,0.17,0.13,0.29,0.13,0.04,0.04,0.21,0,0.18,0.15,0.1,0.26,1.05,6.15,2.64
Thomas Partey,MF,Arsenal,33,28,2483,27.6,0.11,0,0.11,0.11,0,0,0.18,0,0.08,0.08,0.05,0.14,1.23,8.37,1.27
Nathan Patterson,"DF,MF",Everton,19,14,1279,14.2,0,0,0,0,0,0,0.21,0,0.04,0.04,0.03,0.06,1.13,1.69,3.59
Ben Pearson,MF,Bournemouth,7,3,286,3.2,0,0,0,0,0,0,0.31,0,0,0,0,0,0.63,1.56,1.25
Facundo Pellistri,"FW,MF",Manchester Utd,4,0,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1.43,1.43,2.86
Andreas Pereira,MF,Fulham,33,33,2692,29.9,0.13,0.2,0.33,0.1,0.03,0.03,0.27,0,0.24,0.22,0.17,0.39,1.77,4.05,4.45
Ricardo Pereira,"DF,MF",Leicester City,10,5,454,5,0.2,0.2,0.4,0.2,0,0,0.4,0,0.02,0.02,0.12,0.14,1,5.4,2.8
Ayoze Pérez,"MF,FW",Leicester City,8,3,382,4.2,0,0.24,0.24,0,0,0,0,0,0.26,0.26,0.36,0.62,4.05,4.76,10.2
Ivan Perišić,"DF,MF",Tottenham,34,23,2108,23.4,0.04,0.34,0.38,0.04,0,0,0.26,0,0.11,0.11,0.26,0.38,3.72,2.61,7.74
Romain Perraud,DF,Southampton,29,22,1835,20.4,0.1,0.1,0.2,0.1,0,0,0.2,0,0.06,0.06,0.09,0.16,1.62,3.04,5.98
Máximo Perrone,MF,Manchester City,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
Cameron Peupion,MF,Brighton,1,0,6,0.1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,20
Kalvin Phillips,MF,Manchester City,12,2,300,3.3,0,0,0,0,0,0,0.3,0,0.09,0.09,0.06,0.15,0.3,5.45,0.61
Nathaniel Phillips,DF,Liverpool,2,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0
Jordan Pickford,GK,Everton,37,37,3330,37,0,0.03,0.03,0,0,0,0.16,0,0,0,0,0,0,0.05,0
Ethan Pinnock,DF,Brentford,30,30,2700,30,0.1,0,0.1,0.1,0,0,0,0,0.1,0.1,0.03,0.13,0.07,1.73,0.53
Daniel Podence,"FW,MF",Wolves,32,20,1771,19.7,0.3,0,0.3,0.3,0,0,0.25,0,0.2,0.2,0.13,0.32,2.18,4.82,7.51
Nick Pope,GK,Newcastle Utd,37,37,3261,36.2,0,0,0,0,0,0,0.08,0.03,0,0,0,0,0,0.03,0
Pedro Porro,"DF,MF",Tottenham,15,13,1131,12.6,0.24,0.24,0.48,0.24,0,0,0,0,0.14,0.14,0.24,0.38,2.7,3.1,7.54
Dennis Praet,"MF,FW",Leicester City,22,6,649,7.2,0.14,0,0.14,0.14,0,0,0.14,0,0.14,0.14,0.07,0.21,2.08,2.36,5.83
Isaac Price,MF,Everton,1,0,33,0.4,0,0,0,0,0,0,2.5,0,0,0,0.25,0.25,2.5,2.5,0
Christian Pulisic,"FW,DF",Chelsea,24,8,821,9.1,0.11,0.11,0.22,0.11,0,0,0.11,0,0.19,0.19,0.08,0.25,3.85,2.53,8.35
Aaron Ramsdale,GK,Arsenal,38,38,3420,38,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.21,0
Jacob Ramsey,"MF,FW",Aston Villa,35,31,2636,29.3,0.2,0.24,0.44,0.2,0,0,0.17,0,0.17,0.17,0.17,0.34,3.21,3.34,4.06
Marcus Rashford,FW,Manchester Utd,35,32,2879,32,0.53,0.16,0.69,0.53,0,0,0.06,0,0.48,0.48,0.11,0.59,2.66,2.75,7.66
David Raya,GK,Brentford,38,38,3420,38,0,0,0,0,0,0,0.03,0,0,0,0,0.01,0,0.34,0
Tim Ream,DF,Fulham,33,33,2897,32.2,0.03,0,0.03,0.03,0,0,0.06,0,0.01,0.01,0,0.01,0.87,4.41,0.06
Nathan Redmond,DF,Southampton,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harrison Reed,MF,Fulham,37,35,2866,31.8,0.09,0.13,0.22,0.09,0,0,0.16,0,0.06,0.06,0.13,0.19,0.94,3.21,3.36
Bobby Reid,"FW,DF",Fulham,36,29,2475,27.5,0.15,0.04,0.18,0.15,0,0,0.29,0,0.14,0.14,0.06,0.2,1.67,2.29,6.76
Declan Rice,MF,West Ham,37,36,3273,36.4,0.11,0.03,0.14,0.11,0,0.03,0.14,0,0.07,0.04,0.09,0.13,2.42,6.59,1.02
Chris Richards,DF,Crystal Palace,9,4,447,5,0,0,0,0,0,0,0,0,0.14,0.14,0.06,0.2,0.8,2.8,0.6
Richarlison,"MF,FW",Tottenham,27,12,1010,11.2,0.09,0.27,0.36,0.09,0,0,0.27,0,0.29,0.29,0.2,0.49,2.95,2.5,6.7
Jaïro Riedewald,"DF,MF",Crystal Palace,6,0,64,0.7,0,0,0,0,0,0,0,0,0.14,0.14,0,0.14,1.43,1.43,1.43
Matt Ritchie,"FW,MF",Newcastle Utd,7,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0.25,0.25,2.5,2.5,22.5
Andrew Robertson,DF,Liverpool,34,29,2583,28.7,0,0.28,0.28,0,0,0,0.1,0,0.05,0.05,0.21,0.26,2.79,5.78,6.76
Antonee Robinson,DF,Fulham,35,35,3088,34.3,0,0.03,0.03,0,0,0,0.23,0,0,0,0.04,0.04,3.27,3.76,4.46
Joel Robles,GK,Leeds United,4,4,360,4,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
Marc Roca,MF,Leeds United,32,29,2315,25.7,0.04,0.08,0.12,0.04,0,0,0.27,0,0.08,0.08,0.11,0.19,0.97,6.69,1.09
Marek Rodák,GK,Fulham,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodri,MF,Manchester City,36,34,2911,32.3,0.06,0.19,0.25,0.06,0,0,0.15,0,0.14,0.14,0.13,0.27,2.35,8.05,1.15
Rodrigo,"FW,MF",Leeds United,31,23,1935,21.5,0.6,0.05,0.65,0.56,0.05,0.05,0.28,0,0.38,0.34,0.08,0.42,1.86,2.05,6.65
Mads Roerslev,DF,Brentford,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.02,0.02,0.1,0.12,0.65,1.54,2.93
Cristian Romero,DF,Tottenham,27,26,2364,26.3,0,0.04,0.04,0,0,0,0.42,0.04,0.06,0.06,0.05,0.1,0.72,3.5,0.34
Oriol Romeu,MF,Southampton,1,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0
Cristiano Ronaldo,FW,Manchester Utd,10,4,525,5.8,0.17,0,0.17,0.17,0,0,0.34,0,0.33,0.33,0.07,0.4,1.55,2.07,5.69
Connor Ronan,MF,Wolves,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Salomón Rondón,FW,Everton,7,1,109,1.2,0,0,0,0,0,0,0,0,0.67,0.67,0.17,0.83,0,0.83,5.83
Joe Rothwell,MF,Bournemouth,20,12,1016,11.3,0,0.09,0.09,0,0,0,0.09,0,0.02,0.02,0.09,0.11,1.06,2.92,1.06
Georginio Rutter,"FW,MF",Leeds United,11,1,273,3,0,0.33,0.33,0,0,0,0,0,0.13,0.13,0.1,0.23,1.67,2,7
José Sá,GK,Wolves,36,36,3240,36,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0
Marcel Sabitzer,MF,Manchester Utd,11,7,627,7,0,0.14,0.14,0,0,0,0.14,0,0.1,0.1,0.13,0.24,1.14,5.43,3.71
Allan Saint-Maximin,FW,Newcastle Utd,25,12,1120,12.4,0.08,0.4,0.48,0.08,0,0,0.08,0,0.13,0.13,0.37,0.5,7.5,5.56,8.95
Bukayo Saka,FW,Arsenal,38,37,3181,35.3,0.4,0.31,0.71,0.34,0.06,0.08,0.17,0,0.32,0.26,0.24,0.5,5.07,3.09,14.7
Mohamed Salah,FW,Liverpool,38,37,3290,36.6,0.52,0.33,0.85,0.46,0.05,0.11,0.05,0,0.59,0.51,0.21,0.72,3.28,4.07,11.5
William Saliba,DF,Arsenal,27,27,2415,26.8,0.07,0.04,0.11,0.07,0,0,0.15,0,0.03,0.03,0.04,0.08,0.49,3.69,0.07
Mohammed Salisu,DF,Southampton,22,21,1973,21.9,0,0.05,0.05,0,0,0,0.23,0,0.07,0.07,0.03,0.1,0.23,3.74,0.18
Albert Sambi Lokonga,MF,Arsenal,6,2,198,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0.91
Albert Sambi Lokonga,MF,Crystal Palace,9,6,536,6,0,0,0,0,0,0,0.33,0,0.03,0.03,0,0.03,0.33,3.33,0.33
Davinson Sánchez,DF,Tottenham,18,8,858,9.5,0,0,0,0,0,0,0.11,0,0.06,0.06,0.04,0.11,0.53,3.68,0.42
Robert Sánchez,GK,Brighton,23,23,2070,23,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0
Jadon Sancho,"FW,MF",Manchester Utd,26,21,1686,18.7,0.32,0.16,0.48,0.32,0,0,0,0,0.22,0.22,0.27,0.49,4.71,4.06,9.25
Morgan Sanson,MF,Aston Villa,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Pablo Sarabia,"FW,MF",Wolves,13,9,765,8.5,0.12,0,0.12,0.12,0,0,0.35,0,0.36,0.36,0.09,0.46,2,4.82,6.35
Jeremy Sarmiento,MF,Brighton,9,1,176,2,0,0.5,0.5,0,0,0,0.5,0,0.15,0.15,0.1,0.25,2.5,5.5,10
Gianluca Scamacca,FW,West Ham,16,11,926,10.3,0.29,0,0.29,0.29,0,0,0.29,0,0.24,0.24,0.07,0.3,1.26,1.65,4.66
Gustavo Scarpa,"MF,FW",Nott'ham Forest,6,2,181,2,0,0,0,0,0,0,0.5,0,0.15,0.15,0,0.15,4.5,6,2
Kevin Schade,FW,Brentford,18,7,732,8.1,0,0.12,0.12,0,0,0,0.25,0,0.26,0.26,0.14,0.4,2.96,1.85,7.04
Fabian Schär,DF,Newcastle Utd,36,36,3206,35.6,0.03,0.08,0.11,0.03,0,0,0.2,0,0.14,0.14,0.09,0.23,0.76,3.9,0.9
Jeffrey Schlupp,"MF,FW",Crystal Palace,34,30,2531,28.1,0.11,0.04,0.14,0.11,0,0,0.25,0,0.11,0.11,0.05,0.16,1.14,3.49,2.38
Nélson Semedo,DF,Wolves,36,31,2632,29.2,0,0.03,0.03,0,0,0,0.38,0.03,0.01,0.01,0.02,0.04,1.71,3.77,5.03
Antoine Semenyo,"FW,MF",Bournemouth,11,2,258,2.9,0.34,0,0.34,0.34,0,0,0,0,0.1,0.1,0.03,0.14,1.72,1.72,3.79
Marcos Senesi,DF,Bournemouth,31,29,2491,27.7,0.07,0,0.07,0.07,0,0,0.25,0,0.06,0.06,0.02,0.08,0.32,2.38,0.11
Ryan Sessegnon,DF,Tottenham,17,9,813,9,0.22,0,0.22,0.22,0,0,0.44,0,0.18,0.18,0.12,0.3,2.67,2.44,7.11
Luke Shaw,DF,Manchester Utd,31,30,2552,28.4,0.04,0.07,0.11,0.04,0,0,0.28,0,0.04,0.04,0.13,0.17,1.87,4.93,2.68
Jonjo Shelvey,MF,Newcastle Utd,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0
Jonjo Shelvey,MF,Nott'ham Forest,8,6,540,6,0,0,0,0,0,0,0.33,0,0.03,0.03,0.05,0.08,0.17,5.67,0
Bernardo Silva,"MF,FW",Manchester City,34,24,2205,24.5,0.16,0.2,0.37,0.16,0,0,0.2,0,0.09,0.09,0.13,0.22,3.67,5.31,7.67
Thiago Silva,DF,Chelsea,27,26,2352,26.1,0,0.08,0.08,0,0,0,0.08,0,0.06,0.06,0.02,0.08,0.31,3.98,0.08
Ellis Simms,FW,Everton,11,2,228,2.5,0.4,0,0.4,0.4,0,0,0,0,0.36,0.36,0.04,0.36,0.8,1.6,7.6
Luis Sinisterra,FW,Leeds United,19,13,867,9.6,0.52,0,0.52,0.52,0,0,0.31,0.1,0.39,0.39,0.04,0.44,3.13,4.06,8.75
Oliver Skipp,MF,Tottenham,23,18,1491,16.6,0.06,0,0.06,0.06,0,0,0.42,0,0.02,0.02,0.04,0.05,0.84,3.37,1.51
Adam Smith,DF,Bournemouth,37,34,2943,32.7,0,0.03,0.03,0,0,0,0.34,0,0.02,0.02,0.04,0.06,0.86,2.54,1.65
Emile Smith Rowe,"MF,FW",Arsenal,12,0,172,1.9,0,1.05,1.05,0,0,0,0,0,0.16,0.16,0.37,0.53,1.05,3.68,5.79
Cédric Soares,DF,Arsenal,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.33,10,0
Cédric Soares,DF,Fulham,6,2,198,2.2,0,0,0,0,0,0,0,0,0.05,0.05,0.14,0.18,1.82,5.45,5.45
Dominic Solanke,"FW,MF",Bournemouth,33,32,2860,31.8,0.19,0.22,0.41,0.19,0,0,0.06,0,0.29,0.29,0.12,0.41,2.2,1.48,5.25
Manor Solomon,FW,Fulham,19,4,572,6.4,0.63,0,0.63,0.63,0,0,0,0,0.19,0.19,0.06,0.25,2.5,3.75,7.97
Tomáš Souček,MF,West Ham,36,32,2815,31.3,0.06,0.1,0.16,0.06,0,0,0.1,0,0.13,0.13,0.06,0.19,0.35,2.81,1.66
Boubakary Soumaré,MF,Leicester City,26,20,1629,18.1,0,0,0,0,0,0,0.5,0,0,0,0.02,0.02,0.94,4.03,1.1
Harry Souttar,DF,Leicester City,12,11,992,11,0,0.09,0.09,0,0,0,0.18,0,0.13,0.13,0.02,0.15,0.55,2.64,0.36
Çağlar Söyüncü,DF,Leicester City,7,6,529,5.9,0.17,0,0.17,0.17,0,0,0.34,0,0.07,0.07,0.02,0.08,0.85,2.03,0
Djed Spence,"FW,DF",Tottenham,4,0,7,0.1,0,0,0,0,0,0,0,0,1,1,0,1,20,0,20
Jack Stacey,DF,Bournemouth,10,3,299,3.3,0,0,0,0,0,0,0.61,0,0.03,0.03,0,0.03,2.73,0.61,4.55
Junior Stanislas,MF,Bournemouth,4,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0.14,0.29,0,5.71,7.14
Jay Stansfield,FW,Fulham,3,1,87,1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,2,0,4
Jason Steele,GK,Brighton,15,15,1350,15,0,0.07,0.07,0,0,0,0.07,0,0,0,0.01,0.01,0,0,0
Jack Stephens,DF,Southampton,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
Jack Stephens,DF,Bournemouth,15,13,1173,13,0,0,0,0,0,0,0.23,0,0.03,0.03,0.02,0.05,0.54,2.62,0.23
Raheem Sterling,"FW,MF",Chelsea,28,23,1891,21,0.29,0.14,0.43,0.29,0,0,0.19,0,0.3,0.3,0.22,0.51,3.86,2.81,8.86
John Stones,"DF,MF",Manchester City,23,21,1846,20.5,0.1,0.1,0.2,0.1,0,0,0.1,0,0.05,0.05,0.07,0.12,1.37,4.93,1.66
Pascal Struijk,DF,Leeds United,29,26,2200,24.4,0.08,0.04,0.12,0.08,0,0,0.2,0,0.06,0.06,0.1,0.15,0.98,4.88,2.17
Kamaldeen Sulemana,"FW,MF",Southampton,18,10,966,10.7,0.19,0.09,0.28,0.19,0,0,0.09,0,0.16,0.16,0.12,0.28,2.99,3.36,7.48
Crysencio Summerville,FW,Leeds United,28,12,1426,15.8,0.25,0.13,0.38,0.25,0,0,0.25,0,0.18,0.18,0.1,0.28,3.23,2.85,5.82
Sam Surridge,FW,Nott'ham Forest,20,1,323,3.6,0.28,0,0.28,0.28,0,0,0.56,0,0.5,0.5,0.03,0.5,0.56,1.67,4.72
Japhet Tanganga,DF,Tottenham,4,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.63,3.13,1.25
Matt Targett,DF,Newcastle Utd,17,6,610,6.8,0,0,0,0,0,0,0.15,0,0,0,0.06,0.06,0.44,6.32,1.91
James Tarkowski,DF,Everton,38,38,3420,38,0.03,0.03,0.05,0.03,0,0,0.16,0,0.08,0.08,0.08,0.16,0.34,2.79,0.29
Marcus Tavernier,"MF,FW",Bournemouth,23,19,1743,19.4,0.26,0.21,0.46,0.26,0,0,0.05,0,0.16,0.16,0.15,0.31,3.45,2.89,7.06
Tetê,FW,Leicester City,13,9,734,8.2,0.12,0,0.12,0.12,0,0,0,0,0.22,0.22,0.05,0.27,2.68,3.17,6.71
Kenny Tete,DF,Fulham,31,29,2569,28.5,0.04,0.18,0.21,0.04,0,0,0.28,0,0.02,0.02,0.07,0.09,2.63,3.61,2.42
Luke Thomas,DF,Leicester City,17,11,1073,11.9,0,0,0,0,0,0,0.25,0,0.01,0.01,0.06,0.07,0.84,4.03,1.09
Youri Tielemans,MF,Leicester City,31,27,2344,26,0.12,0.08,0.19,0.08,0.04,0.08,0.15,0,0.1,0.03,0.18,0.22,1.35,6.96,2.15
Kieran Tierney,DF,Arsenal,27,6,795,8.8,0,0.11,0.11,0,0,0,0,0,0.03,0.03,0.03,0.08,2.84,4.09,3.52
Harry Toffolo,DF,Nott'ham Forest,19,9,940,10.4,0,0,0,0,0,0,0.19,0,0.03,0.03,0.08,0.1,0.77,2.79,4.13
Takehiro Tomiyasu,DF,Arsenal,21,6,663,7.4,0,0.14,0.14,0,0,0,0.27,0,0.03,0.03,0.08,0.11,1.89,6.89,3.78
James Tomkins,DF,Crystal Palace,6,3,338,3.8,0.26,0,0.26,0.26,0,0,0.79,0.26,0.26,0.26,0,0.26,0.26,0.53,0.26
Ivan Toney,FW,Brentford,33,33,2951,32.8,0.61,0.12,0.73,0.43,0.18,0.21,0.27,0,0.57,0.4,0.16,0.56,0.43,2.41,5.03
Adama Traoré,"FW,MF",Wolves,34,12,1496,16.6,0.12,0.06,0.18,0.12,0,0,0.12,0,0.08,0.08,0.22,0.31,5.12,2.17,9.4
Bertrand Traoré,"FW,MF",Aston Villa,8,1,233,2.6,0.77,0,0.77,0.77,0,0,0.38,0,0.27,0.27,0.04,0.31,3.46,3.46,10.8
Boubacar Traoré,MF,Wolves,10,4,411,4.6,0,0.22,0.22,0,0,0,0.43,0,0.02,0.02,0.04,0.04,0.87,1.74,0.43
Mark Travers,GK,Bournemouth,12,11,1035,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran Trippier,DF,Newcastle Utd,38,38,3341,37.1,0.03,0.19,0.22,0.03,0,0,0.13,0,0.02,0.02,0.33,0.36,1.21,7.01,4.07
Leandro Trossard,FW,Arsenal,20,10,931,10.3,0.1,0.97,1.07,0.1,0,0,0,0,0.17,0.17,0.46,0.64,3.5,5.53,9.9
Leandro Trossard,"FW,MF",Brighton,16,16,1315,14.6,0.48,0.14,0.62,0.48,0,0,0.07,0,0.3,0.3,0.14,0.45,2.74,4.59,8.08
Kostas Tsimikas,DF,Liverpool,20,9,771,8.6,0,0.47,0.47,0,0,0,0.35,0,0.07,0.07,0.19,0.27,2.67,3.02,8.95
Deniz Undav,"FW,MF",Brighton,22,6,628,7,0.71,0,0.71,0.71,0,0,0.29,0,0.64,0.64,0.16,0.8,1.71,1.43,5.71
Yan Valery,DF,Southampton,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgil van Dijk,DF,Liverpool,32,32,2835,31.5,0.1,0.03,0.13,0.1,0,0,0.1,0,0.08,0.08,0.04,0.12,0.32,4.03,0.25
Raphaël Varane,DF,Manchester Utd,24,22,1911,21.2,0,0,0,0,0,0,0.05,0,0.03,0.03,0.01,0.04,0.8,2.97,0.19
Jamie Vardy,FW,Leicester City,37,19,1857,20.6,0.15,0.19,0.34,0.15,0,0.05,0.05,0,0.33,0.29,0.07,0.35,0.78,0.68,4.9
Joël Veltman,DF,Brighton,31,25,2188,24.3,0.04,0.04,0.08,0.04,0,0,0.25,0,0.07,0.07,0.03,0.1,1.77,6.3,2.02
Fabio Vieira,"MF,FW",Arsenal,22,3,514,5.7,0.18,0.35,0.53,0.18,0,0,0,0,0.14,0.14,0.44,0.58,1.4,6.14,7.02
Matías Viña,DF,Bournemouth,12,5,458,5.1,0.39,0,0.39,0.39,0,0,0.2,0,0.18,0.18,0.04,0.2,1.96,3.33,3.73
Rúben Vinagre,"DF,MF",Everton,2,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,3.33
Carlos Vinícius,FW,Fulham,28,11,1109,12.3,0.41,0.16,0.57,0.41,0,0,0.24,0,0.27,0.27,0.07,0.33,0.73,1.22,3.74
Theo Walcott,"FW,MF",Southampton,20,13,1129,12.5,0.16,0.16,0.32,0.16,0,0,0.08,0,0.18,0.18,0.16,0.34,1.68,1.12,4.96
Kyle Walker,DF,Manchester City,27,22,1958,21.8,0,0,0,0,0,0,0.14,0,0.02,0.02,0.01,0.03,2.29,7.43,3.44
Kyle Walker-Peters,DF,Southampton,31,30,2650,29.4,0.03,0,0.03,0.03,0,0,0.14,0,0.03,0.03,0.05,0.09,3.47,3.3,3.88
Aaron Wan-Bissaka,DF,Manchester Utd,19,16,1435,15.9,0,0,0,0,0,0,0.13,0,0.08,0.08,0.06,0.14,2.58,3.46,4.03
Danny Ward,GK,Leicester City,26,26,2340,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Ward,DF,Crystal Palace,28,24,2256,25.1,0.04,0,0.04,0.04,0,0,0.24,0,0.04,0.04,0.02,0.06,0.88,4.02,1.83
James Ward-Prowse,MF,Southampton,38,38,3371,37.5,0.24,0.11,0.35,0.19,0.05,0.11,0.16,0,0.15,0.07,0.17,0.23,0.51,5.04,1.55
Ollie Watkins,FW,Aston Villa,37,36,3127,34.7,0.43,0.17,0.61,0.4,0.03,0.06,0.12,0,0.48,0.43,0.11,0.54,1.44,1.12,5.65
Adam Webster,DF,Brighton,27,23,1985,22.1,0,0,0,0,0,0,0.09,0,0.08,0.08,0.01,0.09,0.86,5.38,0.41
Wout Weghorst,"FW,MF",Manchester Utd,17,10,797,8.9,0,0.11,0.11,0,0,0,0.11,0,0.22,0.22,0.13,0.36,0.34,1.91,4.61
