Player,Pos,Squad,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR
Rico Henry,DF,Brentford,34,33,2776,30.8,3,0,3,3,0,0,2,0,1.5,1.5,1.7,3.3,61,81,131
Son Heung-min,"MF,FW",Tottenham,35,35,3006,33.4,23,7,30,23,0,0,2,0,15.9,15.9,7.5,23.4,116,90,242
Ki-Jana Hoever,"DF,MF",Wolves,8,4,308,3.4,0,0,0,0,0,0,1,0,0,0,0.1,0.1,9,5,22
Rob Holding,DF,Arsenal,15,9,845,9.4,1,0,1,1,0,0,4,1,0.4,0.4,0,0.4,4,23,0
Mason Holgate,DF,Everton,25,23,2134,23.7,2,1,3,2,0,0,7,1,1.3,1.3,0.1,1.4,4,40,2
Callum Hudson-Odoi,"MF,FW",Chelsea,15,11,962,10.7,1,2,3,1,0,0,1,0,2.5,2.5,2.1,4.6,67,41,102
Will Hughes,MF,Crystal Palace,16,13,1053,11.7,0,1,1,0,0,0,6,0,0.1,0.1,0.6,0.8,5,38,7
Pierre Højbjerg,MF,Tottenham,36,36,3196,35.5,2,2,4,2,0,0,3,0,1.9,1.9,2.3,4.2,46,242,47
Adam Idah,"FW,MF",Norwich City,17,6,625,6.9,1,1,2,1,0,0,0,0,2.3,2.3,0.6,2.9,11,10,48
Kelechi Iheanacho,FW,Leicester City,26,13,1264,14,4,5,9,4,0,0,1,0,3.6,3.6,2.5,6.1,28,37,85
Danny Ings,FW,Aston Villa,30,22,1898,21.1,7,6,13,6,1,1,4,0,7.1,6.3,1.6,8,24,39,117
Tim Iroegbunam,MF,Aston Villa,3,1,92,1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,1,4,0
Alex Iwobi,"MF,DF",Everton,28,22,2035,22.6,2,2,4,2,0,0,1,0,2.3,2.3,2.6,4.9,44,103,104
Daniel James,FW,Manchester Utd,2,2,126,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.6,5,3,16
Daniel James,"FW,MF",Leeds United,32,29,2366,26.3,4,4,8,4,0,0,7,1,6.1,6.1,2.9,8.9,69,57,186
Reece James,DF,Chelsea,26,22,1864,20.7,5,9,14,5,0,0,4,1,3.1,3.1,5.9,9.1,52,149,203
Vitaly Janelt,MF,Brentford,31,27,2298,25.5,4,0,4,4,0,0,3,0,2.4,2.4,1.9,4.2,25,103,60
Pontus Jansson,DF,Brentford,37,37,3321,36.9,3,1,4,3,0,0,7,0,3,3,0.3,3.3,4,67,5
Mathias Jensen,MF,Brentford,31,19,1601,17.8,0,1,1,0,0,0,0,0,2.9,2.9,3.2,6.2,14,103,54
Gabriel Jesus,FW,Manchester City,28,21,1877,20.9,8,8,16,7,1,1,1,0,9.8,9,5.7,14.7,51,55,220
Raúl Jiménez,FW,Wolves,34,30,2631,29.2,6,4,10,5,1,1,9,2,6.1,5.4,3.1,8.5,40,65,163
João Pedro,"FW,MF",Watford,28,15,1644,18.3,3,1,4,3,0,0,1,0,3.6,3.6,2.8,6.3,54,77,102
Joelinton,"MF,FW",Newcastle Utd,35,30,2558,28.4,4,1,5,4,0,0,8,0,3.3,3.3,1.9,5.2,45,92,90
Ben Johnson,DF,West Ham,20,16,1397,15.5,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.7,23,64,67
Curtis Jones,MF,Liverpool,15,10,851,9.5,1,1,2,1,0,0,0,0,0.9,0.9,0.6,1.5,25,58,54
Phil Jones,DF,Manchester Utd,4,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Jorginho,MF,Chelsea,29,26,2273,25.3,6,2,8,0,6,7,5,0,5.8,0.3,2.7,3,18,178,19
Diogo Jota,FW,Liverpool,35,27,2364,26.3,15,4,19,15,0,0,3,0,16.3,16.3,5.8,22,74,87,191
James Justin,DF,Leicester City,13,11,998,11.1,0,0,0,0,0,0,0,0,0.3,0.3,1,1.3,23,44,52
Mathias Jørgensen,DF,Brentford,8,6,518,5.8,1,0,1,1,0,0,2,0,0.1,0.1,0.3,0.4,5,18,1
Ozan Kabak,DF,Norwich City,11,11,922,10.2,0,0,0,0,0,0,2,0,0.3,0.3,0,0.3,9,20,0
Christian Kabasele,DF,Watford,16,12,1193,13.3,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1,5,21,1
Samuel Kalu,FW,Watford,4,2,222,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,7,8,18
Hassane Kamara,DF,Watford,19,18,1623,18,1,0,1,1,0,0,5,1,0.2,0.2,0.6,0.8,32,55,25
Harry Kane,FW,Tottenham,37,36,3232,35.9,17,9,26,13,4,4,5,0,18.6,15.4,9.1,24.5,87,143,212
N'Golo Kanté,MF,Chelsea,26,21,1773,19.7,2,4,6,2,0,0,2,0,1.5,1.5,2.1,3.6,72,159,62
Edo Kayembe,MF,Watford,13,9,799,8.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,9,47,8
Moise Kean,FW,Everton,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Keane,DF,Everton,32,31,2792,31,3,2,5,3,0,0,4,1,1.2,1.2,1.6,2.8,9,79,4
Naby Keïta,MF,Liverpool,23,14,1173,13,3,1,4,3,0,0,3,0,2.2,2.2,1.9,4.1,39,75,42
Caoimhín Kelleher,GK,Liverpool,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenedy,DF,Chelsea,1,1,58,0.6,0,1,1,0,0,0,0,0,0,0,0.6,0.6,2,5,10
Jonjoe Kenny,DF,Everton,15,11,1018,11.3,0,1,1,0,0,0,3,1,0.2,0.2,0.8,1,9,36,25
Max Kilman,DF,Wolves,30,30,2687,29.9,1,0,1,1,0,0,3,0,1.1,1.1,0.2,1.3,31,95,7
Joshua King,FW,Watford,32,27,2248,25,5,3,8,4,1,1,5,0,8.9,8.1,3.8,11.9,41,39,157
Kristoffer Klaesson,GK,Leeds United,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz Klich,MF,Leeds United,33,26,2073,23,1,2,3,1,0,0,5,0,2.8,2.8,2.2,5,45,105,129
Robin Koch,"MF,DF",Leeds United,20,17,1574,17.5,0,0,0,0,0,0,3,0,0.8,0.8,0.4,1.2,3,52,14
Sead Kolašinac,DF,Arsenal,2,1,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ibrahima Konaté,DF,Liverpool,11,11,990,11,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,7,51,2
Ezri Konsa,DF,Aston Villa,29,29,2477,27.5,2,0,2,2,0,0,6,2,1.6,1.6,0.3,1.9,8,45,7
Cheikhou Kouyaté,MF,Crystal Palace,27,23,1974,21.9,0,1,1,0,0,0,3,0,0.5,0.5,0.8,1.3,7,54,9
Mateo Kovačić,MF,Chelsea,25,16,1558,17.3,2,5,7,2,0,0,4,0,1.6,1.6,3.2,4.7,42,135,37
Emil Krafth,DF,Newcastle Utd,20,18,1634,18.2,0,1,1,0,0,0,5,0,0.3,0.3,1,1.3,29,50,24
Alex Král,MF,West Ham,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Krul,GK,Norwich City,29,29,2610,29,0,0,0,0,0,0,1,0,0,0,0.6,0.6,0,1,0
Juraj Kucka,MF,Watford,26,22,1920,21.3,1,1,2,1,0,0,5,1,3.2,3.2,0.9,4.1,21,60,31
Dejan Kulusevski,"MF,FW",Tottenham,18,14,1261,14,5,8,13,5,0,0,3,0,2.7,2.7,3.4,6.2,51,35,100
Alexandre Lacazette,FW,Arsenal,30,20,1782,19.8,4,7,11,2,2,3,0,0,8.4,6,3,9.1,19,52,106
Adam Lallana,MF,Brighton,24,18,1561,17.3,0,1,1,0,0,0,4,0,1.1,1.1,0.9,2,17,76,47
Tariq Lamptey,"DF,FW",Brighton,30,16,1561,17.3,0,2,2,0,0,0,4,0,0.8,0.8,2.6,3.4,81,36,153
Manuel Lanzini,"MF,FW",West Ham,30,19,1786,19.8,5,3,8,2,3,3,2,0,3.7,1.3,2.4,3.7,29,119,57
Aymeric Laporte,DF,Manchester City,33,33,2828,31.4,4,0,4,4,0,0,5,1,4.9,4.9,0.6,5.5,51,271,8
Jamaal Lascelles,DF,Newcastle Utd,26,22,2058,22.9,1,0,1,1,0,0,5,0,0.9,0.9,0.4,1.3,0,18,5
Pierre Lees-Melou,MF,Norwich City,33,27,2265,25.2,1,0,1,1,0,0,5,0,1.6,1.6,1.9,3.6,33,114,60
Aaron Lennon,"MF,FW",Burnley,28,17,1551,17.2,2,0,2,2,0,0,2,0,1.1,1.1,0.5,1.6,38,19,77
Bernd Leno,GK,Arsenal,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Lewis,DF,Newcastle Utd,5,4,262,2.9,0,0,0,0,0,0,1,0,0,0,0,0,3,7,7
Victor Lindelöf,DF,Manchester Utd,28,26,2355,26.2,0,2,2,0,0,0,4,0,0.2,0.2,0.6,0.8,14,72,3
Jesse Lingard,"FW,MF",Manchester Utd,16,2,367,4.1,2,0,2,2,0,0,1,0,0.6,0.6,0.3,1,9,13,22
Valentino Livramento,DF,Southampton,28,25,2202,24.5,1,1,2,1,0,0,2,0,1.4,1.4,2.7,4.1,79,80,118
Diego Llorente,DF,Leeds United,28,28,2340,26,3,0,3,3,0,0,7,0,1,1,0.1,1,20,97,1
Hugo Lloris,GK,Tottenham,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0,0,0
Giovani Lo Celso,"MF,FW",Tottenham,9,2,238,2.6,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,10,8,15
Jürgen Locadia,"MF,FW",Brighton,1,0,23,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0
Ruben Loftus-Cheek,"MF,DF",Chelsea,24,13,1394,15.5,0,2,2,0,0,0,1,0,1.2,1.2,2.4,3.6,69,108,53
Kevin Long,DF,Burnley,6,4,410,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,1,4,0
Shane Long,FW,Southampton,13,3,308,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1,5,3,24
Sean Longstaff,MF,Newcastle Utd,24,15,1464,16.3,1,1,2,1,0,0,1,0,0.7,0.7,0.8,1.6,2,43,15
Ademola Lookman,"FW,MF",Leicester City,26,16,1453,16.1,6,0,6,6,0,0,2,0,4.5,4.5,1.9,6.4,43,54,139
Jonas Lössl,GK,Brentford,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Imran Louza,MF,Watford,20,17,1416,15.7,0,0,0,0,0,0,6,0,1.2,1.2,1.1,2.3,17,67,24
Matthew Lowton,DF,Burnley,25,20,1772,19.7,1,2,3,1,0,0,3,1,0.7,0.7,2.1,2.8,21,74,39
Douglas Luiz,MF,Aston Villa,34,31,2715,30.2,2,3,5,2,0,0,7,0,2,2,2.5,4.4,28,105,44
Romelu Lukaku,FW,Chelsea,26,16,1589,17.7,8,0,8,7,1,1,1,0,6.6,5.8,3,8.8,29,19,125
Lyanco,DF,Southampton,15,9,911,10.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,18,1
Alexis Mac Allister,"MF,FW",Brighton,33,22,2123,23.6,5,2,7,3,2,3,4,0,6.3,4,1.9,5.9,30,137,66
James Maddison,"MF,FW",Leicester City,35,28,2459,27.3,12,8,20,12,0,0,3,0,7.5,7.5,5.1,12.7,53,136,141
Harry Maguire,DF,Manchester Utd,30,28,2515,27.9,1,0,1,1,0,0,9,1,1.9,1.9,0.1,2.1,22,115,5
Riyad Mahrez,FW,Manchester City,28,15,1498,16.6,11,5,16,7,4,5,0,0,10.1,6.2,4.2,10.4,74,70,234
Ainsley Maitland-Niles,MF,Arsenal,8,2,268,3,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,15,8
Sadio Mané,FW,Liverpool,34,32,2819,31.3,16,2,18,16,0,0,5,0,17.2,17.2,5.2,22.5,105,130,305
Javier Manquillo,DF,Newcastle Utd,19,15,1257,14,1,2,3,1,0,0,5,0,0.3,0.3,0.3,0.6,6,22,25
Fernando Marçal,"MF,DF",Wolves,18,17,1449,16.1,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1,39,50,98
Solly March,"DF,FW",Brighton,31,17,1746,19.4,0,2,2,0,0,0,1,0,1.2,1.2,2.3,3.5,71,69,148
Pablo Marí,DF,Arsenal,2,2,180,2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,9,0
Anthony Martial,FW,Manchester Utd,8,2,212,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0,0.7,10,14,32
Gabriel Martinelli,"FW,MF",Arsenal,29,21,1860,20.7,6,6,12,5,1,1,3,1,7.3,6.6,4.3,11,79,37,207
Emiliano Martínez,GK,Aston Villa,36,36,3240,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Adam Masina,DF,Watford,15,13,1077,12,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1,9,37,12
Arthur Masuaku,"DF,FW",West Ham,13,6,650,7.2,1,1,2,1,0,0,1,0,0.1,0.1,0.8,0.9,16,33,26
Juan Mata,MF,Manchester Utd,7,2,235,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,8,16,13
Jean-Philippe Mateta,FW,Crystal Palace,22,13,1145,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,16,6,46
Nemanja Matić,MF,Manchester Utd,23,16,1382,15.4,0,4,4,0,0,0,3,0,0.2,0.2,2,2.2,32,98,7
Joël Matip,DF,Liverpool,31,31,2790,31,3,3,6,3,0,0,2,0,3.4,3.4,1.3,4.6,55,186,7
Neal Maupay,FW,Brighton,32,25,2276,25.3,8,2,10,7,1,2,7,0,8.7,7.1,2.4,9.5,21,48,164
Bryan Mbeumo,FW,Brentford,35,34,2905,32.3,4,7,11,3,1,1,4,0,9.3,8.5,3.7,12.2,81,56,273
James McArthur,MF,Crystal Palace,21,15,1439,16,0,3,3,0,0,0,4,0,0.3,0.3,1.4,1.7,29,84,22
James Mcatee,"MF,FW",Manchester City,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,1,3
Kasey McAteer,FW,Leicester City,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam McCarron,FW,Leeds United,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex McCarthy,GK,Southampton,17,17,1530,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
John McGinn,MF,Aston Villa,35,35,3090,34.3,3,4,7,3,0,0,8,0,1.5,1.5,5.3,6.8,52,196,67
Stuart McKinstry,MF,Leeds United,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenny McLean,MF,Norwich City,31,29,2706,30.1,1,0,1,1,0,0,3,0,1.8,1.8,0.8,2.6,32,99,61
Dwight McNeil,MF,Burnley,38,35,3107,34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93,104,112
Scott McTominay,MF,Manchester Utd,30,28,2387,26.5,1,1,2,1,0,0,9,0,1.4,1.4,1.5,2.9,40,125,37
Ben Mee,DF,Burnley,21,21,1839,20.4,3,0,3,3,0,0,3,0,2.3,2.3,1,3.4,3,38,2
Hannibal Mejbri,FW,Manchester Utd,2,1,68,0.8,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,0,0,4
Benjamin Mendy,DF,Manchester City,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.1,4,9,4
Edouard Mendy,GK,Chelsea,34,34,3060,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Nampalys Mendy,MF,Leicester City,14,12,1032,11.5,0,0,0,0,0,0,3,0,0,0,0,0,9,36,8
Illan Meslier,GK,Leeds United,38,38,3384,37.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Luka Milivojević,MF,Crystal Palace,15,9,774,8.6,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1,2,37,4
James Milner,"MF,DF",Liverpool,24,9,853,9.5,0,1,1,0,0,0,2,0,0.4,0.4,2.2,2.5,9,73,38
Yerry Mina,DF,Everton,13,11,846,9.4,0,0,0,0,0,0,3,0,0.3,0.3,0,0.3,1,20,2
Takumi Minamino,"FW,MF",Liverpool,11,1,186,2.1,3,0,3,3,0,0,1,0,1.6,1.6,0.5,2.2,2,5,15
Tyrone Mings,DF,Aston Villa,36,35,3189,35.4,1,3,4,1,0,0,11,0,1.6,1.6,1.6,3.3,23,91,17
Tyrick Mitchell,DF,Crystal Palace,36,35,3101,34.5,0,2,2,0,0,0,1,0,0.2,0.2,1.7,1.9,41,134,116
Jakub Moder,MF,Brighton,28,19,1701,18.9,0,3,3,0,0,0,1,0,2.6,2.6,2.2,4.8,42,89,102
Wesley Moraes,FW,Aston Villa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Morton,MF,Liverpool,2,1,66,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
Mason Mount,MF,Chelsea,32,27,2363,26.3,11,10,21,10,1,1,4,0,8,7.2,6.7,14,92,164,276
Lucas Moura,"FW,MF",Tottenham,34,19,1775,19.7,2,6,8,2,0,0,4,0,2.7,2.7,5,7.7,48,99,87
João Moutinho,MF,Wolves,35,34,2970,33,2,1,3,2,0,0,4,0,1.3,1.3,2.7,3.9,42,196,37
Bali Mumba,DF,Norwich City,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Jacob Murphy,"FW,DF",Newcastle Utd,33,13,1473,16.4,1,2,3,1,0,0,4,0,2.2,2.2,2.6,4.8,51,44,80
Enock Mwepu,MF,Brighton,18,12,996,11.1,2,4,6,2,0,0,2,0,2.1,2.1,1.6,3.7,22,27,44
Vitaliy Mykolenko,DF,Everton,13,12,1055,11.7,1,0,1,1,0,0,0,0,0.5,0.5,0.8,1.2,8,27,27
Marvelous Nakamba,MF,Aston Villa,16,10,904,10,0,0,0,0,0,0,5,0,0,0,0,0,5,24,0
Wilfred Ndidi,"MF,DF",Leicester City,19,18,1618,18,0,0,0,0,0,0,4,0,0.7,0.7,0,0.8,14,57,13
Tanguy Ndombele,MF,Tottenham,9,6,484,5.4,1,1,2,1,0,0,1,0,0.4,0.4,0.4,0.8,14,21,25
Reiss Nelson,FW,Arsenal,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,4
Pedro Neto,"FW,MF",Wolves,13,5,466,5.2,1,1,2,1,0,0,3,0,1.5,1.5,1,2.5,27,10,49
Rúben Neves,MF,Wolves,33,31,2661,29.6,4,2,6,4,0,0,9,0,1.1,1.1,3.1,4.3,34,202,19
Jeremy Ngakia,DF,Watford,16,9,903,10,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,18,39,20
Saúl Ñíguez,"DF,MF",Chelsea,10,5,480,5.3,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.9,4,15,27
Eddie Nketiah,FW,Arsenal,21,8,835,9.3,5,1,6,5,0,0,3,0,4.4,4.4,2,6.4,27,21,66
Nicolas Nkoulou,DF,Watford,3,2,168,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Mark Noble,MF,West Ham,11,3,332,3.7,1,0,1,0,1,2,0,0,1.6,0,0,0,2,14,3
Mathias Normann,MF,Norwich City,23,20,1645,18.3,1,2,3,1,0,0,6,0,0.9,0.9,1.8,2.7,16,75,8
Christian Nørgaard,MF,Brentford,35,35,3054,33.9,3,4,7,3,0,0,8,0,3.8,3.8,3.3,7.1,17,169,31
Angelo Ogbonna,DF,West Ham,11,11,921,10.2,1,0,1,1,0,0,1,0,0.3,0.3,0,0.3,2,14,0
Michael Olise,"FW,MF",Crystal Palace,26,12,1141,12.7,2,5,7,2,0,0,4,0,1.7,1.7,3.9,5.6,55,63,110
Robin Olsen,GK,Aston Villa,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Omobamidele,DF,Norwich City,5,4,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0,0.2,6,14,1
Tyler Onyango,MF,Everton,3,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Onyeka,MF,Brentford,20,12,1045,11.6,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1,18,35,27
Divock Origi,FW,Liverpool,7,0,133,1.5,3,0,3,3,0,0,0,0,1.5,1.5,0,1.5,3,2,9
Alex Oxlade-Chamberlain,"MF,FW",Liverpool,17,9,785,8.7,2,1,3,2,0,0,0,0,1.3,1.3,1.1,2.5,34,61,63
Cole Palmer,"FW,MF",Manchester City,4,1,123,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,3,15
Emerson Palmieri,DF,Chelsea,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thomas Partey,MF,Arsenal,24,23,2028,22.5,2,1,3,2,0,0,6,0,2.8,2.8,1,3.8,20,119,11
Nicolas Pépé,"FW,MF",Arsenal,20,5,696,7.7,1,2,3,1,0,0,0,0,2.6,2.6,1.7,4.3,20,17,97
Ricardo Pereira,DF,Leicester City,14,13,991,11,1,3,4,1,0,0,3,0,0.7,0.7,1.3,2,28,43,34
Ayoze Pérez,"MF,FW",Leicester City,14,6,445,4.9,2,3,5,2,0,0,0,1,1.6,1.6,1.6,3.2,16,18,30
Sonny Perkins,MF,West Ham,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romain Perraud,DF,Southampton,20,18,1623,18,0,1,1,0,0,0,3,0,0.5,0.5,0.7,1.2,34,48,91
Kalvin Phillips,MF,Leeds United,20,18,1596,17.7,0,1,1,0,0,0,4,0,0.7,0.7,0.7,1.4,6,93,14
Jaden Philogene Bidace,FW,Aston Villa,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Pickford,GK,Everton,35,35,3150,35,0,0,0,0,0,0,2,0,0,0,0.1,0.1,0,0,0
Erik Pieters,DF,Burnley,12,8,730,8.1,0,1,1,0,0,0,1,0,0.2,0.2,1,1.2,7,15,11
Ethan Pinnock,DF,Brentford,32,32,2694,29.9,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,11,77,18
Daniel Podence,"FW,MF",Wolves,26,15,1484,16.5,2,3,5,2,0,0,2,0,2,2,3.9,5.9,63,75,102
Paul Pogba,"MF,FW",Manchester Utd,20,16,1349,15,1,9,10,1,0,0,7,1,2.6,2.6,3.5,6.1,34,117,62
Nick Pope,GK,Burnley,36,36,3240,36,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,0,0
Isaac Price,MF,Everton,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1
Teemu Pukki,FW,Norwich City,37,37,3253,36.1,11,3,14,8,3,3,4,0,11.4,9.1,3.8,12.9,62,34,186
Christian Pulisic,"MF,FW",Chelsea,22,13,1290,14.3,6,2,8,6,0,0,2,0,4.9,4.9,1.3,6.2,44,38,108
Przemysław Płacheta,"FW,MF",Norwich City,12,6,504,5.6,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.1,19,10,35
Jesuran Rak Sakyi,"FW,MF",Crystal Palace,2,1,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
Aaron Ramsdale,GK,Arsenal,34,34,3060,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Jacob Ramsey,MF,Aston Villa,34,29,2467,27.4,6,1,7,6,0,0,6,0,4,4,1.9,5.9,91,132,92
Raphinha,"FW,MF",Leeds United,35,34,2915,32.4,11,3,14,7,4,4,7,0,10.2,7,7.5,14.5,89,134,286
Marcus Rashford,"FW,MF",Manchester Utd,25,13,1235,13.7,4,2,6,4,0,0,2,0,2.9,2.9,2.1,5,50,28,118
Milot Rashica,"FW,MF",Norwich City,31,25,2229,24.8,1,2,3,1,0,0,0,0,2.6,2.6,2.1,4.7,76,46,138
David Raya,GK,Brentford,24,24,2160,24,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
Nathan Redmond,"MF,FW",Southampton,27,20,1833,20.4,1,5,6,1,0,0,0,0,1.7,1.7,3.9,5.6,71,95,131
Sergio Reguilón,"DF,MF",Tottenham,25,22,1916,21.3,2,3,5,2,0,0,4,0,3,3,3.3,6.4,63,50,144
Declan Rice,MF,West Ham,36,35,3179,35.3,1,4,5,1,0,0,8,0,1.1,1.1,1.7,2.8,104,256,44
Taylor Richards,MF,Brighton,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7
Richarlison,FW,Everton,30,28,2523,28,10,5,15,7,3,3,9,0,9.2,6.8,3.6,10.4,44,42,146
Jaïro Riedewald,MF,Crystal Palace,3,1,118,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,4,2
Matt Ritchie,DF,Newcastle Utd,18,14,1337,14.9,0,2,2,0,0,0,5,0,0.7,0.7,2,2.7,8,48,40
Connor Roberts,DF,Burnley,21,19,1692,18.8,1,1,2,1,0,0,2,0,0.4,0.4,1.2,1.6,23,61,44
Tyler Roberts,"MF,FW",Leeds United,23,7,987,11,1,1,2,1,0,0,5,0,2.4,2.4,1,3.4,17,29,63
Andrew Robertson,DF,Liverpool,29,29,2537,28.2,3,10,13,3,0,0,5,1,1.4,1.4,5.6,7,96,186,239
Joe Rodon,DF,Tottenham,3,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodri,MF,Manchester City,33,33,2884,32,7,2,9,7,0,0,5,0,2.3,2.3,1.4,3.7,43,285,47
Rodrigo,"MF,FW",Leeds United,31,27,2265,25.2,6,1,7,5,1,1,9,0,4.2,3.5,3.1,6.6,47,105,164
Jay Rodriguez,FW,Burnley,29,13,1382,15.4,2,2,4,2,0,0,3,0,4.8,4.8,2.1,6.9,18,19,60
Mads Roerslev,DF,Brentford,21,12,1240,13.8,1,1,2,1,0,0,1,0,0.4,0.4,0.6,0.9,14,22,54
Cristian Romero,DF,Tottenham,22,21,1844,20.5,1,0,1,1,0,0,8,0,0.5,0.5,0.3,0.7,23,65,9
Oriol Romeu,MF,Southampton,36,34,2889,32.1,2,2,4,2,0,0,9,0,1.4,1.4,2.9,4.3,38,156,29
Cristiano Ronaldo,FW,Manchester Utd,30,27,2456,27.3,18,3,21,15,3,3,8,0,17.7,15.4,2.9,18.2,67,64,192
Salomón Rondón,FW,Everton,20,8,790,8.8,1,1,2,1,0,0,3,1,1.8,1.8,0.7,2.6,5,9,41
Danny Rose,DF,Watford,8,7,689,7.7,0,0,0,0,0,0,4,0,0.2,0.2,0.8,1,12,33,19
Jon Rowe,"FW,MF",Norwich City,13,0,223,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,4,3,21
John Ruddy,GK,Wolves,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Rüdiger,DF,Chelsea,34,34,3035,33.7,3,0,3,3,0,0,9,0,2.3,2.3,0.7,3,54,188,21
Lukas Rupp,MF,Norwich City,19,7,769,8.5,0,0,0,0,0,0,0,0,0.7,0.7,1.4,2,17,35,23
José Sá,GK,Wolves,37,37,3285,36.5,0,1,1,0,0,0,3,0,0,0,0.9,0.9,0,2,0
Allan Saint-Maximin,"FW,MF",Newcastle Utd,35,31,2804,31.2,5,5,10,5,0,0,6,0,5.2,5.2,4.3,9.5,180,87,167
Romain Saïss,DF,Wolves,31,31,2705,30.1,2,0,2,2,0,0,6,0,2.7,2.7,0.3,3.1,18,137,9
