rank,player,nation,position,team,age,born,ninetys,passes_completed,passes_attempted,pass_completion_percentage,total_passing_distance,total_progressive_passing_distance,short_passes_completed,short_passes_attempted,short_pass_completion_percentage,medium_passes_completed,medium_passes_attempted,medium_pass_completion_percentage,long_passes_completed,long_passes_attempted,long_pass_completion_percentage,assists,expected_assisted_goals,expected_assists,assists-expected_assisted_goals,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
434,Morgan Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,951,1143,83.2,15661,4847,482,535,90.1,333,387,86,91,151,60.3,0,0.2,0.4,-0.2,7,104,3,1,106
435,Xherdan Shaqiri,ch SUI,"MF,FW",Stoke City,25,1991,33.8,923,1293,71.4,16836,5750,418,472,88.6,314,418,75.1,152,307,49.5,7,7.1,7.4,-0.1,75,94,59,12,161
436,Luke Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,465,585,79.5,6012,2057,278,308,90.3,137,173,79.2,12,38,31.6,0,0.4,0.3,-0.4,9,39,9,0,48
437,Ryan Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,449,668,67.2,9003,4503,136,181,75.1,233,322,72.4,66,136,48.5,1,0.3,0.2,0.7,2,39,1,0,46
438,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,1031,1480,69.7,21940,8867,378,436,86.7,421,541,77.8,213,442,48.2,3,2.5,3.7,0.5,40,159,32,8,183
439,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,27,1989,25.1,562,861,65.3,8212,2826,297,360,82.5,176,234,75.2,45,171,26.3,3,3.9,4.6,-0.9,38,58,10,1,77
440,Adrien Silva,pt POR,MF,Leicester City,28,1989,8.5,353,439,80.4,5672,1821,163,188,86.7,141,165,85.5,30,46,65.2,1,0.8,0.5,0.2,7,49,4,0,55
441,Bernardo Silva,pt POR,"FW,MF",Manchester City,22,1994,17,836,1000,83.6,12111,2087,487,531,91.7,276,328,84.1,33,64,51.6,4,2.8,2.6,1.2,31,31,28,5,80
442,David Silva,es ESP,MF,Manchester City,31,1986,27,2183,2520,86.6,31050,6817,1258,1356,92.8,751,858,87.5,80,138,58,11,8.4,8.1,2.6,61,201,87,5,337
443,Danny Simpson,eng ENG,DF,Leicester City,30,1987,25.6,898,1195,75.1,14466,5625,456,521,87.5,332,440,75.5,75,160,46.9,0,0.1,0.3,-0.1,4,57,7,5,54
444,Jack Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,4,5,80,67,10,2,2,100,1,1,100,1,2,50,0,0,0,0,0,0,0,0,0
445,Josh Sims,eng ENG,"FW,MF",Southampton,20,1997,1.8,50,65,76.9,624,183,34,40,85,11,15,73.3,2,4,50,0,0.1,0.3,-0.1,1,4,1,1,4
446,Jerome Sinclair,eng ENG,"MF,FW",Watford,20,1996,0.3,7,8,87.5,91,40,4,4,100,2,3,66.7,0,0,,0,0,0,0,1,1,1,0,2
447,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,27,1989,15.4,740,900,82.2,11433,2703,410,451,90.9,270,336,80.4,42,61,68.9,1,2.2,2.5,-1.2,27,69,21,3,85
448,Islam Slimani,dz ALG,FW,Leicester City,29,1988,2.8,78,116,67.2,808,168,48,65,73.8,17,24,70.8,1,2,50,1,0.2,0.1,0.8,2,1,5,0,7
449,Islam Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,29,49,59.2,368,101,19,26,73.1,7,13,53.8,1,3,33.3,0,0.4,0.5,-0.4,4,1,1,0,2
450,Chris Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,998,1140,87.5,19226,5423,280,309,90.6,598,647,92.4,94,135,69.6,0,0.2,0.3,-0.2,2,25,2,0,37
451,Adam Smith,eng ENG,"DF,MF",Bournemouth,26,1991,23,898,1119,80.3,14432,4294,464,523,88.7,339,423,80.1,71,120,59.2,3,1.6,1.5,1.4,22,64,13,5,90
452,Tommy Smith,eng ENG,DF,Huddersfield,25,1992,21.2,773,1118,69.1,12945,4931,374,431,86.8,315,445,70.8,70,189,37,1,1.8,1.8,-0.8,15,45,19,12,56
453,Cédric Soares,pt POR,DF,Southampton,25,1991,31,1273,1760,72.3,20179,8020,740,816,90.7,396,549,72.1,113,307,36.8,3,3.1,3.4,-0.1,24,108,37,24,139
454,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,20,1997,13.8,340,452,75.2,4533,1308,206,250,82.4,99,130,76.2,11,19,57.9,0,1,1.1,-1,15,19,15,2,38
455,Dominic Solanke,eng ENG,FW,Liverpool,19,1997,6.6,148,201,73.6,1656,386,109,133,82,25,36,69.4,2,4,50,1,2.6,1.2,-1.6,15,8,6,0,15
456,Pape Souaré,sn SEN,DF,Crystal Palace,27,1990,0.1,9,11,81.8,92,11,6,6,100,2,4,50,0,0,,0,0,0,0,0,1,0,0,0
457,Julián Speroni,ar ARG,GK,Crystal Palace,38,1979,11,148,312,47.4,6170,5618,16,16,100,35,37,94.6,97,259,37.5,0,0,0,0,0,12,0,0,0
458,Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,23,1993,3.7,98,147,66.7,1562,577,43,51,84.3,44,68,64.7,6,15,40,0,0,0.1,0,2,5,1,0,8
459,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,27,1989,14.3,398,571,69.7,6282,2111,207,268,77.2,151,205,73.7,24,54,44.4,2,1.9,1.8,0.1,24,40,21,2,63
460,Dale Stephens,eng ENG,MF,Brighton,28,1989,36,1472,1763,83.5,29027,8748,517,594,87,685,785,87.3,232,314,73.9,3,2.3,1.5,0.7,17,164,13,0,191
461,Jack Stephens,eng ENG,DF,Southampton,23,1994,22,737,983,75,13440,5815,314,350,89.7,337,418,80.6,73,168,43.5,0,0.2,0.6,-0.2,4,43,1,1,45
462,Raheem Sterling,eng ENG,FW,Manchester City,22,1994,28.7,998,1221,81.7,11836,2411,644,716,89.9,243,303,80.2,17,34,50,11,7.3,5.8,3.7,55,34,49,3,94
463,John Stones,eng ENG,DF,Manchester City,23,1994,14.5,1197,1250,95.8,21826,8273,479,496,96.6,578,590,98,114,135,84.4,0,0,0.2,0,0,51,1,0,71
464,Daniel Sturridge,eng ENG,FW,West Brom,27,1989,1.3,23,33,69.7,388,148,13,18,72.2,7,9,77.8,3,5,60,0,0.2,0,-0.2,3,4,2,0,6
465,Daniel Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,103,130,79.2,1506,360,60,71,84.5,37,45,82.2,3,3,100,1,0.8,0.5,0.2,13,10,8,0,16
466,Ki Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,758,903,83.9,14235,3472,312,344,90.7,321,363,88.4,102,153,66.7,2,1.5,1.9,0.5,19,52,11,1,64
467,Andrew Surman,eng ENG,MF,Bournemouth,30,1986,20.6,997,1199,83.2,18377,5842,396,464,85.3,476,536,88.8,108,165,65.5,5,1,1.5,4,16,122,16,0,134
468,Markus Suttner,at AUT,DF,Brighton,30,1987,13.1,435,613,71,8260,3590,184,208,88.5,178,238,74.8,64,141,45.4,0,0.3,0.6,-0.3,6,39,7,4,56
469,Lasse Sørensen,dk DEN,MF,Stoke City,17,1999,0.8,41,56,73.2,711,350,20,26,76.9,16,19,84.2,5,7,71.4,0,0.1,0.1,-0.1,2,6,0,0,2
470,Alexander Sørloth,no NOR,FW,Crystal Palace,21,1995,4,65,114,57,851,221,40,62,64.5,19,33,57.6,2,7,28.6,0,0.5,0.5,-0.5,6,6,1,0,7
471,Dušan Tadić,rs SRB,"MF,FW",Southampton,28,1988,31,872,1255,69.5,13009,3610,479,572,83.7,274,398,68.8,64,145,44.1,3,5.7,4.7,-2.7,59,68,56,14,167
472,Matt Targett,eng ENG,DF,Southampton,21,1995,1.8,78,109,71.6,1440,660,40,42,95.2,25,34,73.5,12,28,42.9,0,0.1,0.2,-0.1,2,3,0,0,5
473,James Tarkowski,eng ENG,DF,Burnley,24,1992,31,800,1102,72.6,17749,8069,243,288,84.4,372,449,82.9,170,326,52.1,0,0.8,1,-0.8,7,64,8,2,59
474,Charlie Taylor,eng ENG,DF,Burnley,23,1993,10.6,316,463,68.3,5322,2255,149,178,83.7,134,172,77.9,24,82,29.3,0,0.2,0.2,-0.2,4,15,6,5,23
475,James Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,727,892,81.5,14749,5898,240,264,90.9,368,427,86.2,111,183,60.7,0,0.1,0.7,-0.1,1,39,1,0,45
476,Cenk Tosun,tr TUR,FW,Everton,26,1991,11,187,272,68.8,2224,358,114,149,76.5,32,50,64,10,17,58.8,0,1.4,0.7,-1.4,15,7,4,1,9
477,Yaya Touré,ci CIV,MF,Manchester City,34,1983,2.6,390,417,93.5,5702,1707,240,252,95.2,116,123,94.3,23,29,79.3,2,0.9,1.2,1.1,7,43,7,0,50
478,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,26,1991,34.7,870,1226,71,13034,3886,501,573,87.4,259,384,67.4,68,160,42.5,7,7.2,5.4,-0.2,65,64,48,14,104
479,Kieran Trippier,eng ENG,DF,Tottenham,26,1990,21.3,1262,1638,77,23952,7379,470,528,89,624,760,82.1,150,290,51.7,5,4.2,2.9,0.8,40,88,44,10,114
480,Axel Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
481,Josh Tymon,eng ENG,DF,Stoke City,18,1999,1.8,76,91,83.5,1265,377,41,44,93.2,25,32,78.1,6,8,75,0,0,0,0,0,8,0,0,6
482,Leonardo Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,12,14,85.7,179,36,5,5,100,4,5,80,1,1,100,0,0.3,0,-0.3,1,1,0,0,2
483,Leonardo Ulloa,ar ARG,FW,Brighton,31,1986,3,86,122,70.5,1027,263,58,76,76.3,20,29,69,0,1,0,0,0.2,0.3,-0.2,6,9,3,0,15
484,Antonio Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,1624,1962,82.8,22647,8135,961,1033,93,462,555,83.2,96,200,48,1,1.2,2.5,-0.2,23,91,24,10,84
485,Virgil van Dijk,nl NED,DF,Southampton,26,1991,11,544,638,85.3,10773,3485,176,194,90.7,297,321,92.5,64,107,59.8,0,1,1.3,-1,3,27,2,0,42
486,Virgil van Dijk,nl NED,DF,Liverpool,26,1991,14,1023,1140,89.7,20881,7404,295,317,93.1,577,613,94.1,136,191,71.2,0,1.2,0.8,-1.2,5,61,2,0,82
487,Jamie Vardy,eng ENG,FW,Leicester City,30,1987,36.1,290,507,57.2,4471,789,147,223,65.9,90,166,54.2,27,46,58.7,1,3,3.3,-2,32,14,14,4,31
488,Jan Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,2181,2542,85.8,45152,16163,618,682,90.6,1263,1380,91.5,287,439,65.4,0,0.8,0.9,-0.8,12,215,10,1,243
489,Nikola Vlašić,hr CRO,"MF,FW",Everton,19,1997,6.4,152,211,72,1824,477,101,128,78.9,31,43,72.1,4,7,57.1,0,0.8,0.7,-0.8,11,5,7,1,16
490,Sam Vokes,wls WAL,FW,Burnley,27,1989,11.1,131,269,48.7,1554,428,88,156,56.4,33,82,40.2,2,5,40,1,1.3,0.4,-0.3,8,18,0,0,17
491,Michel Vorm,nl NED,GK,Tottenham,33,1983,1,23,26,88.5,602,324,1,1,100,17,17,100,5,8,62.5,0,0,0,0,0,0,0,0,0
492,Molla Wagué,ml MLI,DF,Watford,26,1991,4.9,109,147,74.1,2278,1029,29,39,74.4,58,69,84.1,19,34,55.9,0,0,0,0,0,3,1,1,6
493,Theo Walcott,eng ENG,"FW,MF",Arsenal,28,1989,0.8,15,23,65.2,211,45,11,15,73.3,3,6,50,1,1,100,0,0,0,0,0,2,0,0,2
494,Theo Walcott,eng ENG,FW,Everton,28,1989,12.8,246,355,69.3,3593,1094,130,158,82.3,78,122,63.9,20,36,55.6,3,2.4,1.4,0.6,14,17,17,9,33
495,Kyle Walker,eng ENG,DF,Manchester City,27,1990,30.9,2307,2682,86,37708,9574,1149,1250,91.9,932,1046,89.1,167,273,61.2,6,4.6,5.1,1.4,29,221,32,4,221
496,Kyle Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,101,131,77.1,1608,479,56,63,88.9,35,50,70,9,13,69.2,2,1.2,1,0.8,3,5,4,2,8
497,Jonathan Walters,ie IRL,FW,Burnley,33,1983,0.4,4,11,36.4,66,13,2,7,28.6,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,1
498,Aaron Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7,196,293,66.9,2676,1448,125,150,83.3,56,89,62.9,8,33,24.2,0,0.2,0.4,-0.2,3,12,4,3,23
499,Victor Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,540,623,86.7,9771,2741,243,266,91.4,227,256,88.7,65,84,77.4,0,0.2,0.4,-0.2,5,64,0,0,65
500,Joel Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,671,928,72.3,10593,4484,374,429,87.2,221,293,75.4,58,156,37.2,1,0.9,0.8,0.1,8,58,17,10,79
501,Stephen Ward,ie IRL,DF,Burnley,31,1985,27.3,865,1293,66.9,15628,6840,396,457,86.7,351,504,69.6,102,260,39.2,1,1.4,1.4,-0.4,16,96,21,15,87
502,James Ward-Prowse,eng ENG,"FW,MF",Southampton,22,1994,19.1,631,919,68.7,10188,2960,347,404,85.9,209,293,71.3,54,155,34.8,3,2.8,3.1,0.2,36,50,14,6,66
503,Ben Watson,eng ENG,MF,Watford,32,1985,5.1,195,241,80.9,3217,1304,99,111,89.2,67,79,84.8,19,31,61.3,0,0.2,0.3,-0.2,3,12,1,0,24
504,Danny Welbeck,eng ENG,"FW,MF",Arsenal,26,1990,13.3,315,396,79.5,3792,545,213,251,84.9,78,99,78.8,2,6,33.3,2,1.4,1.1,0.6,13,7,9,0,23
505,Nahki Wells,bm BER,"FW,MF",Burnley,27,1990,0.6,16,18,88.9,264,13,6,6,100,8,10,80,1,1,100,0,0,0,0,0,0,0,0,1
506,Ashley Westwood,eng ENG,MF,Burnley,27,1990,12.3,492,615,80,9936,2893,172,198,86.9,221,255,86.7,85,139,61.2,1,1,0.7,0,8,52,7,2,69
507,Dean Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,43,51,84.3,808,221,15,17,88.2,25,30,83.3,3,4,75,0,0,0,0,0,3,0,0,1
508,Georginio Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,1145,1283,89.2,18447,3622,542,594,91.2,489,533,91.7,71,90,78.9,2,1.2,1.6,0.8,22,94,10,1,116
509,Ashley Williams,wls WAL,DF,Everton,32,1984,20.4,591,736,80.3,12552,4237,167,184,90.8,322,364,88.5,91,158,57.6,0,0.3,0.2,-0.3,3,31,2,0,39
510,Danny Williams,us USA,MF,Huddersfield,28,1989,12.5,322,426,75.6,5595,1143,140,156,89.7,143,183,78.1,29,58,50,0,0.2,0.4,-0.2,4,29,4,2,27
511,Willian,br BRA,"MF,FW",Chelsea,28,1988,21,768,1038,74,12180,2766,393,471,83.4,258,336,76.8,68,125,54.4,7,5.3,4.3,1.7,61,54,44,4,131
512,Joe Willock,eng ENG,MF,Arsenal,17,1999,0.9,31,40,77.5,460,87,16,20,80,12,12,100,2,4,50,0,0,0,0,0,4,0,0,1
513,Jack Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,701,819,85.6,10179,2912,388,427,90.9,230,261,88.1,43,69,62.3,3,2.6,2.3,0.4,15,64,16,1,108
514,Callum Wilson,eng ENG,FW,Bournemouth,25,1992,22,285,413,69,3742,826,190,258,73.6,68,97,70.1,11,18,61.1,2,1.5,1.2,0.5,19,19,16,3,39
515,Kevin Wimmer,at AUT,DF,Stoke City,24,1992,14.7,448,584,76.7,8481,3862,198,217,91.2,182,235,77.4,59,114,51.8,0,0.2,0.1,-0.2,3,45,0,0,40
516,Harry Winks,eng ENG,MF,Tottenham,21,1996,8.6,581,655,88.7,10538,2401,251,271,92.6,273,302,90.4,53,66,80.3,1,0.5,0.5,0.5,10,76,5,2,69
517,Chris Wood,nz NZL,FW,Burnley,25,1991,18,250,424,59,3088,437,165,243,67.9,56,107,52.3,8,14,57.1,1,0.6,0.5,0.4,11,10,3,0,16
518,Ben Woodburn,wls WAL,FW,Liverpool,17,1999,0.1,7,8,87.5,92,11,4,4,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0
519,Granit Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,2755,3248,84.8,49833,14812,1175,1279,91.9,1200,1368,87.7,315,473,66.6,7,3.4,5,3.6,39,358,44,1,424
520,Claudio Yacob,ar ARG,MF,West Brom,30,1987,10,312,374,83.4,5511,1591,130,146,89,152,174,87.4,25,44,56.8,0,0,0.1,0,1,34,0,0,28
521,DeAndre Yedlin,us USA,DF,Newcastle Utd,24,1993,31.6,1032,1398,73.8,15393,6339,594,670,88.7,347,492,70.5,59,158,37.3,2,2,1.4,0,19,58,26,16,74
522,Maya Yoshida,jp JPN,DF,Southampton,28,1988,22.8,898,1072,83.8,17334,6704,317,348,91.1,479,525,91.2,95,173,54.9,0,0.4,0.5,-0.4,5,44,2,1,58
523,Ashley Young,eng ENG,DF,Manchester Utd,32,1985,27.1,1285,1683,76.4,20718,7834,703,772,91.1,379,494,76.7,145,293,49.5,4,3.6,4.2,0.4,26,117,36,24,103
524,Pablo Zabaleta,ar ARG,"DF,MF",West Ham,32,1985,36.5,1152,1612,71.5,19588,8642,538,646,83.3,481,641,75,111,241,46.1,1,0.9,1.3,0.1,17,109,24,12,145
525,Wilfried Zaha,ci CIV,"FW,MF",Crystal Palace,24,1992,28.3,497,716,69.4,6815,2094,291,365,79.7,149,208,71.6,24,52,46.2,3,4.7,4.4,-1.7,52,41,49,7,96
526,Davide Zappacosta,it ITA,"DF,MF",Chelsea,25,1992,12.2,514,660,77.9,7506,1763,297,322,92.2,164,215,76.3,28,49,57.1,1,1.3,1.6,-0.3,13,11,14,13,22
527,Marvin Zeegelaar,nl NED,DF,Watford,26,1990,11,436,584,74.7,6677,3045,259,297,87.2,140,193,72.5,28,55,50.9,1,1,0.8,0,7,39,10,7,54
528,Oleksandr Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,664,729,91.1,9453,2333,391,414,94.4,218,235,92.8,31,46,67.4,0,0.4,0.5,-0.4,8,55,8,0,57
529,Kurt Zouma,fr FRA,DF,Stoke City,22,1994,32.1,869,1154,75.3,17015,7595,339,385,88.1,400,516,77.5,113,207,54.6,0,0.4,0.3,-0.4,6,74,3,0,86
