match_id,goals,assists,direct_goal_contributions,non_penalty_goals,penalties_scored,penalties_attempted,yellow_cards,red_cards,expected_goals,non_penalty_expected_goals,expected_assisted_goals,progressive_carries,progressive_passes,total_passing_distance,total_progressive_passing_distance,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,shots,shots_on_target,average_shot_distance,shots_from_free_kicks,penalties_made,touches,touches_in_defensive_penalty_area,touches_in_defensive_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty_area,live_ball_touches,take_ons_attempted,take_ons_succeeded,times_tackled_during_take_on,carries,total_carrying_distance,progressive_carrying_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,tackles,tackles_won,defensive_third_tackles,middle_third_tackles,attacking_third_tackles,dribblers_tackled,dribbler_tackles_attempted,shots_blocked,passes_blocked,interceptions,clearances,errors_leading_to_shot,goals_against,shots_on_target_against,saves,clean_sheets,penalties_faced,penalties_allowed,penalties_saved,penalties_missed,competition_id,home_team_id,away_team_id,referee_id,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_team_at_home_mean_goal_difference,home_team_overall_mean_goal_difference,away_team_at_away_mean_goal_difference,away_team_overall_mean_goal_difference,head_to_head_goal_difference
m-01670,1.2093620793577513,0.8356213450292397,2.0449834243869907,1.107612887298656,0.1017491920590951,0.11315308556478915,0.46431767466912877,0.004377853442084743,1.1152901405560685,1.0259711481737972,0.8534835494254642,12.143194540627887,26.425413492613114,4858.927499134349,1828.1098289858417,117.82120944264899,130.98627350082074,112.4903579947676,127.70329873935572,31.439938089925104,56.98519999743511,0.7853408516723094,6.79706185236483,21.785397429978453,6.496282189391607,0.9266499307479225,8.796407997332514,3.3956261221401456,3.6762632733148664,0.44527518082486917,0.1017491920590951,380.30047065763824,43.94344429696317,98.36880886426592,181.39093419770185,103.3133595593516,17.22907199009952,380.1873175720734,10.072579671950344,6.440480404226941,3.6044211359905605,242.77667493844262,1238.3522923399507,691.1857212155023,9.828554683492358,4.090649879450087,8.062876173437981,6.4575420001025945,270.15980333692414,28.81701151636401,6.3077456204473155,3.957248800913102,2.6209364099210015,2.410331576382477,1.276477634143839,2.1116286742074486,5.70271933030676,0.0012260182620292825,2.9797151046475836,3.6602137837283255,4.530269986919052,0.2827870434492665,1.8969135054375705,5.333120864112035,3.4458238752949626,0.2410696881091617,0.225607077818816,0.1533043179952806,0.048529804042269406,0.023869908689853284,001,t-00010,t-00025,r-00012,3,1,29,6,8,1,9,4,7,8,0,1,0,0,2.0,1.2,-1.4,-2.4,9
m-01671,0.9951920783317943,0.3916555093875037,1.3868475877192983,1.0303654008925822,-0.03517332256078795,-0.03679247460757156,0.641565930542731,0.008558755258028112,0.7419327485380115,0.7750342893967374,0.5103055331127526,12.512552740586848,22.91488595850005,4340.154065000768,1581.7159166923152,108.59397375474506,120.86727739945621,106.56492754180775,119.57618481968812,24.208897513337433,41.286129385964905,0.485076764004309,5.09427990663794,16.610036677952188,5.271154329537294,0.7592697111931876,5.746340220067713,2.383585878988406,3.18034574099723,-0.05914137042166823,-0.03517332256078795,348.76601460705854,49.269986502257105,120.76008765517594,147.94982597209398,82.90889228737048,12.766796289884066,348.8028070816662,8.383349460090283,5.5621477121165475,2.804899424181799,221.14253552375087,1239.1358773532884,689.6236187096031,8.02073599569098,2.4104166666666664,8.26352008951472,5.618257861393249,241.20131566122907,23.75468701908279,9.032783709089976,5.5317677554632185,4.011720561454806,3.571709564481379,1.4493535831537905,2.792532542064225,7.2428328908895026,1.174691187031907,4.024914845593517,4.176658459013028,7.866840406022366,0.46457265697137573,0.9283677990663792,3.899263523391813,2.973469304657843,0.6533203806299374,0.17626497255565812,0.12302038447727504,0.03491484559351595,0.018329742484867136,001,t-00010,t-00027,r-00014,6,0,23,3,15,2,4,0,5,11,0,3,0,0,3.0,1.2,-3.0,-2.4,10
m-01672,-0.24702985534010466,-0.009787626962142193,-0.2568174823022469,-0.1829424438288704,-0.06408741151123423,-0.07258848876577409,-0.02605109264389043,-0.017811634349030468,-0.20214927670052327,-0.14251615881809787,0.022722376115727895,-1.0872237611572793,1.580018467220684,547.0358233302559,255.44584179747608,10.79270852570022,11.729741458910429,12.793804247460754,14.646306555863351,4.238381040320097,6.143788858110188,0.023075715604801462,0.19037550015389365,2.98518621114189,-0.10640504770698662,0.1603939673745769,-0.8455278547245307,-0.3152970144659897,0.3159150507848571,0.12287165281625115,-0.06408741151123423,35.48572176054172,4.048451831332719,18.418716528162516,19.139787626962153,-1.9638935056940625,-2.439966143428748,35.55831024930751,-0.1740689442905513,-0.11973222530009231,-0.045660203139427584,10.063915050784852,-16.0818682671591,-25.247731609726046,-0.6245891043397965,-0.8497968605724842,-0.8208833487226841,-0.3231055709449063,13.16017236072637,-3.3308125577100656,1.4907694675284704,0.873084025854109,0.6808525700215453,0.5688396429670667,0.24107725453985848,0.6974084333641122,1.5710433979686063,0.14339489073561093,0.3867466912896278,1.0245737149892276,0.9539365958756542,0.021301939058171737,-0.023822714681440482,0.06481994459833765,0.09196675900277002,0.14238227146814403,-0.02991689750692521,-0.02991689750692521,0.0,0.0,001,t-00010,t-00028,r-00007,3,0,27,6,13,1,9,0,6,6,0,1,0,0,2.8,1.2,-2.0,-0.6,3
m-01673,-0.0890327793167128,0.047220843592900366,-0.04181193572381231,-0.047241362726992864,-0.04179141658971991,-0.03586699753770389,0.01073169949728131,0.0075476749256181384,-0.08663554811736958,-0.05838864522417156,0.057060297399199836,2.012236361188058,-3.7755505860777676,-2757.99325552093,-1552.1513582704933,-15.624301483789898,-16.286717579768144,-74.70158491074177,-74.59729099338259,-21.781561409921,-40.78722097183749,0.01553621627167337,-0.2261687891145997,-6.092133893762183,0.38983151867241156,0.22015354083307692,-0.31742363034779975,-0.06837459602954782,-0.09733225607879353,-0.054850659177182806,-0.04179141658971991,-134.9160570560172,-76.39142963860675,-112.68022907689547,-34.610306087770596,13.09407077177595,1.2291906484046362,-134.88019005847949,3.3852424784549084,1.906586225248795,1.4849900289832774,-86.52164778265109,-411.16293997512054,-317.60238618292806,1.542893005540166,1.372168776290141,0.33323721401456763,0.4277761747204265,-89.0406386901098,3.2368821175746403,0.28489685929003716,0.2639675028213808,-0.09420725607879332,0.2827423502103211,0.09636176515851047,0.29736550348825286,0.23848065430388843,-0.5511444547040116,0.1251824279265411,0.2807795026674874,-2.3963961347081146,-0.24249810839232588,-2.635533914281318,-8.721838546475839,-6.086173341797476,-0.9214163011695906,-0.3186237111418898,-0.2733023622653124,-0.035903066328100953,-0.009418282548476454,001,t-00011,t-00001,r-00011,5,0,25,1,10,0,14,0,5,7,1,2,0,1,2.6,0.8,-0.4,1.6,13
m-01674,0.34633627654662963,0.15507848568790397,0.5014147622345337,0.22527665563763208,0.12105962090899762,0.1833665486816456,0.0890087655175952,0.004896698984302877,0.395782820996204,0.24984219824048434,0.17140407625423204,2.3156573176361954,4.563914698112239,660.9402895442184,423.23000673284093,22.797868222273525,25.15681238457985,8.309113284856886,8.276408606494295,6.292318149174105,12.757004687339693,0.1694988842720837,2.034843766030573,3.354897179901511,1.2925982353544674,0.3406602672617217,1.1109566084436229,0.3461815173899663,0.6874528380527343,0.09385307658766803,0.12105962090899762,51.16940161075206,27.056240028983282,10.270641158818105,16.357494870216463,24.17045786524057,1.9878406176259356,50.98865279060228,-0.303786293218427,-0.49793792320714103,0.19437823817584854,30.02814593592902,97.81857446521997,66.5522848376424,1.7520039178721656,0.31415983764235134,0.5130665525289828,1.0064064904586023,36.47859302862416,5.152159125884888,0.9549856366061359,0.937150693803221,0.015095959013029125,0.770957538216887,0.16893213937621837,0.34472882681850814,1.2010739522417149,-1.0500208076844153,0.21461039294141793,-0.913415217502822,-3.760349370319071,0.06351944829178209,1.3761025507848568,4.300958275623269,2.9338830216989846,0.5587262426900585,0.13915118113265618,0.1229103185595568,0.017213469529085874,-0.0009726069559864558,001,t-00011,t-00003,r-00012,3,0,17,2,5,1,7,4,12,7,0,3,0,0,1.4,0.8,-0.8,1.2,11
m-01675,-0.07507598491843637,-0.2016350864368523,-0.27671107135528883,-0.07288146352723915,-0.0021945213911972895,0.007504039704524465,-0.5274257463835026,0.008341701292705448,-0.1308859969734278,-0.1384228929414179,-0.2514625141069046,-3.1010045077972705,-7.464653098389247,-2502.9639141210114,-1446.525650296245,-35.86507271468144,-41.62983475684827,-43.14735643018365,-52.84976348491842,-25.874077087821895,-58.24537376885195,-0.21717267813173277,-2.7719680735097976,-7.020575369344413,-1.5901421591258849,-0.5435418910946956,-1.7263814186416342,-0.5229638927362263,-1.9190252225043603,-0.2076551438904278,-0.0021945213911972895,-193.0864101774905,-60.03817799707602,-99.30242616317842,-60.892669346978586,-34.615532503590856,-2.195681619985638,-193.0878575459115,-1.3032597850620704,-0.9845055850518108,-0.31974758258951463,-83.8356077511029,-455.4770906112137,-249.69929737996304,-2.6028552375089764,0.03157798553401081,-2.5263479468041456,-0.37516424925618125,-88.30638744613728,-5.176861630501692,-4.469633316661536,-2.5480790243151743,-2.3595771455319587,-1.7098059018159435,-0.400250269313635,-1.8159077472555656,-4.154419084077151,-2.4470391210115934,-2.134700228275367,-3.8698812134502916,-9.484297636452244,-0.3051214155637632,-1.8684496832358672,-6.405844137939878,-4.544024347235046,-0.756538005283677,-0.20528332435621213,-0.17212648763722171,-0.028327145531958548,-0.004829691187031907,001,t-00011,t-00004,r-00011,2,0,15,7,6,2,6,2,11,5,1,0,0,0,3.4,0.8,-1.4,0.2,17
m-01676,-0.2866098222530008,-0.24830098363599057,-0.5349108058889915,-0.2994386734379809,0.012828851184980006,0.02973501461988305,-0.4025586718990458,-0.04373297553093259,-0.3035566969323894,-0.33002168615984406,-0.3992207570278034,-5.666804625782291,-18.875468830152865,-3115.437359027136,-887.2847477108338,-78.26347360085154,-86.19105131707194,-85.00660036421462,-92.94715595183132,-14.3254630591464,-16.37125022442803,-0.28782390414999476,-3.7325936185492967,-16.43665868344106,-1.5303213168154304,-0.26608215989535244,-3.4620072522314564,-1.2009696252693134,-1.9690203524161278,-0.05841011978044526,0.012828851184980006,-234.01065593900682,-2.292368741664097,-59.93851742843952,-136.55050416153685,-39.49044590643274,-4.4770052003180485,-234.04039095362674,-3.718365073868884,-2.925178452344312,-0.7992960013337439,-149.84327363547754,-786.7356296809274,-480.26365561198315,-4.6214927028829385,-0.6763274917923465,-2.9227416128039403,-2.0067139247973733,-176.1440345106187,-5.135402848312304,-4.7172736803631885,-2.694638318200471,-2.036668077357136,-2.136411780547861,-0.5441938224581926,-1.7242920898738068,-4.370800182107313,-1.0188095375500152,-2.0674609174617826,-3.3500307787011394,-7.012647385092849,-0.0759819367497691,0.30528364496768223,1.1800669436749767,0.9162595221606646,0.1365567289935365,0.08246912511542012,0.08785491689750691,-0.0053857917820867955,0.0,001,t-00011,t-00005,r-00004,1,0,11,4,6,1,9,1,11,6,0,2,0,0,2.6,0.8,0.2,0.6,2
m-01677,-0.2543464335180054,-0.24360950805376014,-0.4979559415717657,-0.33435634041243456,0.08000990689442905,0.08331640504770697,-0.1365560557094491,-0.0167414973838104,-0.311419276444034,-0.37698048758592395,-0.28846568816045964,-4.768348562378165,-9.074340726633832,-256.4749827190418,296.1278536344515,-33.12002228249718,-32.61918260105673,-8.341596901610739,-7.378606526367076,4.2889706768749365,15.968540127731606,-0.2890609418282548,-1.3489159484969733,-7.879498788088645,-2.277621062891146,0.26350546963168164,-2.649540595824355,-0.9083305119523959,-0.3391621684877394,0.043173476454293605,0.08000990689442905,-24.314527899610102,30.73867337385862,49.041586898532884,-41.49291448650867,-31.860130456807223,-6.092208019134091,-24.39784430465786,-2.309921770801273,-1.5882526995485788,-0.7226063788858113,-47.09355493998156,-235.80630873602132,-160.23664294141787,-4.318587161434287,-2.485332955011798,-0.784528091977017,-1.4678711398378985,-56.61579784164358,-8.665665397045247,1.3016456345542213,0.3534297412024211,1.425582486919052,-0.08539585898225088,-0.0385409933825791,0.7490390312403816,0.5701591835949518,0.5759232007284294,0.8117594195649946,0.5135556132656205,3.126353493382579,0.08964604493690365,0.9621590297014464,3.2717103018877602,2.3250751833897607,0.24827020493485175,0.10630928106083923,0.09163659331076228,0.010448823997127323,0.004223863752949625,001,t-00011,t-00006,r-00001,0,2,14,8,3,3,7,1,11,11,2,3,1,0,2.0,0.8,-0.8,0.0,6
m-01678,-0.5868116471734893,-0.22000464886631776,-0.8068162960398069,-0.5438456384015595,-0.04296600877192981,-0.09160382681850823,-0.2949561724120241,-0.013909375961834407,-0.3871885964912282,-0.3149107770339592,-0.25575084000205195,-3.8889133194829193,-2.820246165486817,-362.237600479635,81.1320808646247,-26.964828120190838,-27.71404400071816,-5.418221600235972,-6.109698625218027,-0.6225507207345862,-0.7618584564481381,-0.20264343515953637,-1.98678657535652,-0.8983269211039282,-1.2137943405663283,0.1239609623473889,-2.063271359136145,-1.027729397506925,-1.9009857392018057,0.009888138658048662,-0.04296600877192981,-52.8207848568791,4.4259471183441015,-9.874566084436234,-17.700866548681674,-25.815343374884584,-7.0094985957217615,-52.72624099081763,-2.8147947124756327,-1.6221467502821376,-1.1953244588078387,-36.26736505463221,-209.58686708089675,-84.7970778829384,-2.2868893954550122,-2.305589893044014,-0.9781606519954853,-1.2223687737252498,-43.673112560274944,-7.877431517389967,-0.23361781189083897,0.17497720452446935,-0.019111938288704555,-0.14701276674874286,-0.06749310685339087,-0.4140472388940186,-1.8925753116343484,-1.1584929978454908,-0.17850716887247364,-1.1734372114496772,-5.747822246588695,0.10122281214732735,0.28622662742382243,0.9286412165281619,0.6152819136657433,0.14601944829178204,0.10599001615881809,0.06812384579870728,0.026610976454293625,0.011255193905817173,001,t-00011,t-00007,r-00019,3,0,17,4,7,1,7,1,5,7,1,1,0,0,1.6,0.8,-1.0,0.6,13
m-01679,0.003960898225094905,-0.2776692187339694,-0.2737083205088748,0.058328844772750604,-0.0543679465476557,-0.054201837744947176,-0.41678503642146303,-0.0067000743818610865,-0.21534883169180266,-0.17486968105570952,-0.21033891838514424,-5.382532221452755,-10.515671488663179,-2731.278715919,-859.2315113945316,-73.04685810377552,-81.28491404406486,-75.8301149712732,-84.13185560300604,-10.277911408638557,-16.45882018185083,-0.13010317597722373,-1.5574946137273002,-9.53222481917513,-0.21967688776033745,-0.1305714578844773,-0.8271498922745466,-0.11505851159331104,-2.5251286934441364,0.06751385041551249,-0.0543679465476557,-220.37449025982357,-13.539849152303267,-72.90752186570226,-123.21794068046579,-25.923821207807524,-3.7791863842720823,-220.3236067507951,-1.3330811724120246,-1.2953949292089881,-0.02499560762285835,-131.54485117215557,-730.4177405227249,-416.60419132168875,-3.380438788858111,-0.08737688519544418,-2.858932139376219,-1.0336080653021447,-150.45180077844464,-5.1771116433261515,-5.727419430337542,-3.566910010772545,-3.059248775264184,-2.1860764850723298,-0.48209417000102595,-2.237798136606135,-4.5331087449984615,-1.3584954665538116,-2.5135860713552884,-3.7698274148455937,-9.580268640350878,-0.07118488381040318,0.024850819482917896,0.30763215604801497,0.27298447599261294,-0.029473395660203155,0.06442953601108034,0.04842220683287166,0.016007329178208678,0.0,001,t-00011,t-00009,r-00003,6,3,17,14,9,8,14,4,11,9,1,2,0,0,3.0,0.8,-0.6,-0.4,4
m-01680,-0.8247081794398278,-0.37616968682671587,-1.2008778662665436,-0.7844021237303787,-0.04030605570944907,-0.029334795321637422,-0.05863467605417054,-0.011181068533907866,-0.8540771711808761,-0.8319413697804454,-0.4477095228018878,-4.901114060736639,-12.562289037652612,-646.5121210693028,102.92724870472975,-29.00376968554427,-34.41856603313842,-14.746183473119935,-17.884609046373242,-1.6233775135939268,0.024313634964605035,-0.313388177131425,-3.633318809633733,-10.239465508618036,-2.778849485739201,0.09930145172873706,-5.62359370190828,-2.0263256643069663,-0.835489522417154,-0.18391562788550317,-0.04030605570944907,-77.09762099876886,24.371328678054788,25.003572413306678,-58.30492693264591,-45.18990343182518,-10.158524578075305,-77.06828620344717,-4.771160324971785,-3.458934832512568,-1.2940064250538623,-58.14248566866725,-327.6129448804759,-161.67443248563657,-4.395967348927873,-1.3200875589925105,-5.406504341079306,-3.449933505181081,-73.35412594900995,-10.536296584846625,-2.665698933005027,-1.7782577972709543,-0.6027293975069253,-1.149604397506925,-0.9133651379911769,-0.6604236559967169,-1.9858568020929521,0.24326767210423716,-1.2479443674976913,-0.22552952190417608,1.93634650405253,0.0434196419411101,0.5862391633323074,2.0701865958756542,1.473856827741869,0.4844904521904176,0.11438102749563969,0.0806958230737663,0.015355461937006258,0.018329742484867136,001,t-00011,t-00010,r-00002,2,2,11,6,5,4,4,1,9,11,1,4,0,0,1.0,0.8,1.4,1.2,7
m-01681,-0.14813859392633633,-0.11968336411203458,-0.26782195803837067,-0.1683570265209809,0.020218432594644512,0.030016735918744205,0.08628606879039698,-0.015809063045039498,-0.15499441494818908,-0.17988692033446205,0.02586473402072438,-4.7334528572894214,-2.758129584744026,-1794.7041457627984,-460.2684205717144,-45.39473100697649,-46.47111152790602,-60.25861707448448,-61.24514866753873,-3.085693803221504,1.7590793000410345,0.02651263850415518,0.19512539114599337,-4.358557729301321,0.9376563942751615,-0.19087174258746273,-0.13226659484969716,0.029575414230019914,-1.0006478852467426,-0.010631925207756266,0.020218432594644512,-121.10517431645631,-0.7664297027290399,-38.14435531445574,-69.84880463219454,-13.602420392171956,-2.4986090271365544,-121.13519105237509,-1.5978312878321521,-0.8519165512465376,-0.7314726967271983,-86.20286713219453,-476.15871014799416,-332.3832114047911,-2.2989326523545692,-0.7924295937211451,-0.41151995485790516,-0.8155711052118599,-100.97740028983279,-6.625752058325636,-1.488677766235764,-0.8609278175336005,-1.2214569867651586,-0.37613339360829007,0.10891261413768341,-0.2548481904688622,0.5120635516056231,-0.6975097145275468,-0.6126124384425979,-1.3615919000718164,-4.864082377911152,0.008843169693238957,0.714271987534626,2.5704221491228068,1.88267082179132,-0.12958333333333336,0.045280759464450586,0.02492497691597414,0.015317693905817172,0.005038088642659279,001,t-00011,t-00012,r-00014,4,1,24,5,10,2,9,3,10,14,0,1,0,0,1.6,0.8,0.2,0.4,1
m-01682,-0.5184646878526726,-0.10422453703703707,-0.6226892248897097,-0.5164576600492459,-0.0020070278034266843,-0.017021006463527243,-0.2674196868267159,-0.02871258464142813,-0.374372008694983,-0.35898869844567566,-0.16758105699189507,-4.488835891812865,2.8939585577613642,38.17222786498439,-129.36337357007304,-1.0339188981224883,-2.926495748691912,1.9041246345029137,-0.7670610187750206,0.4700554978454883,-2.2734299015081607,-0.09859002128860164,-1.598293801939059,2.714859475992614,-0.0807442995280599,-0.6708267607981944,-2.0839182889607053,-0.711332493331281,-1.3810341771827224,-0.048373762439725056,-0.0020070278034266843,-22.739580672258104,-11.800773475171848,-14.108510952087824,11.554719080229802,-20.57603451703087,-5.220731795680722,-22.725301182415095,-4.398132790858725,-1.976957685698163,-2.4153158664204373,-11.777629655278556,-132.74638218810918,-87.27703219580386,-1.750995242125782,-1.75017502180158,-3.8150296565609922,-3.549515620190828,-4.8120449240792365,-12.073512394839437,-1.1393642274546019,-0.5177987457679292,-0.7915781458397457,-0.32574474838411815,-0.022041333230737828,-0.16274558838617018,-0.8640294128962751,0.15580608135836638,-0.6855731571252697,-0.39618988534933824,0.9282651713347683,-0.07028483123012211,-0.2531224030470914,-0.8401561057248388,-0.580713007848569,-0.41183662280701755,-0.022802689289012017,-0.023828485687903973,0.0010257963988919642,0.0,001,t-00011,t-00013,r-00019,5,0,21,7,9,3,8,2,6,11,1,3,0,0,3.0,0.8,-1.6,0.2,17
m-01683,0.5031539512157586,-0.06329540499640912,0.4398585462193496,0.45690850389863547,0.046245447317123226,0.06950968887862932,-0.049329825843849304,0.022117799066379402,0.3541988592643889,0.2969584744023802,-0.01861439096645108,-3.62681809146404,-0.15330569662460203,152.81204851492765,-272.29975159023286,-14.26268480045141,-14.533760163383596,17.290679568072232,15.670244818918627,-0.7450989727608487,-7.538758592387399,-0.030279368010669928,0.35141129963065576,2.5284002128860177,-1.7201090078998664,-0.3882755270852569,2.290985335231353,1.1833925182107312,-0.661684053426695,0.42867632348414897,0.046245447317123226,-5.484581217297613,-31.177279675797685,-29.474494972812163,40.77978204832253,-16.27386359264389,-0.32938891453780395,-5.55077257745977,0.14374865343182375,-0.1284927413563144,0.27895153637016457,-1.2135203460039066,-35.36055327921422,-37.39058017851649,-2.200581717451524,-0.4883514799425468,0.42915704832256046,1.1417303721657943,8.652321227044204,-7.439122326100341,-0.23205919128962765,-0.3569302413563149,-0.35023795783317957,0.2847727505899248,-0.1665939840463734,-0.5181377603365143,-0.08327684159228463,0.4477341104955369,0.08591512131938046,0.5166332268903246,-1.010937532061146,-0.04463488765774087,-1.454790223915051,-4.300315962603879,-2.871081198060942,-0.5724754732225301,-0.11369892659279777,-0.10069540627885502,-0.013003520313942753,0.0,001,t-00011,t-00014,r-00007,0,0,18,10,1,2,8,5,5,12,0,2,0,0,2.8,0.8,-1.4,-1.6,4
m-01684,-0.2572128603672927,-0.3234365061044424,-0.5806493664717349,-0.21044943315892078,-0.0467634272083718,-0.0234375,-0.23177628372832673,0.012958378218939158,-0.09187177785472463,-0.07318049784549084,-0.2002301830050272,-0.6811785998255886,-9.62503311916487,-2701.135214168462,-1102.954190936955,-26.895396436082894,-30.213464046629724,-71.96586045706373,-78.21499272211963,-20.96847340848466,-32.923843746793885,-0.1736138298963783,-1.5374184043808348,-10.205859463168151,-1.645962058838617,-0.655048861188058,-3.393238464399302,-1.03288790781779,-1.0814241593567255,-0.393584756848261,-0.0467634272083718,-156.79659145121573,-33.02241397994254,-72.0746999076639,-65.2041779201293,-19.933394570124136,-0.1521504052528989,-156.7731539512158,-0.23448522622345458,0.26394339283882257,-0.5011302195547346,-101.40089604493689,-445.43995771134723,-282.23369305940287,-1.5901732584384942,0.3653197458192265,-0.9689648417461783,-0.4485731827741868,-109.9435792743921,-2.527106353236894,-1.6385861034164357,-0.9447968285113364,-0.7776413896583564,-0.660625480917205,-0.20031923284087397,-0.6075704383400022,-1.5129162819329018,-0.8811691417872163,-0.45382104750179597,-0.5653328588283579,-5.589935877705961,-0.11665403457474091,-0.6457223697034985,-2.248205665845901,-1.6081599466502514,-0.44355776136247055,-0.11868414640402176,-0.09489160126192674,-0.02049239509592695,-0.0033001500461680515,001,t-00011,t-00017,r-00002,2,3,21,6,4,5,10,0,5,7,0,3,0,0,2.4,0.8,0.2,1.2,-3
m-01685,0.06574923694470103,-0.03517781112137065,0.03057142582333025,0.04397898071201404,0.021770256232686976,0.014837353801169592,-0.16500506566122894,-0.01494687467938852,0.07199839373653445,0.05986846914435222,-0.040158660998255914,-1.9409383656509689,-5.214744729147427,-1313.22487842413,-585.87994466246,-31.132874153585714,-34.429224248486705,-26.858642755463215,-30.601693854519326,-7.807500384733765,-23.381781702062177,-0.050245835257002214,-0.2509737611572792,-4.807028316405043,-0.7678437596183442,0.2561072637734688,-0.08380286883143491,0.0037580794090491323,-1.2717398494408534,0.045853948650866935,0.021770256232686976,-102.71008951472245,-11.557409651687705,-42.85717031522519,-47.61624820457578,-12.028962373037857,-3.16266739124859,-102.7249268685237,0.46901908920693636,0.2826009605519653,0.18208400661742097,-58.621623223812456,-349.6924475479634,-199.789827286601,-1.2321961565096957,-0.561213995331897,1.4119784613214321,1.3294050733559037,-60.89304048681644,-4.668833871960604,-1.3446856725146197,-0.7902101287575665,-0.9206522840361134,-0.3432409010464754,-0.08079248743203032,-0.4502237226839028,-1.5619201100338553,-0.9545539973838102,-0.17775462962962968,-2.507816571765671,-6.592101576125987,-0.037759663229711714,-0.9699800900277008,-2.236133137119114,-1.3106137465373962,0.2783607456140351,-0.05413290627885501,-0.04810076177285319,-0.006032144506001846,0.0,001,t-00011,t-00018,r-00008,5,1,21,5,8,2,11,4,9,7,1,0,0,0,1.8,0.8,-1.8,-2.0,20
m-01686,-0.10524549220272922,-0.26278213809377243,-0.36802763029650154,-0.10921979198727805,0.003974299784549093,-0.028258598799630663,-0.6495032125269313,-0.02406048014773777,-0.21187858443623678,-0.19677279226941613,-0.20364102736739512,-7.483841694880477,-9.233041641017747,-2089.0735487521797,-837.2377584128449,-48.48045161331692,-50.99979759797888,-43.51050679055095,-52.51212539755824,-15.231158112752645,-29.11756540473992,-0.15166444803529297,-1.371055068226121,-10.024836424027908,-1.6350387298656,-0.8542452164768646,-2.1125857635682777,-0.3809447458192262,-2.2555868408228177,0.08064818020929518,0.003974299784549093,-174.1064483623166,-15.503940763824767,-65.06565808710373,-80.31683835410897,-30.59689564737868,-5.699445278034266,-174.078189763517,-6.1112573099415215,-3.0867124820457588,-3.027517377141685,-100.87893127372527,-677.3802009272085,-361.8442704806608,-4.491971279624501,-2.758925759207961,-3.677843022211963,-2.703090309838926,-99.71801426079817,-12.703178734482407,-5.389731584077152,-3.057740875397558,-3.349765793321022,-1.6362569893300505,-0.40370880142607984,-3.135359116907767,-5.047155246486097,-1.2085364727608496,-1.852956743100441,-3.717135208269211,-9.906367536164973,-0.12520557607468963,-0.3089655470914128,-0.8075680978762693,-0.5086455447830103,0.00018409510618655478,0.01839104339796862,-0.0010301246537396027,0.012665339335180055,0.006755828716528162,001,t-00011,t-00020,r-00014,2,1,19,5,9,3,8,4,7,6,2,0,0,0,0.8,0.8,0.6,1.0,9
m-01687,-0.13315898481584088,-0.09048261644608598,-0.2236416012619266,-0.09161530470914112,-0.041543680106699496,-0.04986643326151635,-0.18027707243254337,0.004024667846516879,-0.12354152239150502,-0.08470275789986662,-0.14295231545603776,-3.1464870921822086,-13.352252968862214,-878.6888743972509,-344.08466547399195,-30.39148619447009,-35.68101447881399,-12.140949779419323,-20.70222578100954,-7.574314115881813,-14.948819444444446,-0.16870948112239656,-1.4089687852672614,-9.974923373858623,-3.3746357212475626,-0.4829932928080435,-2.7779865920283155,-0.9393578472863449,-1.1910262805222118,-0.35994854185903347,-0.041543680106699496,-92.63153175336005,-0.3358949227967578,-16.150045687134494,-43.14979904073049,-34.07240307915255,-0.4311202805991592,-92.58166532009851,-2.2611015889504467,-0.7787270121575869,-1.4796704114086388,-39.617294488047605,-124.61158776418353,-65.90842031522519,-3.704448355904381,-0.5285567674669127,-1.299572849338258,-0.8236302836770281,-50.22825978506205,-4.46758653303581,-3.8662353801169598,-2.3016508284600388,-2.071030990304709,-1.3791809338770904,-0.4160234559351594,-1.8102864663486198,-3.743139042782394,-0.04635929645018977,-1.9436659997948087,-2.5046524892274546,-1.59621245639684,-0.03266046604083307,-0.20039066507643374,-0.13197323535446837,0.05368052349440866,0.004558421822099132,0.07754453293321022,0.07650886170103623,-0.003905336257309941,0.004941007489483944,001,t-00011,t-00023,r-00007,1,0,24,2,10,1,14,1,12,5,3,2,0,1,1.0,0.8,-0.4,0.8,3
